event,horizon_h,group,regime,sign,n,n_weeks,raw_bps,raw_t,raw_median,hit,xs_bps,xs_t,btc_bps,btc_t,mfe_atr,mae_atr,move_atr,cost_bps,mfe_mae,excess_over_ALL
BREAK_LO,6,alt,bull,-1,759,55,-30.760852542908296,-1.6667077369021484,-29.488197326660156,0.4150197628458498,4.40950873926066,0.5143871927100566,-9.362887201523986,-0.712068125021721,1.4362895889494376,1.3877034775378279,-0.23222765306282933,17.0,1.0350118827242654,-45.88486899005135
BREAK_LO,6,alt,bear,-1,455,29,45.92317381769746,0.8319295080013208,31.62850570678711,0.545054945054945,29.059877153150328,2.5811329075697134,34.17415245843458,0.9378368293100757,1.9260790168502868,1.3219471287012006,0.28203780899121283,17.0,1.4570015509944332,20.233767585025202
BREAK_LO,6,alt,flat,-1,2428,99,0.5227438095570396,0.0201828652878919,-21.18428134918213,0.4542833607907743,1.6112701391196722,0.24198931997067755,-3.378798756571226,-0.1878525649036958,2.0178257239316446,1.4021107966120623,0.0935095781383087,17.0,1.4391342886791414,6.499187099095777
BREAK_LO,6,both,all,-1,5108,136,-0.33780229250924515,-0.020466119858843834,-23.501891136169434,0.4494909945184025,4.676797280834875,1.136065687592179,-1.626641038805611,-0.14565248283233342,1.9302925622750862,1.390824055620655,0.05310982976607019,17.0,1.3878768881472168,-3.7243611986835594
BREAK_LO,6,both,bull,-1,1025,56,-26.589927941677047,-1.3140846132029904,-30.71117401123047,0.4273170731707317,5.654105956314541,0.8246441703519891,-8.407519588892052,-0.5729663022564679,1.471474754023581,1.3674679322590941,-0.20209331420479965,17.0,1.0760579603447555,-43.28932331729588
BREAK_LO,6,both,bear,-1,666,29,27.656178166737426,0.5163991581982453,20.41813564300537,0.5165165165165165,17.681935690365755,1.9391286857967254,14.144497044317356,0.3994513956139628,1.8702384177558964,1.3687974985724876,0.21597432224712987,17.0,1.3663368173205745,4.365108070062284
BREAK_LO,6,both,flat,-1,3417,100,2.080821589416044,0.08327816220381908,-27.10480499267578,0.4430787240269242,1.8488301830548866,0.3125000805625025,-2.6664939652092676,-0.155485554244625,2.079629499268816,1.4021233571833356,0.09791974213884043,17.0,1.4832000969204968,8.557416385986098
BREAK_LO,24,major,all,-1,1466,119,-2.3244873434915063,-0.07117856782338644,-59.01292610168457,0.44201909959072305,2.982697136547686,0.33862413083608794,8.622388335562338,0.3895346778937033,3.788372623907608,2.5092791482818364,0.19884161464590147,19.0,1.5097453890299921,-4.1887588745255036
BREAK_LO,24,major,bull,-1,266,41,25.436434909813386,0.33626556606332364,-66.40093994140625,0.462406015037594,21.755125285091257,1.322713361876146,35.86297968836655,0.7133365069897283,3.0558838651087985,2.392084096015944,0.23852007572335898,19.0,1.2774985086011081,-9.575226438193717
BREAK_LO,24,major,bear,-1,211,22,-114.57631867304798,-1.2027814655003912,-103.81977844238281,0.38388625592417064,-20.91600417073869,-0.9250711121526318,-90.2127123743437,-1.3833185414734226,3.1347720607532397,2.619069044024486,-0.2754308204465959,19.0,1.1969031774497703,-169.38771170944779
BREAK_LO,24,major,flat,-1,989,82,14.157546115717102,0.2939812077004955,-51.03299331665039,0.448938321536906,3.0324040003746173,0.28372073030467465,22.38195249121881,0.6905969752445174,4.124825332366713,2.5173764343293876,0.28935426697948413,19.0,1.6385413306157128,40.30903459910834
BREAK_LO,24,alt,all,-1,3642,134,-5.780829166806313,-0.17603388983970744,-32.93984031677246,0.45332235035694673,8.080279528845116,1.1063589841879395,16.650067607870653,0.6936637159159649,3.728061936164708,2.528759579100463,0.24045004354296623,19.0,1.4742650772244879,0.9645702751013268
BREAK_LO,24,alt,bull,-1,759,55,23.698438393896904,0.34253212348779855,-17.889225006103516,0.463768115942029,11.535968916218271,0.8133151895460028,38.76737194274686,0.8690950379248867,2.8827767106821365,2.525550773313378,0.08617587873358501,19.0,1.1414447656897027,8.651009448246242
BREAK_LO,24,alt,bear,-1,455,29,-70.94052950209314,-0.6427676492084852,-116.29995727539062,0.4175824175824176,18.185567693919925,0.8597677998476525,-27.682347066061837,-0.3666860850001875,5.132567791612095,2.557264451484724,0.8530687851538034,19.0,2.007053978571584,-121.53559674472055
BREAK_LO,24,alt,flat,-1,2428,99,-2.7854010061877954,-0.05979049133968676,-26.252944946289062,0.4567545304777595,5.106319742961564,0.5999124654689093,18.043895732445712,0.5212321152184899,3.729100371878345,2.5244209327485514,0.1738736694315121,19.0,1.4772102082904837,22.803872252428583
BREAK_LO,24,both,all,-1,5108,136,-4.7888563569042955,-0.15125824061293636,-41.46847152709961,0.4500783085356304,6.61726939041363,1.1082036404140072,14.346117370360083,0.6427819549540645,3.7453711507753367,2.523168680200677,0.22850839186655725,19.0,1.4843918998223509,-0.6644297214417927
BREAK_LO,24,both,bull,-1,1025,56,24.149469684856694,0.35060058374901854,-26.813526153564453,0.4634146341463415,14.187964617798968,1.2036860101956062,38.01364673331744,0.85654052992135,2.927700128318714,2.490914542912288,0.12571105570849217,19.0,1.1753514935505383,2.6084795186041987
BREAK_LO,24,both,bear,-1,666,29,-84.76508132652478,-0.840693480124211,-113.00942993164062,0.4069069069069069,5.797532163224779,0.47293780171164623,-47.493018357424404,-0.7008607224690432,4.4996325075111665,2.576845185757832,0.4955411323284517,19.0,1.7461788284296391,-136.7274700197617
BREAK_LO,24,both,flat,-1,3417,100,2.1184838938894486,0.045758793450721154,-33.77925109863281,0.45449224465905763,4.5060555728069,0.5909551929797149,19.299481958499737,0.58231073087393,3.8436370958827335,2.522382007101331,0.2072978166293302,19.0,1.5238124459584776,27.8711642734387
BREAK_LO,72,major,all,-1,1466,119,-63.50190327323638,-1.0316025944850096,-79.73152542114258,0.43997271487039563,-9.277610212818582,-0.6270559402145891,-9.339835037049134,-0.258160132811518,5.871643794176954,4.349145608780353,-0.1469614912161279,25.0,1.3500683403937723,-68.17793886005099
BREAK_LO,72,major,bull,-1,266,41,-208.01647550719125,-1.4910317870289596,-218.95426177978516,0.39473684210526316,35.71982101636722,1.1980958112383984,-53.0482845310878,-0.620904371820798,4.364017453688831,4.6689584210918715,-1.3546241731165238,25.0,0.9346875812760552,-305.1835669780838
BREAK_LO,72,major,bear,-1,211,22,-253.36382640820543,-1.9264244765199678,-197.67431640625,0.3696682464454976,-50.93359499859019,-1.3978277935520458,-137.48715118435322,-1.5875828973077832,4.959385147105912,4.331847513256242,-0.8151571519041473,25.0,1.1448660489385396,-349.0313024518025
BREAK_LO,72,major,flat,-1,989,82,15.872962243154388,0.18979074091725662,-35.53982162475586,0.4671385237613751,-12.492882120973903,-0.8240980760630131,29.755747644948283,0.629088632394143,6.47176025636283,4.266819714018698,0.32040712131236293,25.0,1.5167644030282712,80.02793073360236
BREAK_LO,72,alt,all,-1,3642,134,-72.20652888150643,-1.1965012201162966,-53.93121910095215,0.45936298736957715,1.6399658086583353,0.1174699356849971,-0.09209056857324838,-0.0023187135778851157,5.577447138141006,4.44679750353372,-0.30203747120439184,25.0,1.2542615519840508,-52.91941719950242
