IRV4_LEVEL_ENTRY_MAX_CHASE_ATR,IRV4_LEVEL_ENTRY_VALIDITY_BARS,IRV4_RETEST_MIN_QUALITY,IRV4_TP_RR,avg_loss,avg_win,combo,days,end_date_utc,ending_equity,entry_execution,fee_bps_per_side,fold,max_drawdown,net_pnl,news_blocked_signals,phase,profit_factor,score,slippage_bps_per_side,starting_equity,strategies,summary_path,symbols,tag,trades,winrate
0.6,2,0.45,3.0,-0.2631,0.2931,30,120,2026-05-01,100.68,next_open,6.0000,4,0.2848,0.68,0,train,1.857,5.718000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143504_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c030_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c030_20260701_104508,8,0.625
0.4,4,0.45,3.0,-0.2631,0.3192,31,120,2026-05-01,101.13,next_open,6.0000,4,0.2835,1.13,0,train,2.426,8.247625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143524_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c031_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c031_20260701_104508,9,0.667
0.6,4,0.45,3.0,-0.2631,0.3192,32,120,2026-05-01,101.13,next_open,6.0000,4,0.2835,1.13,0,train,2.426,8.247625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143545_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c032_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c032_20260701_104508,9,0.667
0.4,2,0.55,3.0,-0.2578,0.3845,33,120,2026-05-01,100.51,next_open,6.0000,4,0.2559,0.51,0,train,2.983,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143605_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c033_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c033_20260701_104508,3,0.667
0.6,2,0.55,3.0,-0.2578,0.3845,34,120,2026-05-01,100.51,next_open,6.0000,4,0.2559,0.51,0,train,2.983,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143625_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c034_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c034_20260701_104508,3,0.667
0.4,4,0.55,3.0,-0.2578,0.3845,35,120,2026-05-01,100.51,next_open,6.0000,4,0.2559,0.51,0,train,2.983,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143645_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c035_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c035_20260701_104508,3,0.667
0.6,4,0.55,3.0,-0.2578,0.3845,36,120,2026-05-01,100.51,next_open,6.0000,4,0.2559,0.51,0,train,2.983,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143705_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c036_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c036_20260701_104508,3,0.667
0.4,4,0.35,3.0,-0.3257,0.2029,,60,2026-06-30,99.96,next_open,6.0000,4,0.3355,-0.04,0,oos,0.935,,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143725_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_oos_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_oos_20260701_104508,5,0.600
0.4,2,0.35,2.0,-0.2943,0.3007,1,120,2025-11-02,102.44,next_open,6.0000,1,0.6873,2.44,0,selected,2.384,12.028875,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_134511_irv4_mechanics_gate_full_ada_doge_sui_20260701_f01_train_c001_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f01_train_c001_20260701_104508,20,0.700
0.4,2,0.45,2.5,-0.2831,0.2580,17,120,2026-01-01,101.21,next_open,6.0000,2,0.5988,1.21,0,selected,2.430,8.181500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140424_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c017_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c017_20260701_104508,11,0.727
0.4,4,0.45,3.0,-0.2808,0.3035,31,120,2026-03-02,102.52,next_open,6.0000,3,0.5978,2.52,0,selected,3.243,13.938750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142223_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c031_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c031_20260701_104508,16,0.750
0.4,4,0.35,3.0,-0.2631,0.3192,27,120,2026-05-01,101.13,next_open,6.0000,4,0.2835,1.13,0,selected,2.426,8.247625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143404_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c027_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c027_20260701_104508,9,0.667
