entry_ts,exit_ts,r,side,pair,mode,side_sleeve,cost
1755860400.0,1755871200.0,2.2049,short,GBPJPY,standard_00_50,short,base
1756216800.0,1756296000.0,-1.2547,short,GBPJPY,standard_00_50,short,base
1756713600.0,1756728000.0,-1.2993,short,GBPJPY,standard_00_50,short,base
1756990800.0,1756994400.0,-1.266,short,GBPJPY,standard_00_50,short,base
1757480400.0,1757494800.0,-1.4051,short,GBPJPY,standard_00_50,short,base
1757588400.0,1757592000.0,-1.3575,short,GBPJPY,standard_00_50,short,base
1757671200.0,1757930400.0,-1.3316,short,GBPJPY,standard_00_50,short,base
1758488400.0,1758502800.0,-1.1718,short,GBPJPY,standard_00_50,short,base
1758704400.0,1758722400.0,-1.3397,short,GBPJPY,standard_00_50,short,base
1758726000.0,1758736800.0,-1.3003,short,GBPJPY,standard_00_50,short,base
1758895200.0,1759125600.0,2.1557,short,GBPJPY,standard_00_50,short,base
1759384800.0,1759395600.0,2.1732,short,GBPJPY,standard_00_50,short,base
1759878000.0,1759881600.0,-1.1993,short,GBPJPY,standard_00_50,short,base
1760403600.0,1760414400.0,2.1724,short,GBPJPY,standard_00_50,short,base
1760544000.0,1760590800.0,-1.2179,short,GBPJPY,standard_00_50,short,base
1761310800.0,1761314400.0,2.255,short,GBPJPY,standard_00_50,short,base
1761516000.0,1761570000.0,-1.2383,short,GBPJPY,standard_00_50,short,base
1762743600.0,1762758000.0,-1.2041,short,GBPJPY,standard_00_50,short,base
1763017200.0,1763020800.0,-1.3211,short,GBPJPY,standard_00_50,short,base
1763031600.0,1763035200.0,-1.2462,short,GBPJPY,standard_00_50,short,base
1763053200.0,1763082000.0,2.3167,short,GBPJPY,standard_00_50,short,base
1763607600.0,1763614800.0,-1.2054,short,GBPJPY,standard_00_50,short,base
1764086400.0,1764144000.0,-1.2176,short,GBPJPY,standard_00_50,short,base
1764183600.0,1764327600.0,2.3206,short,GBPJPY,standard_00_50,short,base
1764770400.0,1764784800.0,-1.2653,short,GBPJPY,standard_00_50,short,base
1765260000.0,1765263600.0,-1.3727,short,GBPJPY,standard_00_50,short,base
1765879200.0,1765897200.0,2.2462,short,GBPJPY,standard_00_50,short,base
1766041200.0,1766059200.0,-1.3433,short,GBPJPY,standard_00_50,short,base
1766124000.0,1766127600.0,-1.2342,short,GBPJPY,standard_00_50,short,base
1766160000.0,1766178000.0,-1.1514,short,GBPJPY,standard_00_50,short,base
1766394000.0,1766455200.0,2.2581,short,GBPJPY,standard_00_50,short,base
1767326400.0,1767351600.0,2.2204,short,GBPJPY,standard_00_50,short,base
1767654000.0,1767704400.0,2.2282,short,GBPJPY,standard_00_50,short,base
1767938400.0,1767945600.0,-1.3889,short,GBPJPY,standard_00_50,short,base
1767963600.0,1767967200.0,-1.3354,short,GBPJPY,standard_00_50,short,base
1767970800.0,1767974400.0,-1.2871,short,GBPJPY,standard_00_50,short,base
1768276800.0,1768291200.0,-1.2692,short,GBPJPY,standard_00_50,short,base
1768813200.0,1768834800.0,-1.2142,short,GBPJPY,standard_00_50,short,base
1769122800.0,1769148000.0,-1.227,short,GBPJPY,standard_00_50,short,base
1769486400.0,1769497200.0,-1.2141,short,GBPJPY,standard_00_50,short,base
1769626800.0,1769670000.0,-1.1855,short,GBPJPY,standard_00_50,short,base
1769760000.0,1769781600.0,-1.2255,short,GBPJPY,standard_00_50,short,base
1769983200.0,1770012000.0,2.3275,short,GBPJPY,standard_00_50,short,base
1770184800.0,1770192000.0,-1.2738,short,GBPJPY,standard_00_50,short,base
1770379200.0,1770393600.0,-1.1875,short,GBPJPY,standard_00_50,short,base
1770400800.0,1770588000.0,-1.2093,short,GBPJPY,standard_00_50,short,base
1770897600.0,1770908400.0,2.3437,short,GBPJPY,standard_00_50,short,base
1771426800.0,1771470000.0,-1.242,short,GBPJPY,standard_00_50,short,base
1771484400.0,1771495200.0,2.2681,short,GBPJPY,standard_00_50,short,base
1771920000.0,1771945200.0,-1.1985,short,GBPJPY,standard_00_50,short,base
1772024400.0,1772042400.0,-1.1716,short,GBPJPY,standard_00_50,short,base
1772046000.0,1772082000.0,2.3001,short,GBPJPY,standard_00_50,short,base
1772449200.0,1772456400.0,-1.1343,short,GBPJPY,standard_00_50,short,base
1772719200.0,1772762400.0,-1.1889,short,GBPJPY,standard_00_50,short,base
1772776800.0,1772787600.0,2.2268,short,GBPJPY,standard_00_50,short,base
1773068400.0,1773079200.0,-1.1896,short,GBPJPY,standard_00_50,short,base
1773082800.0,1773140400.0,-1.2039,short,GBPJPY,standard_00_50,short,base
1773226800.0,1773248400.0,-1.2632,short,GBPJPY,standard_00_50,short,base
1773680400.0,1773687600.0,-1.2637,short,GBPJPY,standard_00_50,short,base
1773712800.0,1773741600.0,-1.3205,short,GBPJPY,standard_00_50,short,base
1773774000.0,1773842400.0,-1.276,short,GBPJPY,standard_00_50,short,base
1774274400.0,1774836000.0,2.3693,short,GBPJPY,standard_00_50,short,base
1775037600.0,1775048400.0,-1.2226,short,GBPJPY,standard_00_50,short,base
1775484000.0,1775541600.0,-1.3104,short,GBPJPY,standard_00_50,short,base
1775746800.0,1775761200.0,-1.3331,short,GBPJPY,standard_00_50,short,base
1775829600.0,1775833200.0,-1.3795,short,GBPJPY,standard_00_50,short,base
1776078000.0,1776085200.0,-1.3401,short,GBPJPY,standard_00_50,short,base
1776096000.0,1776103200.0,-1.3431,short,GBPJPY,standard_00_50,short,base
1776157200.0,1776164400.0,-1.3389,short,GBPJPY,standard_00_50,short,base
1776700800.0,1776708000.0,-1.3367,short,GBPJPY,standard_00_50,short,base
1776715200.0,1776769200.0,-1.3272,short,GBPJPY,standard_00_50,short,base
1776848400.0,1776855600.0,2.1282,short,GBPJPY,standard_00_50,short,base
1777460400.0,1777464000.0,-1.4828,short,GBPJPY,standard_00_50,short,base
1777467600.0,1777471200.0,-1.4176,short,GBPJPY,standard_00_50,short,base
1777532400.0,1777536000.0,2.2283,short,GBPJPY,standard_00_50,short,base
1777989600.0,1778032800.0,-1.276,short,GBPJPY,standard_00_50,short,base
1778148000.0,1778187600.0,2.1992,short,GBPJPY,standard_00_50,short,base
1778252400.0,1778266800.0,-1.3345,short,GBPJPY,standard_00_50,short,base
1778270400.0,1778446800.0,2.1253,short,GBPJPY,standard_00_50,short,base
1779699600.0,1779706800.0,-1.4508,short,GBPJPY,standard_00_50,short,base
1779890400.0,1779897600.0,-1.3927,short,GBPJPY,standard_00_50,short,base
1780066800.0,1780293600.0,-1.3312,short,GBPJPY,standard_00_50,short,base
1780376400.0,1780380000.0,-1.5219,short,GBPJPY,standard_00_50,short,base
1780970400.0,1780977600.0,-1.4203,short,GBPJPY,standard_00_50,short,base
1780984800.0,1780988400.0,-1.4697,short,GBPJPY,standard_00_50,short,base
1781085600.0,1781096400.0,-1.3493,short,GBPJPY,standard_00_50,short,base
1781236800.0,1781474400.0,-1.3054,short,GBPJPY,standard_00_50,short,base
1781888400.0,1782075600.0,2.2559,short,GBPJPY,standard_00_50,short,base
1782090000.0,1782118800.0,-1.2573,short,GBPJPY,standard_00_50,short,base
1782378000.0,1782385200.0,2.0974,short,GBPJPY,standard_00_50,short,base
1782396000.0,1782403200.0,-1.2771,short,GBPJPY,standard_00_50,short,base
1782936000.0,1782957600.0,-1.3121,short,GBPJPY,standard_00_50,short,base
1783098000.0,1783296000.0,-1.3352,short,GBPJPY,standard_00_50,short,base
1722902400.0,1722992400.0,-1.0744,short,GBPJPY,standard_00_50,short,stress
1723442400.0,1723460400.0,-1.3534,short,GBPJPY,standard_00_50,short,stress
1724122800.0,1724162400.0,2.2644,short,GBPJPY,standard_00_50,short,stress
1724324400.0,1724331600.0,-1.2089,short,GBPJPY,standard_00_50,short,stress
1724720400.0,1724742000.0,-1.3079,short,GBPJPY,standard_00_50,short,stress
1724914800.0,1724918400.0,2.2093,short,GBPJPY,standard_00_50,short,stress
1724940000.0,1725015600.0,-1.2299,short,GBPJPY,standard_00_50,short,stress
1725879600.0,1725886800.0,2.2581,short,GBPJPY,standard_00_50,short,stress
1726124400.0,1726149600.0,-1.2583,short,GBPJPY,standard_00_50,short,stress
1726495200.0,1726498800.0,-1.2208,short,GBPJPY,standard_00_50,short,stress
1726513200.0,1726527600.0,-1.2247,short,GBPJPY,standard_00_50,short,stress
1726657200.0,1726664400.0,-1.236,short,GBPJPY,standard_00_50,short,stress
1726686000.0,1726700400.0,-1.1959,short,GBPJPY,standard_00_50,short,stress
1726743600.0,1726812000.0,-1.1599,short,GBPJPY,standard_00_50,short,stress
1727154000.0,1727157600.0,-1.289,short,GBPJPY,standard_00_50,short,stress
1727161200.0,1727164800.0,-1.253,short,GBPJPY,standard_00_50,short,stress
1727917200.0,1727931600.0,2.2986,short,GBPJPY,standard_00_50,short,stress
1728036000.0,1728043200.0,-1.3031,short,GBPJPY,standard_00_50,short,stress
1728046800.0,1728054000.0,-1.2159,short,GBPJPY,standard_00_50,short,stress
1728252000.0,1728284400.0,2.2747,short,GBPJPY,standard_00_50,short,stress
1728388800.0,1728450000.0,-1.2255,short,GBPJPY,standard_00_50,short,stress
1728468000.0,1728478800.0,-1.302,short,GBPJPY,standard_00_50,short,stress
1728482400.0,1728532800.0,-1.2961,short,GBPJPY,standard_00_50,short,stress
1728651600.0,1728655200.0,-1.3275,short,GBPJPY,standard_00_50,short,stress
1729191600.0,1729231200.0,-1.3173,short,GBPJPY,standard_00_50,short,stress
1729234800.0,1729245600.0,2.0914,short,GBPJPY,standard_00_50,short,stress
1729512000.0,1729530000.0,-1.3857,short,GBPJPY,standard_00_50,short,stress
1729562400.0,1729566000.0,-1.3998,short,GBPJPY,standard_00_50,short,stress
1730203200.0,1730282400.0,2.1783,short,GBPJPY,standard_00_50,short,stress
1730912400.0,1731034800.0,2.2919,short,GBPJPY,standard_00_50,short,stress
1731312000.0,1731355200.0,2.1273,short,GBPJPY,standard_00_50,short,stress
1731546000.0,1731596400.0,-1.3078,short,GBPJPY,standard_00_50,short,stress
1731934800.0,1731945600.0,-1.1996,short,GBPJPY,standard_00_50,short,stress
1732791600.0,1732838400.0,2.1947,short,GBPJPY,standard_00_50,short,stress
1733292000.0,1733299200.0,-1.3008,short,GBPJPY,standard_00_50,short,stress
1733407200.0,1733450400.0,2.2524,short,GBPJPY,standard_00_50,short,stress
1733824800.0,1733842800.0,-1.3064,short,GBPJPY,standard_00_50,short,stress
1733918400.0,1733983200.0,-1.2326,short,GBPJPY,standard_00_50,short,stress
1734314400.0,1734339600.0,-1.3342,short,GBPJPY,standard_00_50,short,stress
1734526800.0,1734534000.0,-1.3079,short,GBPJPY,standard_00_50,short,stress
1734915600.0,1735041600.0,-1.3102,short,GBPJPY,standard_00_50,short,stress
1735185600.0,1735218000.0,-1.3763,short,GBPJPY,standard_00_50,short,stress
1735236000.0,1735264800.0,2.0448,short,GBPJPY,standard_00_50,short,stress
1735308000.0,1735326000.0,-1.322,short,GBPJPY,standard_00_50,short,stress
1735660800.0,1735772400.0,-1.2497,short,GBPJPY,standard_00_50,short,stress
1736125200.0,1736139600.0,-1.3679,short,GBPJPY,standard_00_50,short,stress
1736881200.0,1736924400.0,2.2849,short,GBPJPY,standard_00_50,short,stress
1737687600.0,1737698400.0,-1.2805,short,GBPJPY,standard_00_50,short,stress
1737734400.0,1737968400.0,2.3355,short,GBPJPY,standard_00_50,short,stress
1738054800.0,1738155600.0,2.2115,short,GBPJPY,standard_00_50,short,stress
1738328400.0,1738339200.0,-1.2663,short,GBPJPY,standard_00_50,short,stress
1739325600.0,1739343600.0,-1.2753,short,GBPJPY,standard_00_50,short,stress
1739347200.0,1739368800.0,-1.2608,short,GBPJPY,standard_00_50,short,stress
1739538000.0,1739541600.0,-1.2386,short,GBPJPY,standard_00_50,short,stress
1740445200.0,1740466800.0,2.2486,short,GBPJPY,standard_00_50,short,stress
1740747600.0,1740996000.0,-1.1975,short,GBPJPY,standard_00_50,short,stress
1741118400.0,1741122000.0,-1.1395,short,GBPJPY,standard_00_50,short,stress
1741136400.0,1741161600.0,-1.1465,short,GBPJPY,standard_00_50,short,stress
1741352400.0,1741356000.0,-1.1983,short,GBPJPY,standard_00_50,short,stress
1741690800.0,1741694400.0,-1.2073,short,GBPJPY,standard_00_50,short,stress
1741698000.0,1741716000.0,-1.185,short,GBPJPY,standard_00_50,short,stress
1741935600.0,1741939200.0,-1.3098,short,GBPJPY,standard_00_50,short,stress
1742259600.0,1742277600.0,-1.2824,short,GBPJPY,standard_00_50,short,stress
1742533200.0,1742554800.0,2.1286,short,GBPJPY,standard_00_50,short,stress
1743094800.0,1743170400.0,2.2581,short,GBPJPY,standard_00_50,short,stress
1743624000.0,1743631200.0,2.3157,short,GBPJPY,standard_00_50,short,stress
1744635600.0,1744700400.0,-1.1754,short,GBPJPY,standard_00_50,short,stress
1744790400.0,1744819200.0,2.2228,short,GBPJPY,standard_00_50,short,stress
1745532000.0,1745550000.0,-1.3363,short,GBPJPY,standard_00_50,short,stress
1745553600.0,1745564400.0,-1.3571,short,GBPJPY,standard_00_50,short,stress
1746705600.0,1746716400.0,-1.2693,short,GBPJPY,standard_00_50,short,stress
1746730800.0,1746997200.0,-1.2571,short,GBPJPY,standard_00_50,short,stress
1747054800.0,1747137600.0,-1.2447,short,GBPJPY,standard_00_50,short,stress
1747699200.0,1747713600.0,2.0701,short,GBPJPY,standard_00_50,short,stress
1747864800.0,1747872000.0,2.1863,short,GBPJPY,standard_00_50,short,stress
1748354400.0,1748412000.0,2.1939,short,GBPJPY,standard_00_50,short,stress
1748613600.0,1748811600.0,2.2279,short,GBPJPY,standard_00_50,short,stress
1749024000.0,1749031200.0,-1.3935,short,GBPJPY,standard_00_50,short,stress
1749132000.0,1749135600.0,-1.298,short,GBPJPY,standard_00_50,short,stress
1749218400.0,1749520800.0,-1.3919,short,GBPJPY,standard_00_50,short,stress
1749643200.0,1749646800.0,-1.3412,short,GBPJPY,standard_00_50,short,stress
1750024800.0,1750093200.0,-1.2553,short,GBPJPY,standard_00_50,short,stress
1750334400.0,1750370400.0,-1.3144,short,GBPJPY,standard_00_50,short,stress
1750449600.0,1750629600.0,-1.3794,short,GBPJPY,standard_00_50,short,stress
1750665600.0,1750726800.0,2.2114,short,GBPJPY,standard_00_50,short,stress
1750834800.0,1750838400.0,-1.3934,short,GBPJPY,standard_00_50,short,stress
1750978800.0,1750982400.0,-1.4563,short,GBPJPY,standard_00_50,short,stress
1751558400.0,1751612400.0,2.1912,short,GBPJPY,standard_00_50,short,stress
1751868000.0,1751878800.0,-1.4547,short,GBPJPY,standard_00_50,short,stress
1751900400.0,1751932800.0,-1.3257,short,GBPJPY,standard_00_50,short,stress
1752022800.0,1752033600.0,-1.4158,short,GBPJPY,standard_00_50,short,stress
1752580800.0,1752584400.0,-1.4428,short,GBPJPY,standard_00_50,short,stress
1752638400.0,1752667200.0,2.0025,short,GBPJPY,standard_00_50,short,stress
1752753600.0,1752796800.0,-1.3783,short,GBPJPY,standard_00_50,short,stress
1752800400.0,1752818400.0,-1.4481,short,GBPJPY,standard_00_50,short,stress
1753405200.0,1753419600.0,2.1184,short,GBPJPY,standard_00_50,short,stress
1753686000.0,1753693200.0,-1.4658,short,GBPJPY,standard_00_50,short,stress
1753876800.0,1753927200.0,2.1144,short,GBPJPY,standard_00_50,short,stress
1753959600.0,1753970400.0,-1.285,short,GBPJPY,standard_00_50,short,stress
1754413200.0,1754492400.0,-1.3347,short,GBPJPY,standard_00_50,short,stress
1754510400.0,1754528400.0,-1.3936,short,GBPJPY,standard_00_50,short,stress
1754582400.0,1754640000.0,-1.2821,short,GBPJPY,standard_00_50,short,stress
1754953200.0,1754956800.0,-1.5618,short,GBPJPY,standard_00_50,short,stress
1754978400.0,1754982000.0,-1.5202,short,GBPJPY,standard_00_50,short,stress
1755003600.0,1755082800.0,-1.3479,short,GBPJPY,standard_00_50,short,stress
1755478800.0,1755518400.0,-1.4065,short,GBPJPY,standard_00_50,short,stress
1755860400.0,1755871200.0,2.0082,short,GBPJPY,standard_00_50,short,stress
1756216800.0,1756296000.0,-1.4246,short,GBPJPY,standard_00_50,short,stress
1756713600.0,1756728000.0,-1.4988,short,GBPJPY,standard_00_50,short,stress
1756990800.0,1756994400.0,-1.4434,short,GBPJPY,standard_00_50,short,stress
1757480400.0,1757494800.0,-1.6751,short,GBPJPY,standard_00_50,short,stress
1757588400.0,1757592000.0,-1.5959,short,GBPJPY,standard_00_50,short,stress
1757671200.0,1757930400.0,-1.5527,short,GBPJPY,standard_00_50,short,stress
1758488400.0,1758502800.0,-1.2863,short,GBPJPY,standard_00_50,short,stress
1758704400.0,1758722400.0,-1.5661,short,GBPJPY,standard_00_50,short,stress
1758726000.0,1758736800.0,-1.5006,short,GBPJPY,standard_00_50,short,stress
1758895200.0,1759125600.0,1.9261,short,GBPJPY,standard_00_50,short,stress
1759384800.0,1759395600.0,1.9554,short,GBPJPY,standard_00_50,short,stress
1759878000.0,1759881600.0,-1.3322,short,GBPJPY,standard_00_50,short,stress
1760403600.0,1760414400.0,1.954,short,GBPJPY,standard_00_50,short,stress
1760544000.0,1760590800.0,-1.3632,short,GBPJPY,standard_00_50,short,stress
1761310800.0,1761314400.0,2.0916,short,GBPJPY,standard_00_50,short,stress
1761516000.0,1761570000.0,-1.3972,short,GBPJPY,standard_00_50,short,stress
1762743600.0,1762758000.0,-1.3401,short,GBPJPY,standard_00_50,short,stress
1763017200.0,1763020800.0,-1.5352,short,GBPJPY,standard_00_50,short,stress
1763031600.0,1763035200.0,-1.4103,short,GBPJPY,standard_00_50,short,stress
1763053200.0,1763082000.0,2.1945,short,GBPJPY,standard_00_50,short,stress
1763607600.0,1763614800.0,-1.3424,short,GBPJPY,standard_00_50,short,stress
1764086400.0,1764144000.0,-1.3627,short,GBPJPY,standard_00_50,short,stress
1764183600.0,1764327600.0,2.2011,short,GBPJPY,standard_00_50,short,stress
1764770400.0,1764784800.0,-1.4422,short,GBPJPY,standard_00_50,short,stress
1765260000.0,1765263600.0,-1.6212,short,GBPJPY,standard_00_50,short,stress
1765879200.0,1765897200.0,2.077,short,GBPJPY,standard_00_50,short,stress
1766041200.0,1766059200.0,-1.5722,short,GBPJPY,standard_00_50,short,stress
1766124000.0,1766127600.0,-1.3903,short,GBPJPY,standard_00_50,short,stress
1766160000.0,1766178000.0,-1.2523,short,GBPJPY,standard_00_50,short,stress
1766394000.0,1766455200.0,2.0969,short,GBPJPY,standard_00_50,short,stress
1767326400.0,1767351600.0,2.034,short,GBPJPY,standard_00_50,short,stress
1767654000.0,1767704400.0,2.047,short,GBPJPY,standard_00_50,short,stress
1767938400.0,1767945600.0,-1.6482,short,GBPJPY,standard_00_50,short,stress
1767963600.0,1767967200.0,-1.5589,short,GBPJPY,standard_00_50,short,stress
1767970800.0,1767974400.0,-1.4786,short,GBPJPY,standard_00_50,short,stress
1768276800.0,1768291200.0,-1.4486,short,GBPJPY,standard_00_50,short,stress
1768813200.0,1768834800.0,-1.3569,short,GBPJPY,standard_00_50,short,stress
1769122800.0,1769148000.0,-1.3783,short,GBPJPY,standard_00_50,short,stress
1769486400.0,1769497200.0,-1.3569,short,GBPJPY,standard_00_50,short,stress
1769626800.0,1769670000.0,-1.3091,short,GBPJPY,standard_00_50,short,stress
1769760000.0,1769781600.0,-1.3758,short,GBPJPY,standard_00_50,short,stress
1769983200.0,1770012000.0,2.2125,short,GBPJPY,standard_00_50,short,stress
1770184800.0,1770192000.0,-1.4563,short,GBPJPY,standard_00_50,short,stress
1770379200.0,1770393600.0,-1.3125,short,GBPJPY,standard_00_50,short,stress
1770400800.0,1770588000.0,-1.3488,short,GBPJPY,standard_00_50,short,stress
1770897600.0,1770908400.0,2.2395,short,GBPJPY,standard_00_50,short,stress
1771426800.0,1771470000.0,-1.4033,short,GBPJPY,standard_00_50,short,stress
1771484400.0,1771495200.0,2.1135,short,GBPJPY,standard_00_50,short,stress
1771920000.0,1771945200.0,-1.3308,short,GBPJPY,standard_00_50,short,stress
1772024400.0,1772042400.0,-1.286,short,GBPJPY,standard_00_50,short,stress
1772046000.0,1772082000.0,2.1669,short,GBPJPY,standard_00_50,short,stress
1772449200.0,1772456400.0,-1.2238,short,GBPJPY,standard_00_50,short,stress
1772719200.0,1772762400.0,-1.3148,short,GBPJPY,standard_00_50,short,stress
1772776800.0,1772787600.0,2.0446,short,GBPJPY,standard_00_50,short,stress
1773068400.0,1773079200.0,-1.316,short,GBPJPY,standard_00_50,short,stress
1773082800.0,1773140400.0,-1.3399,short,GBPJPY,standard_00_50,short,stress
1773226800.0,1773248400.0,-1.4387,short,GBPJPY,standard_00_50,short,stress
1773680400.0,1773687600.0,-1.4396,short,GBPJPY,standard_00_50,short,stress
1773712800.0,1773741600.0,-1.5342,short,GBPJPY,standard_00_50,short,stress
1773774000.0,1773842400.0,-1.4601,short,GBPJPY,standard_00_50,short,stress
1774274400.0,1774836000.0,2.2822,short,GBPJPY,standard_00_50,short,stress
1775037600.0,1775048400.0,-1.371,short,GBPJPY,standard_00_50,short,stress
1775484000.0,1775541600.0,-1.5174,short,GBPJPY,standard_00_50,short,stress
1775746800.0,1775761200.0,-1.5552,short,GBPJPY,standard_00_50,short,stress
1775829600.0,1775833200.0,-1.6325,short,GBPJPY,standard_00_50,short,stress
1776078000.0,1776085200.0,-1.5668,short,GBPJPY,standard_00_50,short,stress
1776096000.0,1776103200.0,-1.5719,short,GBPJPY,standard_00_50,short,stress
1776157200.0,1776164400.0,-1.5649,short,GBPJPY,standard_00_50,short,stress
1776700800.0,1776708000.0,-1.5612,short,GBPJPY,standard_00_50,short,stress
1776715200.0,1776769200.0,-1.5453,short,GBPJPY,standard_00_50,short,stress
1776848400.0,1776855600.0,1.8804,short,GBPJPY,standard_00_50,short,stress
1777460400.0,1777464000.0,-1.8046,short,GBPJPY,standard_00_50,short,stress
1777467600.0,1777471200.0,-1.696,short,GBPJPY,standard_00_50,short,stress
1777532400.0,1777536000.0,2.0472,short,GBPJPY,standard_00_50,short,stress
1777989600.0,1778032800.0,-1.46,short,GBPJPY,standard_00_50,short,stress
1778148000.0,1778187600.0,1.9987,short,GBPJPY,standard_00_50,short,stress
1778252400.0,1778266800.0,-1.5574,short,GBPJPY,standard_00_50,short,stress
1778270400.0,1778446800.0,1.8755,short,GBPJPY,standard_00_50,short,stress
1779699600.0,1779706800.0,-1.7513,short,GBPJPY,standard_00_50,short,stress
1779890400.0,1779897600.0,-1.6544,short,GBPJPY,standard_00_50,short,stress
1780066800.0,1780293600.0,-1.552,short,GBPJPY,standard_00_50,short,stress
1780376400.0,1780380000.0,-1.8698,short,GBPJPY,standard_00_50,short,stress
1780970400.0,1780977600.0,-1.7004,short,GBPJPY,standard_00_50,short,stress
1780984800.0,1780988400.0,-1.7828,short,GBPJPY,standard_00_50,short,stress
1781085600.0,1781096400.0,-1.5822,short,GBPJPY,standard_00_50,short,stress
1781236800.0,1781474400.0,-1.509,short,GBPJPY,standard_00_50,short,stress
1781888400.0,1782075600.0,2.0932,short,GBPJPY,standard_00_50,short,stress
1782090000.0,1782118800.0,-1.4288,short,GBPJPY,standard_00_50,short,stress
1782378000.0,1782385200.0,1.8291,short,GBPJPY,standard_00_50,short,stress
1782396000.0,1782403200.0,-1.4618,short,GBPJPY,standard_00_50,short,stress
1782936000.0,1782957600.0,-1.5202,short,GBPJPY,standard_00_50,short,stress
1783098000.0,1783296000.0,-1.5587,short,GBPJPY,standard_00_50,short,stress
1720702800.0,1720738800.0,-1.1391,long,GBPJPY,standard_00_50,long,base
1721253600.0,1721257200.0,-1.1551,long,GBPJPY,standard_00_50,long,base
1721703600.0,1721718000.0,-1.2291,long,GBPJPY,standard_00_50,long,base
1721721600.0,1721725200.0,-1.182,long,GBPJPY,standard_00_50,long,base
1721901600.0,1721908800.0,2.4092,long,GBPJPY,standard_00_50,long,base
1722240000.0,1722258000.0,2.3604,long,GBPJPY,standard_00_50,long,base
1722358800.0,1722369600.0,-1.111,long,GBPJPY,standard_00_50,long,base
1722376800.0,1722380400.0,-1.1146,long,GBPJPY,standard_00_50,long,base
1722412800.0,1722427200.0,-1.0541,long,GBPJPY,standard_00_50,long,base
1722582000.0,1722600000.0,-1.1028,long,GBPJPY,standard_00_50,long,base
1722610800.0,1722808800.0,-1.0702,long,GBPJPY,standard_00_50,long,base
1722949200.0,1722992400.0,2.4519,long,GBPJPY,standard_00_50,long,base
1723075200.0,1723122000.0,2.4202,long,GBPJPY,standard_00_50,long,base
1723600800.0,1723622400.0,2.3565,long,GBPJPY,standard_00_50,long,base
1723813200.0,1724036400.0,-1.1491,long,GBPJPY,standard_00_50,long,base
1724047200.0,1724079600.0,2.3903,long,GBPJPY,standard_00_50,long,base
1724191200.0,1724216400.0,2.3178,long,GBPJPY,standard_00_50,long,base
1724626800.0,1724630400.0,-1.1229,long,GBPJPY,standard_00_50,long,base
1724655600.0,1724720400.0,2.3769,long,GBPJPY,standard_00_50,long,base
1724860800.0,1724864400.0,-1.1601,long,GBPJPY,standard_00_50,long,base
1724868000.0,1724882400.0,-1.1463,long,GBPJPY,standard_00_50,long,base
1725433200.0,1725458400.0,-1.1337,long,GBPJPY,standard_00_50,long,base
1725606000.0,1725624000.0,2.328,long,GBPJPY,standard_00_50,long,base
1725832800.0,1725980400.0,-1.0849,long,GBPJPY,standard_00_50,long,base
1726030800.0,1726038000.0,-1.131,long,GBPJPY,standard_00_50,long,base
1726200000.0,1726214400.0,-1.1457,long,GBPJPY,standard_00_50,long,base
1726221600.0,1726455600.0,-1.1354,long,GBPJPY,standard_00_50,long,base
1726470000.0,1726480800.0,2.3296,long,GBPJPY,standard_00_50,long,base
1727078400.0,1727092800.0,2.3489,long,GBPJPY,standard_00_50,long,base
1727445600.0,1727452800.0,-1.064,long,GBPJPY,standard_00_50,long,base
1727791200.0,1727798400.0,-1.0951,long,GBPJPY,standard_00_50,long,base
1727802000.0,1727866800.0,2.4161,long,GBPJPY,standard_00_50,long,base
1728370800.0,1728450000.0,2.3586,long,GBPJPY,standard_00_50,long,base
1728968400.0,1728972000.0,-1.2998,long,GBPJPY,standard_00_50,long,base
1729602000.0,1729641600.0,2.3333,long,GBPJPY,standard_00_50,long,base
1729832400.0,1729857600.0,2.2907,long,GBPJPY,standard_00_50,long,base
1731387600.0,1731398400.0,-1.2481,long,GBPJPY,standard_00_50,long,base
1731679200.0,1731682800.0,-1.1279,long,GBPJPY,standard_00_50,long,base
1732006800.0,1732032000.0,2.381,long,GBPJPY,standard_00_50,long,base
1732172400.0,1732176000.0,-1.1689,long,GBPJPY,standard_00_50,long,base
1732197600.0,1732230000.0,-1.1146,long,GBPJPY,standard_00_50,long,base
1732233600.0,1732266000.0,-1.146,long,GBPJPY,standard_00_50,long,base
1732269600.0,1732514400.0,2.3703,long,GBPJPY,standard_00_50,long,base
1732543200.0,1732579200.0,-1.1417,long,GBPJPY,standard_00_50,long,base
1732636800.0,1732640400.0,-1.1495,long,GBPJPY,standard_00_50,long,base
1732651200.0,1732669200.0,-1.1603,long,GBPJPY,standard_00_50,long,base
1733378400.0,1733392800.0,2.3241,long,GBPJPY,standard_00_50,long,base
1733493600.0,1733731200.0,2.3475,long,GBPJPY,standard_00_50,long,base
1733907600.0,1733925600.0,-1.154,long,GBPJPY,standard_00_50,long,base
1734015600.0,1734091200.0,2.3679,long,GBPJPY,standard_00_50,long,base
1734429600.0,1734444000.0,-1.1803,long,GBPJPY,standard_00_50,long,base
1734663600.0,1734922800.0,2.3571,long,GBPJPY,standard_00_50,long,base
1735632000.0,1735639200.0,2.3003,long,GBPJPY,standard_00_50,long,base
1735815600.0,1735819200.0,-1.141,long,GBPJPY,standard_00_50,long,base
1736265600.0,1736323200.0,-1.1621,long,GBPJPY,standard_00_50,long,base
