candidate,fold,train_start,train_end,oos_start,oos_end,picked,status,trades,net_pnl,profit_factor,winrate,max_drawdown,run_dir,error
td60_lb120_top3_s0.5_w2-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_092159_ars1_dynamic_range_picker_td60_lb120_top3_s0.5_w2-8_f0_20260704_055013,
td60_lb120_top3_s0.5_w2-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT",ok,11,-1.37,0.559,0.091,1.5683,backtest_runs/portfolio_20260704_092203_ars1_dynamic_range_picker_td60_lb120_top3_s0.5_w2-8_f1_20260704_055013,
td60_lb120_top3_s0.5_w2-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_092210_ars1_dynamic_range_picker_td60_lb120_top3_s0.5_w2-8_f2_20260704_055013,
td60_lb120_top3_s0.5_w2-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,LINKUSDT,HYPEUSDT",ok,18,-0.26,0.945,0.167,2.5012,backtest_runs/portfolio_20260704_092217_ars1_dynamic_range_picker_td60_lb120_top3_s0.5_w2-8_f3_20260704_055013,
td60_lb120_top3_s0.5_w2-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_092222_ars1_dynamic_range_picker_td60_lb120_top3_s0.5_w2-12_f0_20260704_055013,
td60_lb120_top3_s0.5_w2-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT",ok,11,-1.37,0.559,0.091,1.5683,backtest_runs/portfolio_20260704_092227_ars1_dynamic_range_picker_td60_lb120_top3_s0.5_w2-12_f1_20260704_055013,
td60_lb120_top3_s0.5_w2-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_092233_ars1_dynamic_range_picker_td60_lb120_top3_s0.5_w2-12_f2_20260704_055013,
td60_lb120_top3_s0.5_w2-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,LINKUSDT,HYPEUSDT",ok,18,-0.26,0.945,0.167,2.5012,backtest_runs/portfolio_20260704_092240_ars1_dynamic_range_picker_td60_lb120_top3_s0.5_w2-12_f3_20260704_055013,
td60_lb120_top3_s0.6_w1.5-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_092244_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w1.5-8_f0_20260704_055013,
td60_lb120_top3_s0.6_w1.5-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT",ok,11,-1.37,0.559,0.091,1.5683,backtest_runs/portfolio_20260704_092247_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w1.5-8_f1_20260704_055013,
td60_lb120_top3_s0.6_w1.5-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT",ok,14,0.29,1.093,0.286,1.7168,backtest_runs/portfolio_20260704_092255_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w1.5-8_f2_20260704_055013,
td60_lb120_top3_s0.6_w1.5-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT",ok,12,1.07,1.326,0.167,1.8754,backtest_runs/portfolio_20260704_092301_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w1.5-8_f3_20260704_055013,
td60_lb120_top3_s0.6_w1.5-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_092304_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w1.5-12_f0_20260704_055013,
td60_lb120_top3_s0.6_w1.5-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT",ok,11,-1.37,0.559,0.091,1.5683,backtest_runs/portfolio_20260704_092307_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w1.5-12_f1_20260704_055013,
td60_lb120_top3_s0.6_w1.5-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT",ok,14,0.29,1.093,0.286,1.7168,backtest_runs/portfolio_20260704_092314_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w1.5-12_f2_20260704_055013,
td60_lb120_top3_s0.6_w1.5-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT",ok,12,1.07,1.326,0.167,1.8754,backtest_runs/portfolio_20260704_092320_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w1.5-12_f3_20260704_055013,
td60_lb120_top3_s0.6_w2-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_092323_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w2-8_f0_20260704_055013,
td60_lb120_top3_s0.6_w2-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT",ok,11,-1.37,0.559,0.091,1.5683,backtest_runs/portfolio_20260704_092326_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w2-8_f1_20260704_055013,
td60_lb120_top3_s0.6_w2-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_092333_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w2-8_f2_20260704_055013,
td60_lb120_top3_s0.6_w2-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,XRPUSDT,ok,4,-0.09,0.919,0.25,1.1295,backtest_runs/portfolio_20260704_092339_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w2-8_f3_20260704_055013,
td60_lb120_top3_s0.6_w2-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_092341_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w2-12_f0_20260704_055013,
td60_lb120_top3_s0.6_w2-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT",ok,11,-1.37,0.559,0.091,1.5683,backtest_runs/portfolio_20260704_092344_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w2-12_f1_20260704_055013,
td60_lb120_top3_s0.6_w2-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_092351_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w2-12_f2_20260704_055013,
td60_lb120_top3_s0.6_w2-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,XRPUSDT,ok,4,-0.09,0.919,0.25,1.1295,backtest_runs/portfolio_20260704_092357_ars1_dynamic_range_picker_td60_lb120_top3_s0.6_w2-12_f3_20260704_055013,
td60_lb120_top5_s0.4_w1.5-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_092400_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w1.5-8_f0_20260704_055013,
td60_lb120_top5_s0.4_w1.5-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_092406_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w1.5-8_f1_20260704_055013,
td60_lb120_top5_s0.4_w1.5-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT",ok,23,2.15,1.454,0.348,2.1562,backtest_runs/portfolio_20260704_092417_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w1.5-8_f2_20260704_055013,
td60_lb120_top5_s0.4_w1.5-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT,LINKUSDT,HYPEUSDT",ok,25,1.15,1.171,0.16,3.3837,backtest_runs/portfolio_20260704_092427_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w1.5-8_f3_20260704_055013,
td60_lb120_top5_s0.4_w1.5-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_092433_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w1.5-12_f0_20260704_055013,
td60_lb120_top5_s0.4_w1.5-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_092439_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w1.5-12_f1_20260704_055013,
td60_lb120_top5_s0.4_w1.5-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT",ok,23,2.15,1.454,0.348,2.1562,backtest_runs/portfolio_20260704_092450_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w1.5-12_f2_20260704_055013,
td60_lb120_top5_s0.4_w1.5-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT,LINKUSDT,HYPEUSDT",ok,25,1.15,1.171,0.16,3.3837,backtest_runs/portfolio_20260704_092500_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w1.5-12_f3_20260704_055013,
td60_lb120_top5_s0.4_w2-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_092506_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w2-8_f0_20260704_055013,
td60_lb120_top5_s0.4_w2-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_092512_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w2-8_f1_20260704_055013,
td60_lb120_top5_s0.4_w2-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT",ok,22,2.35,1.557,0.364,1.8619,backtest_runs/portfolio_20260704_092523_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w2-8_f2_20260704_055013,
td60_lb120_top5_s0.4_w2-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,LINKUSDT,HYPEUSDT",ok,18,-0.26,0.945,0.167,2.5012,backtest_runs/portfolio_20260704_092533_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w2-8_f3_20260704_055013,
td60_lb120_top5_s0.4_w2-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_092538_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w2-12_f0_20260704_055013,
td60_lb120_top5_s0.4_w2-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_092543_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w2-12_f1_20260704_055013,
td60_lb120_top5_s0.4_w2-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT",ok,22,2.35,1.557,0.364,1.8619,backtest_runs/portfolio_20260704_092555_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w2-12_f2_20260704_055013,
td60_lb120_top5_s0.4_w2-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,LINKUSDT,HYPEUSDT",ok,18,-0.26,0.945,0.167,2.5012,backtest_runs/portfolio_20260704_092605_ars1_dynamic_range_picker_td60_lb120_top5_s0.4_w2-12_f3_20260704_055013,
td60_lb120_top5_s0.5_w1.5-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_092609_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w1.5-8_f0_20260704_055013,
td60_lb120_top5_s0.5_w1.5-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_092615_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w1.5-8_f1_20260704_055013,
td60_lb120_top5_s0.5_w1.5-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT",ok,23,2.15,1.454,0.348,2.1562,backtest_runs/portfolio_20260704_092627_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w1.5-8_f2_20260704_055013,
td60_lb120_top5_s0.5_w1.5-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT,LINKUSDT,HYPEUSDT",ok,25,1.15,1.171,0.16,3.3837,backtest_runs/portfolio_20260704_092637_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w1.5-8_f3_20260704_055013,
td60_lb120_top5_s0.5_w1.5-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_092643_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w1.5-12_f0_20260704_055013,
td60_lb120_top5_s0.5_w1.5-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_092649_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w1.5-12_f1_20260704_055013,
td60_lb120_top5_s0.5_w1.5-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT",ok,23,2.15,1.454,0.348,2.1562,backtest_runs/portfolio_20260704_092700_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w1.5-12_f2_20260704_055013,
td60_lb120_top5_s0.5_w1.5-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT,LINKUSDT,HYPEUSDT",ok,25,1.15,1.171,0.16,3.3837,backtest_runs/portfolio_20260704_092710_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w1.5-12_f3_20260704_055013,
td60_lb120_top5_s0.5_w2-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_092716_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w2-8_f0_20260704_055013,
td60_lb120_top5_s0.5_w2-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_092722_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w2-8_f1_20260704_055013,
td60_lb120_top5_s0.5_w2-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT",ok,22,2.35,1.557,0.364,1.8619,backtest_runs/portfolio_20260704_092733_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w2-8_f2_20260704_055013,
td60_lb120_top5_s0.5_w2-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,LINKUSDT,HYPEUSDT",ok,18,-0.26,0.945,0.167,2.5012,backtest_runs/portfolio_20260704_092743_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w2-8_f3_20260704_055013,
td60_lb120_top5_s0.5_w2-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_092748_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w2-12_f0_20260704_055013,
td60_lb120_top5_s0.5_w2-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_092754_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w2-12_f1_20260704_055013,
td60_lb120_top5_s0.5_w2-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT",ok,22,2.35,1.557,0.364,1.8619,backtest_runs/portfolio_20260704_092805_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w2-12_f2_20260704_055013,
td60_lb120_top5_s0.5_w2-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,LINKUSDT,HYPEUSDT",ok,18,-0.26,0.945,0.167,2.5012,backtest_runs/portfolio_20260704_092815_ars1_dynamic_range_picker_td60_lb120_top5_s0.5_w2-12_f3_20260704_055013,
td60_lb120_top5_s0.6_w1.5-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_092820_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w1.5-8_f0_20260704_055013,
td60_lb120_top5_s0.6_w1.5-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_092824_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w1.5-8_f1_20260704_055013,
td60_lb120_top5_s0.6_w1.5-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT",ok,23,2.15,1.454,0.348,2.1562,backtest_runs/portfolio_20260704_092835_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w1.5-8_f2_20260704_055013,
td60_lb120_top5_s0.6_w1.5-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT",ok,12,1.07,1.326,0.167,1.8754,backtest_runs/portfolio_20260704_092844_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w1.5-8_f3_20260704_055013,
td60_lb120_top5_s0.6_w1.5-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_092847_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w1.5-12_f0_20260704_055013,
td60_lb120_top5_s0.6_w1.5-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_092852_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w1.5-12_f1_20260704_055013,
td60_lb120_top5_s0.6_w1.5-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT",ok,23,2.15,1.454,0.348,2.1562,backtest_runs/portfolio_20260704_092903_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w1.5-12_f2_20260704_055013,
td60_lb120_top5_s0.6_w1.5-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT",ok,12,1.07,1.326,0.167,1.8754,backtest_runs/portfolio_20260704_092912_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w1.5-12_f3_20260704_055013,
td60_lb120_top5_s0.6_w2-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_092915_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w2-8_f0_20260704_055013,
td60_lb120_top5_s0.6_w2-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_092920_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w2-8_f1_20260704_055013,
td60_lb120_top5_s0.6_w2-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT",ok,22,2.35,1.557,0.364,1.8619,backtest_runs/portfolio_20260704_092931_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w2-8_f2_20260704_055013,
td60_lb120_top5_s0.6_w2-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,XRPUSDT,ok,4,-0.09,0.919,0.25,1.1295,backtest_runs/portfolio_20260704_092940_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w2-8_f3_20260704_055013,
td60_lb120_top5_s0.6_w2-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_092942_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w2-12_f0_20260704_055013,
td60_lb120_top5_s0.6_w2-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_092946_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w2-12_f1_20260704_055013,
td60_lb120_top5_s0.6_w2-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT",ok,22,2.35,1.557,0.364,1.8619,backtest_runs/portfolio_20260704_092958_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w2-12_f2_20260704_055013,
td60_lb120_top5_s0.6_w2-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,XRPUSDT,ok,4,-0.09,0.919,0.25,1.1295,backtest_runs/portfolio_20260704_093006_ars1_dynamic_range_picker_td60_lb120_top5_s0.6_w2-12_f3_20260704_055013,
td60_lb120_top8_s0.4_w1.5-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_093009_ars1_dynamic_range_picker_td60_lb120_top8_s0.4_w1.5-8_f0_20260704_055013,
td60_lb120_top8_s0.4_w1.5-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT,SOLUSDT,ATOMUSDT,AVAXUSDT",ok,41,-7.93,0.287,0.073,7.9335,backtest_runs/portfolio_20260704_093016_ars1_dynamic_range_picker_td60_lb120_top8_s0.4_w1.5-8_f1_20260704_055013,
td60_lb120_top8_s0.4_w1.5-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT,ADAUSDT,ETHUSDT,SUIUSDT",ok,41,2.85,1.327,0.317,3.542,backtest_runs/portfolio_20260704_093035_ars1_dynamic_range_picker_td60_lb120_top8_s0.4_w1.5-8_f2_20260704_055013,
td60_lb120_top8_s0.4_w1.5-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT,LINKUSDT,HYPEUSDT",ok,25,1.15,1.171,0.16,3.3837,backtest_runs/portfolio_20260704_093050_ars1_dynamic_range_picker_td60_lb120_top8_s0.4_w1.5-8_f3_20260704_055013,
td60_lb120_top8_s0.4_w1.5-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_093056_ars1_dynamic_range_picker_td60_lb120_top8_s0.4_w1.5-12_f0_20260704_055013,
td60_lb120_top8_s0.4_w1.5-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT,SOLUSDT,ATOMUSDT,AVAXUSDT",ok,41,-7.93,0.287,0.073,7.9335,backtest_runs/portfolio_20260704_093103_ars1_dynamic_range_picker_td60_lb120_top8_s0.4_w1.5-12_f1_20260704_055013,
td60_lb120_top8_s0.4_w1.5-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT,ADAUSDT,ETHUSDT,SUIUSDT",ok,41,2.85,1.327,0.317,3.542,backtest_runs/portfolio_20260704_093121_ars1_dynamic_range_picker_td60_lb120_top8_s0.4_w1.5-12_f2_20260704_055013,
td60_lb120_top8_s0.4_w1.5-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT,LINKUSDT,HYPEUSDT",ok,25,1.15,1.171,0.16,3.3837,backtest_runs/portfolio_20260704_093136_ars1_dynamic_range_picker_td60_lb120_top8_s0.4_w1.5-12_f3_20260704_055013,
td60_lb120_top8_s0.4_w2-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_093142_ars1_dynamic_range_picker_td60_lb120_top8_s0.4_w2-8_f0_20260704_055013,
