symbol,setup,tp_rr,sl_atr,max_hold,coverage_ok,coverage_reasons,cost_ok,fee_r,cost_reason,skip_reason,trades,net_r,pf,win_rate,folds_positive,min_fold_trades,preflight_go,preflight_reasons
USDJPY,trend_pullback,1.5,1.0,24,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,trend_pullback,1.5,1.0,72,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,trend_pullback,1.5,1.3,24,True,,True,0.2473,,,39,-14.01,0.54,0.308,1,9,False,low_quality_pf_0.54<0.80
USDJPY,trend_pullback,1.5,1.3,72,True,,True,0.2473,,,39,-14.01,0.54,0.308,1,9,False,low_quality_pf_0.54<0.80
USDJPY,trend_pullback,2.0,0.8,24,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,trend_pullback,2.0,0.8,72,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,trend_pullback,2.0,1.0,24,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,trend_pullback,2.0,1.0,72,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,trend_pullback,2.0,1.3,24,True,,True,0.2473,,,39,-9.474,0.689,0.308,2,9,False,low_quality_pf_0.69<0.80
USDJPY,trend_pullback,2.0,1.3,72,True,,True,0.2473,,,39,-8.01,0.737,0.308,2,9,False,low_quality_pf_0.74<0.80
USDJPY,trend_pullback,2.5,0.8,24,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,trend_pullback,2.5,0.8,72,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,trend_pullback,2.5,1.0,24,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,trend_pullback,2.5,1.0,72,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,trend_pullback,2.5,1.3,24,True,,True,0.2473,,,39,-11.529,0.634,0.282,1,9,False,low_quality_pf_0.63<0.80
USDJPY,trend_pullback,2.5,1.3,72,True,,True,0.2473,,,39,-13.933,0.588,0.231,0,9,False,low_quality_pf_0.59<0.80
EURJPY,session_range_fade,1.5,0.8,24,True,,False,0.4912,fee_r_0.49_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.49_exceeds_0.25
EURJPY,session_range_fade,1.5,0.8,72,True,,False,0.4912,fee_r_0.49_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.49_exceeds_0.25
EURJPY,session_range_fade,1.5,1.0,24,True,,False,0.393,fee_r_0.39_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.39_exceeds_0.25
EURJPY,session_range_fade,1.5,1.0,72,True,,False,0.393,fee_r_0.39_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.39_exceeds_0.25
EURJPY,session_range_fade,1.5,1.3,24,True,,False,0.3023,fee_r_0.30_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.30_exceeds_0.25
EURJPY,session_range_fade,1.5,1.3,72,True,,False,0.3023,fee_r_0.30_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.30_exceeds_0.25
EURJPY,session_range_fade,2.0,0.8,24,True,,False,0.4912,fee_r_0.49_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.49_exceeds_0.25
EURJPY,session_range_fade,2.0,0.8,72,True,,False,0.4912,fee_r_0.49_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.49_exceeds_0.25
EURJPY,session_range_fade,2.0,1.0,24,True,,False,0.393,fee_r_0.39_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.39_exceeds_0.25
EURJPY,session_range_fade,2.0,1.0,72,True,,False,0.393,fee_r_0.39_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.39_exceeds_0.25
EURJPY,session_range_fade,2.0,1.3,24,True,,False,0.3023,fee_r_0.30_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.30_exceeds_0.25
EURJPY,session_range_fade,2.0,1.3,72,True,,False,0.3023,fee_r_0.30_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.30_exceeds_0.25
EURJPY,session_range_fade,2.5,0.8,24,True,,False,0.4912,fee_r_0.49_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.49_exceeds_0.25
EURJPY,session_range_fade,2.5,0.8,72,True,,False,0.4912,fee_r_0.49_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.49_exceeds_0.25
EURJPY,session_range_fade,2.5,1.0,24,True,,False,0.393,fee_r_0.39_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.39_exceeds_0.25
EURJPY,session_range_fade,2.5,1.0,72,True,,False,0.393,fee_r_0.39_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.39_exceeds_0.25
