symbol,hor_min,tag,adverse,move
BTCUSDT,30,каскад,3.489921841305317,-53.934118923695515
BTCUSDT,30,каскад,11.583960772383985,-130.5354823604309
BTCUSDT,30,каскад,5.8697512192925245,-44.88768529190976
BTCUSDT,30,каскад,2.173598921252513,6.32133471444798
BTCUSDT,30,каскад,1.3464003659435628,-0.5904407642025057
BTCUSDT,30,каскад,4.545709992189635,-32.18221667595519
BTCUSDT,30,каскад,3.859120417579732,33.49958197333382
BTCUSDT,30,каскад,2.645696186740237,-2.0676598347092106
BTCUSDT,30,каскад,3.1310799311675015,5.365363149330922
BTCUSDT,30,каскад,2.982067525824196,41.37500963690936
BTCUSDT,30,каскад,0.9169573810630711,-8.67258537377288
BTCUSDT,30,каскад,4.246602021942258,-44.36239369036797
BTCUSDT,30,каскад,4.944013037666941,-52.10305461030267
BTCUSDT,30,каскад,1.9795239235187052,-15.350995126399795
BTCUSDT,30,каскад,2.0104257757011674,-10.453139899947535
BTCUSDT,30,каскад,2.107060392302071,-17.831262612240362
BTCUSDT,30,каскад,3.34028441495405,-8.501809832167696
BTCUSDT,30,каскад,2.0343877367470173,-6.531688888392407
BTCUSDT,30,каскад,3.2241683513775388,-39.74983594326126
BTCUSDT,30,каскад,1.5811846316599623,-23.151831417259515
BTCUSDT,30,обычно,1.0355002017823947,9.147634467697102
BTCUSDT,30,обычно,1.6639019113064422,-13.738082411352615
BTCUSDT,30,обычно,2.457416994020296,31.082994556740832
BTCUSDT,30,обычно,2.9821995626045217,-31.643033298437732
BTCUSDT,30,обычно,1.0985409822218575,12.413046411575385
BTCUSDT,30,обычно,4.302898358565082,71.9378109802907
BTCUSDT,30,обычно,1.1986638315590579,-1.4758970387360104
BTCUSDT,30,обычно,1.7435507208815426,1.6896577287083983
BTCUSDT,30,обычно,0.7772396016320339,10.861467994170326
BTCUSDT,30,обычно,2.6084364849046273,29.34430196762402
BTCUSDT,30,обычно,1.1912682626238205,-4.60182908265931
BTCUSDT,30,обычно,2.034891275145356,-21.1184737119717
BTCUSDT,30,обычно,3.086769498838839,-25.15857484035897
BTCUSDT,30,обычно,1.1278675222406171,12.476664519011715
BTCUSDT,30,обычно,1.6036576155284878,-4.175922475965051
BTCUSDT,30,обычно,1.7447369398445873,18.1755018695928
BTCUSDT,30,обычно,3.6982189268926304,-28.997088762939658
BTCUSDT,30,обычно,3.8271387182818195,55.393568451585594
BTCUSDT,30,обычно,3.4599140953347507,-39.56468901084125
BTCUSDT,30,обычно,0.7857652104032895,-0.12114677537809476
BTCUSDT,30,обычно,4.048951380222196,35.122016748557726
BTCUSDT,30,обычно,1.2728232932057728,-15.765409201980825
BTCUSDT,30,обычно,2.097419969606135,24.15814151611053
BTCUSDT,30,обычно,1.0630151305060012,-16.05283952345533
BTCUSDT,30,обычно,1.8024153658789555,-3.0048618891092236
BTCUSDT,30,обычно,2.0380181520032883,-21.482834788330322
BTCUSDT,30,обычно,2.8999562686255853,-37.903863502240846
BTCUSDT,30,обычно,2.7607717358352053,-7.038988126480871
BTCUSDT,30,обычно,2.3834908601169857,-7.188744442075481
BTCUSDT,30,обычно,1.317981390479337,1.3531871759806595
BTCUSDT,30,обычно,0.8416013098712883,-4.90033459915454
BTCUSDT,30,обычно,1.3957713998931986,24.179143913075887
BTCUSDT,30,обычно,2.501830386111245,-31.500099567167567
BTCUSDT,30,обычно,1.2583875156663924,0.8230302148169957
BTCUSDT,30,обычно,0.8861123381352,6.765298383438879
BTCUSDT,30,обычно,1.1756801530718586,2.7682882116907557
BTCUSDT,30,обычно,2.5532625878580486,-29.29114828585956
BTCUSDT,30,обычно,1.3323804801863852,-4.844887519697534
BTCUSDT,30,обычно,1.4111337542645748,7.114408496848796
BTCUSDT,30,обычно,3.6497635728685105,45.10180641871223
BTCUSDT,30,обычно,2.7956934359776633,-2.247143252691598
BTCUSDT,30,обычно,1.3324468013904502,5.3840141710792695
BTCUSDT,30,обычно,3.1482883327821662,35.85098225643
BTCUSDT,30,обычно,2.170351101577381,13.63627246387087
BTCUSDT,30,обычно,4.404490514005716,-32.746994694054386
BTCUSDT,30,обычно,2.773339806307106,-23.93525194717204
BTCUSDT,30,обычно,4.413163298861896,-60.48610022738786
BTCUSDT,30,обычно,0.8616489747883552,-3.2625172456414946
BTCUSDT,30,обычно,1.0163261811704682,0.7401239711036002
BTCUSDT,30,обычно,2.1739699902908556,29.565221456398874
BTCUSDT,30,обычно,3.352670599884175,28.724979799959343
BTCUSDT,30,обычно,3.127852505038564,36.63384571149016
