entry_ts,exit_ts,r,side,symbol,setup,tp_rr,sl_atr,max_hold
1742317200.0,1742464800.0,2.3525,short,GBPUSD,round_level_sweep,2.5,1.6,48
1724133600.0,1724140800.0,-1.3294,short,GBPUSD,round_level_sweep,2.5,1.6,96
1729861200.0,1730073600.0,2.2289,short,GBPUSD,round_level_sweep,2.5,1.6,96
1730124000.0,1730232000.0,-1.1969,short,GBPUSD,round_level_sweep,2.5,1.6,96
1730804400.0,1730815200.0,-1.2774,short,GBPUSD,round_level_sweep,2.5,1.6,96
1742284800.0,1742295600.0,2.1902,short,GBPUSD,round_level_sweep,2.5,1.6,96
1742317200.0,1742464800.0,2.3525,short,GBPUSD,round_level_sweep,2.5,1.6,96
1724133600.0,1724140800.0,-1.3294,short,GBPUSD,round_level_sweep,2.5,1.6,168
1729861200.0,1730073600.0,2.2289,short,GBPUSD,round_level_sweep,2.5,1.6,168
1730124000.0,1730232000.0,-1.1969,short,GBPUSD,round_level_sweep,2.5,1.6,168
1730804400.0,1730815200.0,-1.2774,short,GBPUSD,round_level_sweep,2.5,1.6,168
1742284800.0,1742295600.0,2.1902,short,GBPUSD,round_level_sweep,2.5,1.6,168
1742317200.0,1742464800.0,2.3525,short,GBPUSD,round_level_sweep,2.5,1.6,168
1696341600.0,1696464000.0,1.3494,short,USDJPY,round_level_sweep,1.5,1.0,48
1697731200.0,1697738400.0,-1.4534,short,USDJPY,round_level_sweep,1.5,1.0,48
1697788800.0,1697814000.0,1.044,short,USDJPY,round_level_sweep,1.5,1.0,48
1698246000.0,1698253200.0,-1.834,short,USDJPY,round_level_sweep,1.5,1.0,48
1698930000.0,1699012800.0,-1.1995,long,USDJPY,round_level_sweep,1.5,1.0,48
1707980400.0,1707984000.0,-1.3109,long,USDJPY,round_level_sweep,1.5,1.0,48
1707987600.0,1708002000.0,-1.2943,long,USDJPY,round_level_sweep,1.5,1.0,48
1708304400.0,1708383600.0,1.2382,long,USDJPY,round_level_sweep,1.5,1.0,48
1708430400.0,1708434000.0,-1.3549,long,USDJPY,round_level_sweep,1.5,1.0,48
1709647200.0,1709650800.0,-1.3902,long,USDJPY,round_level_sweep,1.5,1.0,48
