side,price,born_ts,max_size,dist_bps,fate,life_ms,eaten_frac,fwd_bps,fwd_10s,fwd_30s,fwd_60s,fwd_300s,fwd_900s
1,1887.7,1786507786289,98.4,11.057400370702736,ушла,5800,0.0,-0.15909928590795985,0.0,0.0,-0.15909928590795985,6.098805959859899,30.069765036870866
1,1887.68,1786507788290,386.52,10.951334180096584,ушла,3799,2.0,-0.15909928590795985,0.0,0.0,-0.15909928590795985,6.098805959859899,29.751566465052726
1,1887.7,1786507792789,98.4,11.057400370702736,ушла,2100,0.0,-0.4772978577261,0.0,0.0,-0.4772978577261,6.098805959859899,29.48640098853872
1,1887.7,1786507795389,98.4,11.057400370702736,ушла,4701,0.0,-0.7424633342434372,0.0,0.0,-0.7424633342434372,6.098805959859899,29.48640098853872
1,1887.7,1786507800289,98.4,11.057400370702736,ушла,300,0.0,-0.7424633342434372,0.0,0.0,-0.7424633342434372,6.098805959859899,29.221235512022492
1,1887.7,1786507800889,98.4,11.057400370702736,ушла,2401,0.0,-0.7424633342434372,0.0,0.0,-0.7424633342434372,6.098805959859899,29.221235512022492
-1,1884.39,1786507758888,147.28,4.747292849620903,ушла,45002,0.035,-1.7503984808664441,-0.26521189104178333,-1.7503984808664441,-1.7503984808664441,-5.72857684647099,-30.658494604265396
-1,1883.56,1786507803890,73.9,10.898301084791099,ушла,101,0.0,0.7424633342434372,-0.0,-0.0,0.7424633342434372,-6.098805959859899,-29.221235512022492
-1,1883.56,1786507804292,73.9,10.898301084791099,ушла,98,0.0,0.7424633342434372,-0.0,-0.0,0.7424633342434372,-6.098805959859899,-29.221235512022492
1,1887.7,1786507803489,98.41,11.057400370702736,ушла,3402,0.0,-0.7424633342434372,0.0,0.0,-0.7424633342434372,6.098805959859899,29.221235512022492
-1,1883.56,1786507804588,73.9,10.898301084791099,ушла,2601,0.0,0.7424633342434372,-0.0,-0.0,0.7424633342434372,-6.098805959859899,-28.26663979656807
1,1887.7,1786507806988,98.4,11.057400370702736,ушла,1103,0.0,-0.7424633342434372,0.0,0.1590992859101803,-0.7424633342434372,6.098805959859899,29.221235512022492
-1,1883.56,1786507808490,73.9,10.898301084791099,ушла,200,0.0,0.7424633342434372,-0.0,-0.1590992859101803,0.7424633342434372,-6.098805959859899,-29.221235512022492
1,1887.7,1786507808690,98.4,11.057400370702736,ушла,499,0.0,-0.7424633342434372,0.0,0.1590992859101803,-0.7424633342434372,6.098805959859899,29.221235512022492
1,1887.7,1786507809288,98.4,11.057400370702736,ушла,502,0.0,-0.7424633342434372,0.0,0.1590992859101803,-0.7424633342434372,7.2125009612244995,29.221235512022492
1,1887.7,1786507809889,98.4,11.057400370702736,ушла,100,0.0,-0.7424633342434372,0.0,0.1590992859101803,-0.7424633342434372,6.788236198800313,29.221235512022492
-1,1883.56,1786507810190,73.9,10.898301084791099,ушла,100,0.0,0.7424633342434372,-0.0,-0.1590992859101803,0.7424633342434372,-6.788236198800313,-29.221235512022492
1,1887.7,1786507810290,98.41,11.057400370702736,ушла,2599,0.0,-0.7424633342434372,0.0,0.1590992859101803,-0.7424633342434372,6.788236198800313,29.221235512022492
1,1887.7,1786507813590,98.4,11.057400370702736,ушла,100,0.0,-0.31819857181814015,0.0,-0.053033095301913136,-0.31819857181814015,6.788236198800313,27.736308843533397
1,1885.67,1786507721190,94.87,1.4055335591020106,съедена,92900,4.008,0.10607800446038596,-0.7955850334551151,-0.6364680267656464,0.10607800446038596,5.5160562319489514,28.588022202125085
-1,1883.56,1786507810589,73.9,10.898301084791099,ушла,3700,0.0,0.7424633342434372,-0.0,-0.1590992859101803,0.7424633342434372,-6.788236198800313,-29.221235512022492
-1,1883.56,1786507814591,73.9,10.898301084791099,ушла,1198,0.0,0.31819857181814015,-0.0,0.053033095301913136,0.31819857181814015,-6.788236198800313,-27.736308843533397
-1,1883.56,1786507815890,73.9,10.898301084791099,ушла,99,0.0,0.31819857181814015,-0.0,0.15909928590795985,0.31819857181814015,-6.788236198800313,-27.736308843533397
1,1887.7,1786507813989,98.4,11.057400370702736,ушла,2300,0.0,-0.31819857181814015,0.0,-0.053033095301913136,-0.31819857181814015,6.788236198800313,27.736308843533397
-1,1883.56,1786507816189,73.9,10.898301084791099,ушла,1000,0.0,0.31819857181814015,-0.0,0.15909928590795985,0.31819857181814015,-6.788236198800313,-27.683275748231484
-1,1883.56,1786507817588,73.9,10.898301084791099,ушла,102,0.0,0.31819857181814015,-0.0,0.15909928590795985,0.31819857181814015,-6.788236198800313,-27.683275748231484
-1,1883.56,1786507817989,73.48,10.898301084791099,ушла,302,0.0,0.31819857181814015,-0.0,0.15909928590795985,0.31819857181814015,-6.788236198800313,-27.683275748231484
1,1887.7,1786507816390,98.4,11.057400370702736,ушла,2101,0.0,-0.31819857181814015,0.0,-0.15909928590795985,-0.31819857181814015,6.788236198800313,27.683275748231484
-1,1883.56,1786507818390,73.48,10.898301084791099,ушла,899,0.0,0.31819857181814015,-0.0,0.15909928590795985,0.31819857181814015,-6.788236198800313,-27.683275748231484
1,1887.7,1786507819391,98.4,11.057400370702736,ушла,199,0.0,-0.31819857181814015,0.0,-0.26516547651400657,-0.31819857181814015,6.788236198800313,27.683275748231484
1,1887.7,1786507820690,98.4,11.057400370702736,ушла,101,0.0,-0.31819857181814015,0.0,-0.26516547651400657,-0.31819857181814015,6.788236198800313,27.683275748231484
1,1887.7,1786507822089,98.4,11.057400370702736,ушла,301,0.0,-1.1667280966676241,0.0,-0.42426476242418687,-1.1667280966676241,6.788236198800313,27.683275748231484
1,1887.7,1786507822491,98.4,11.057400370702736,ушла,98,0.0,-1.1667280966676241,0.0,-0.42426476242418687,-1.1667280966676241,6.788236198800313,27.683275748231484
1,1887.7,1786507823090,98.4,11.057400370702736,ушла,5000,0.0,-1.1667280966676241,0.0,-0.4772978577261,-1.1667280966676241,6.788236198800313,27.683275748231484
1,1887.7,1786507828190,98.4,11.057400370702736,ушла,5299,0.0,-2.5986216698514752,0.1590992859101803,-0.7424633342434372,-2.5986216698514752,6.788236198800313,27.683275748231484
1,1885.7,1786507690792,82.83,0.4507813100779521,съедена,144499,4.014,-1.7500921450031015,0.0,-1.1136950013634905,-1.7500921450031015,4.401746910160931,30.228864322781046
1,1885.62,1786507690889,105.23,0.02651654765214076,съедена,144402,6.189,-1.7500921450031015,0.0,-1.1136950013634905,-1.7500921450031015,4.401746910160931,30.228864322781046
-1,1883.63,1786507693889,64.49,10.527069417668363,ушла,141402,0.0,1.7500921450031015,-0.0,1.9091914309110614,1.7500921450031015,-4.401746910160931,-30.228864322781046
1,1885.71,1786507716393,73.19,0.8750785581885534,съедена,118898,3.485,-1.0076662185209972,-1.5380168598466692,-1.0076662185209972,-1.0076662185209972,4.77315577193993,27.84340866964108
-1,1883.6,1786507722089,62.82,9.573539902568896,ушла,113202,0.859,-0.10607800446038596,0.7955850334551151,0.6364680267656464,-0.10607800446038596,-5.5160562319489514,-28.588022202125085
-1,1883.62,1786507722688,92.81,8.67256684109162,ушла,112603,0.961,-0.901734778584462,-0.0,-0.1591296668079778,-0.901734778584462,-6.312143450091234,-29.385945137394565
1,1885.68,1786507726787,75.36,2.2543369464605822,съедена,108504,3.549,1.9095560017068358,0.0,0.1591296668079778,1.9095560017068358,6.312143450091234,29.385945137394565
-1,1883.61,1786507733589,60.51,8.725610063361238,ушла,101702,0.346,-1.9095560017068358,-0.0,-0.1591296668079778,-1.9095560017068358,-6.312143450091234,-28.80246969242828
1,1885.66,1786507747689,70.36,1.9890891828038064,съедена,87602,2.241,1.7503984808664441,0.0,0.3712966474567203,1.7503984808664441,6.152915872137399,28.908096123398952
-1,1883.56,1786507820090,73.48,10.898301084791099,ушла,15201,0.0,0.31819857181814015,-0.0,0.26516547651400657,0.31819857181814015,-6.788236198800313,-27.683275748231484
-1,1883.65,1786507696688,63.1,10.421003227062211,ушла,138803,0.007,1.7500921450031015,-0.0,1.9091914309110614,1.7500921450031015,-4.401746910160931,-27.736308843533397
1,1887.77,1786507835291,64.62,10.89772314480097,ушла,298,0.0,-3.1287866936424713,-0.6893936782603749,-1.2727267906353923,-3.1287866936424713,6.257573387282722,26.568171754479675
-1,1885.61,1786507784392,132.11,0.026516547650934925,съедена,51599,3.832,0.053033095301913136,-0.0,-0.0,0.053033095301913136,-6.098805959859899,-28.956070035506265
1,1886.48,1786507835589,60.82,4.215974566272059,ушла,900,0.985,-2.9697430907071887,-0.5303112661969589,-1.113653659015057,-2.9697430907071887,6.416766320991307,26.727687816363588
1,1886.86,1786507838690,75.66,6.443418564999871,ушла,299,0.0,-5.356257407941323,-0.3181935093821142,-0.9015482765850624,-5.356257407941323,6.62903144547311,26.940383794404887
1,1887.68,1786507792189,386.53,10.951334180096584,ушла,49102,9.999,-0.42426476242418687,0.0,0.0,-0.42426476242418687,6.098805959859899,29.48640098853872
1,1887.7,1786507835291,98.4,10.526511164199785,ушла,6000,0.0,-3.1287866936424713,-0.6893936782603749,-1.2727267906353923,-3.1287866936424713,6.257573387282722,26.568171754479675
1,1887.67,1786507784392,162.19,10.89830108479351,ушла,57198,6.207,-0.053033095301913136,0.0,0.0,-0.053033095301913136,6.098805959859899,28.956070035506265
1,1887.67,1786507841989,162.19,10.951392258718315,ушла,2501,0.0,-5.356371032110285,-0.3712336358896451,-0.6894338952223578,-5.356371032110285,6.841305575664425,27.15308879643441
1,1887.65,1786507784392,114.33,10.792234894187358,ушла,60698,0.0,-0.053033095301913136,0.0,0.0,-0.053033095301913136,6.098805959859899,28.956070035506265
1,1887.63,1786507784392,80.61,10.686168703581208,ушла,63397,0.0,-0.053033095301913136,0.0,0.0,-0.053033095301913136,6.098805959859899,28.956070035506265
1,1887.63,1786507847890,80.62,10.845440539673751,ушла,1298,0.0,-3.3941721004349112,-0.5833733297633259,-0.15910181720868444,-3.3941721004349112,6.947446018079617,26.676071351861008
1,1887.62,1786507824388,402.0,10.633135608276925,ушла,25003,2.884,-1.3788604778797175,0.0,-0.7424633342434372,-1.3788604778797175,6.788236198800313,27.683275748231484
1,1887.62,1786507850089,402.0,10.898590077774228,ушла,100,0.0,-3.2881390988903636,-0.47731051435628835,-0.0530345015958833,-3.2881390988903636,7.053588712135905,26.782423305480307
1,1887.61,1786507786688,409.04,10.580102512973848,ушла,64801,10.393,-0.15909928590795985,0.0,0.0,-0.15909928590795985,6.098805959859899,30.069765036870866
-1,1884.35,1786507850790,79.67,6.443691943794807,ушла,1904,0.0,3.2881390988903636,0.47731051435628835,0.0530345015958833,3.2881390988903636,-7.053588712135905,-26.782423305480307
1,1887.58,1786507784292,183.45,11.005009268073104,ушла,68497,4.203,0.5303618924368259,0.5833980816793982,0.5833980816793982,0.5303618924368259,6.682559844708447,29.541157408756735
1,1887.57,1786507784292,89.17,10.951973078829422,ушла,70002,0.0,0.5303618924368259,0.5833980816793982,0.5833980816793982,0.5303618924368259,6.682559844708447,29.541157408756735
-1,1885.5,1786507784292,176.32,0.026518094622444064,съедена,70002,1.796,-0.5303618924368259,-0.5833980816793982,-0.5833980816793982,-0.5303618924368259,-6.682559844708447,-29.541157408756735
1,1887.54,1786507785289,388.58,10.208870845852319,ушла,69005,5.967,-0.15909928590795985,0.0,0.0,-0.15909928590795985,6.098805959859899,29.115169321416445
1,1887.55,1786507854089,388.87,10.739714403149591,ушла,205,0.0,-0.7955344002341658,-0.26517813341175867,-0.9016056535982031,-0.7955344002341658,7.265880855464868,26.995133981251307
-1,1883.38,1786507854294,153.9,11.111258436202018,ушла,316,0.0,0.5303703310832741,-0.0,0.6364443972994849,0.5303703310832741,-7.5312587013876,-27.261035017700497
1,1885.53,1786507852789,148.69,0.02651781334048483,съедена,4401,1.0,-0.7955344002341658,-0.26517813341175867,-0.6894631468690182,-0.7955344002341658,7.265880855464868,26.995133981251307
1,1887.57,1786507860490,89.17,11.111258436203224,ушла,799,0.0,-0.9546665959492273,0.0,-1.8562961587920146,-0.9546665959492273,7.5312587013876,27.57925721635246
1,1887.57,1786507865290,89.17,11.111258436203224,ушла,1000,0.0,0.5303703310821639,0.4242962648670634,-1.8562961587920146,0.5303703310821639,7.5312587013876,28.69303491162878
1,1885.57,1786507849391,137.63,0.026517250796879267,съедена,23999,1.306,-3.2881390988903636,-0.47731051435628835,-0.0530345015958833,-3.2881390988903636,7.053588712135905,26.782423305480307
1,1885.54,1786507851489,136.83,0.026517672703551723,съедена,21901,1.365,-1.007671562712753,-0.3182120724354309,-0.42428276324724123,-1.007671562712753,7.212806975209762,26.941955466219802
1,1885.48,1786507854294,93.88,0.026518516554762804,съедена,19096,2.892,-0.5303703310832741,0.0,-0.6364443972994849,-0.5303703310832741,7.5312587013876,27.261035017700497
1,1886.54,1786507834190,119.1,4.905561315539927,ушла,44998,0.0,-2.5986216698514752,-0.053033095301913136,-0.7424633342434372,-2.5986216698514752,6.788236198800313,27.259010985807297
1,1887.57,1786507873390,89.17,10.686508746762096,ушла,7900,0.0,0.1060695657240096,-0.8485565257965177,-5.091339154784658,0.1060695657240096,7.106660903555273,29.328234922876284
-1,1885.42,1786507780592,147.64,0.026519219805132208,съедена,100898,1.91,-1.1668456713986863,-1.00773035257129,-1.00773035257129,-1.1668456713986863,-7.107150907619264,-29.96671837914411
-1,1885.47,1786507857190,73.85,0.026518516553556883,съедена,24300,2.653,0.5303703310832741,-0.0,1.8562961587920146,0.5303703310832741,-7.5312587013876,-27.57925721635246
1,1887.52,1786507783791,150.22,11.111553098106793,ушла,97798,0.0,0.9546919129621578,1.00773035257129,1.00773035257129,0.9546919129621578,7.107150907619264,29.96671837914411
-1,1885.45,1786507784489,57.91,0.8750460725001459,съедена,97100,5.522,0.053033095301913136,-0.0,-0.0,0.053033095301913136,-6.098805959859899,-28.956070035506265
1,1887.51,1786507792089,178.87,10.049771559943093,ушла,89500,2.375,-0.42426476242418687,0.0,0.0,-0.42426476242418687,6.098805959859899,29.48640098853872
1,1887.49,1786507780592,91.34,10.952437779279615,ушла,101399,0.998,1.1668456713986863,1.00773035257129,1.00773035257129,1.1668456713986863,7.107150907619264,29.96671837914411
-1,1885.4,1786507780592,60.23,0.13259609902324912,съедена,101399,2.49,-1.1668456713986863,-1.00773035257129,-1.00773035257129,-1.1668456713986863,-7.107150907619264,-29.96671837914411
-1,1885.37,1786507788290,75.01,1.2993108349259572,съедена,93701,4.452,0.15909928590795985,-0.0,-0.0,0.15909928590795985,-6.098805959859899,-29.751566465052726
1,1887.48,1786507780592,202.52,10.899399339670557,ушла,101597,1.003,1.1668456713986863,1.00773035257129,1.00773035257129,1.1668456713986863,7.107150907619264,29.96671837914411
1,1886.86,1786507839688,75.2,6.443418564999871,ушла,43301,0.001,-5.568386414198656,-0.42425801251022577,-0.9015482765850624,-5.568386414198656,6.62903144547311,26.940383794404887
-1,1885.38,1786507810190,68.52,1.2462777396216758,съедена,73601,2.614,0.7424633342434372,-0.0,-0.1590992859101803,0.7424633342434372,-6.788236198800313,-29.221235512022492
-1,1885.36,1786507810391,79.96,1.3523439302290328,съедена,73400,4.912,0.7424633342434372,-0.0,-0.1590992859101803,0.7424633342434372,-6.788236198800313,-29.221235512022492
-1,1885.39,1786507780592,112.05,0.18563453863230758,съедена,103396,1.961,-1.1668456713986863,-1.00773035257129,-1.00773035257129,-1.1668456713986863,-7.107150907619264,-29.96671837914411
1,1887.47,1786507845691,391.67,9.996897514564395,ушла,38297,1.974,-3.3941721004349112,-0.5833733297633259,-0.15910181720868444,-3.3941721004349112,6.947446018079617,27.10034286441676
1,1887.39,1786507744189,150.62,11.112319292206404,ушла,141001,2.659,1.6973470995229611,-0.053042096861410926,0.2121683874412028,1.6973470995229611,6.099841138920148,29.12011117623292
1,1887.4,1786507747689,454.18,11.21846299100792,ушла,137501,0.86,1.7503984808664441,0.0,0.3712966474567203,1.7503984808664441,6.152915872137399,28.908096123398952
-1,1885.33,1786507768788,106.82,0.026520485749795868,съедена,116402,2.038,-1.485147201953918,-0.10608194299654983,-1.485147201953918,-1.485147201953918,-7.531817952777242,-30.44551764010084
-1,1885.35,1786507775389,110.97,0.02652020441831453,съедена,109801,2.072,-1.9094547180786847,-1.3790506297217675,-1.3790506297217675,-1.9094547180786847,-7.00133396628333,-30.339113853887767
-1,1885.29,1786507784292,53.8,1.1402780687409766,съедена,100898,4.324,-0.5303618924368259,-0.5833980816793982,-0.5833980816793982,-0.5303618924368259,-6.682559844708447,-29.541157408756735
-1,1885.31,1786507816089,76.3,1.6175094067444116,съедена,69101,4.09,0.31819857181814015,-0.0,0.15909928590795985,0.31819857181814015,-6.788236198800313,-27.683275748231484
1,1887.32,1786507023193,173.75,11.484466794506211,съедена,862102,14.342,4.349774952190355,0.8487365760356802,4.668051168204013,4.349774952190355,5.8881099962593275,2.2279335120956034
-1,1885.15,1786507023193,310.72,0.026523018001751254,съедена,862102,5.99,-4.349774952190355,-0.8487365760356802,-4.668051168204013,-4.349774952190355,-5.8881099962593275,-2.2279335120956034
-1,1885.13,1786507040094,211.23,2.3070008193827602,съедена,845201,3.796,-2.280483568584124,-2.280483568584124,-2.174414565394578,-2.280483568584124,-3.447242603675793,-2.174414565394578
-1,1885.25,1786507040094,152.48,1.6705868002431874,съедена,845201,10.748,-2.280483568584124,-2.280483568584124,-2.174414565394578,-2.280483568584124,-3.447242603675793,-2.174414565394578
1,1887.31,1786507040688,109.02,8.564481530681164,съедена,844607,22.542,1.590925361734108,1.590925361734108,1.4848636709530183,1.590925361734108,2.7576039603438574,1.4848636709530183
1,1887.3,1786507040792,198.21,7.768442095941151,съедена,844503,10.953,0.8484305360756395,0.8484305360756395,0.7423767190650743,0.8484305360756395,2.015022523180754,0.7423767190650743
-1,1885.14,1786507041687,134.69,4.056407931471097,съедена,843608,8.817,-0.4772244625250721,-0.6893242236460928,-0.37117458196345154,-0.4772244625250721,-1.643773148700678,-0.37117458196345154
-1,1885.16,1786507042789,206.09,3.9503580509098715,съедена,842506,6.581,-0.4772244625250721,-0.6893242236460928,-0.37117458196345154,-0.4772244625250721,-1.643773148700678,-0.37117458196345154
-1,1885.18,1786507042789,110.85,3.844308170348646,съедена,842506,15.459,-0.4772244625250721,-0.6893242236460928,-0.37117458196345154,-0.4772244625250721,-1.643773148700678,-0.37117458196345154
-1,1885.17,1786507121390,96.39,4.3213493214424,съедена,763905,9.847,1.113476512273337,-0.0,-0.05302269106000068,1.113476512273337,-4.825064886517794,-2.439043788788897
1,1887.29,1786507172289,107.65,6.441949551317661,съедена,713006,9.098,0.10604032183225698,-1.5906048274838547,-0.4771814482440462,0.10604032183225698,4.559733838793711,3.0751693331398933
-1,1885.24,1786507175591,168.35,4.109193193054475,съедена,709704,6.558,0.15906554295508357,1.2725243436551015,0.15906554295508357,0.15906554295508357,-5.090097374622626,-3.499441945054027
-1,1885.23,1786507269089,169.49,4.3742096598445865,съедена,616206,7.641,-0.21208289259888602,-0.6892694009463796,-2.6510361574816343,-0.21208289259888602,-3.8174920667755075,-4.453740744569945
1,1886.07,1786507682492,122.11,0.02651022101508572,съедена,202803,3.099,-4.294655804545355,-2.3859198914155666,-2.3859198914155666,-4.294655804545355,2.0147767971945285,33.29683759573321
-1,1885.21,1786507683189,67.57,4.21525923844355,съедена,202106,5.551,3.976659658908588,2.0678630226345085,2.1208851514187277,3.976659658908588,-2.332973666558935,-33.50998539240146
-1,1885.22,1786507690490,61.48,2.784045562893518,съедена,194805,7.241,2.439354207488531,0.6893827108123141,1.8030009359681909,2.439354207488531,-3.712060750526991,-30.704045350775644
1,1887.33,1786507737987,62.27,11.00646862095482,ушла,147308,0.024,1.9095560017068358,0.1591296668079778,0.1591296668079778,1.9095560017068358,6.312143450091234,28.80246969242828
1,1887.34,1786507742687,84.01,11.059511843224438,ушла,142608,0.0,1.9095560017068358,0.1591296668079778,0.42434577815608776,1.9095560017068358,6.312143450091234,29.810290915552873
1,1887.37,1786507744189,62.78,11.006235098484948,ушла,141106,0.357,1.6973470995229611,-0.053042096861410926,0.2121683874412028,1.6973470995229611,6.099841138920148,29.12011117623292
1,1886.84,1786507783990,82.33,7.504939204687199,ушла,101305,0.694,0.9546919129621578,1.00773035257129,1.00773035257129,0.9546919129621578,7.107150907619264,29.96671837914411
-1,1885.27,1786507784292,70.19,1.246350447228341,съедена,101003,4.542,-0.5303618924368259,-0.5833980816793982,-0.5833980816793982,-0.5303618924368259,-6.682559844708447,-29.541157408756735
-1,1885.3,1786507815989,78.58,1.670542502047487,съедена,69306,3.047,0.31819857181814015,-0.0,0.15909928590795985,0.31819857181814015,-6.788236198800313,-27.736308843533397
1,1887.28,1786507023193,280.15,11.272282650497027,съедена,862197,4.753,4.349774952190355,0.8487365760356802,4.668051168204013,4.349774952190355,5.8881099962593275,2.2279335120956034
1,1887.27,1786507496189,113.92,1.4573435541699418,съедена,389201,9.43,-2.967681419399071,-2.172766753488764,-2.967681419399071,-2.967681419399071,-7.313214926377709,5.140448172888945
1,1887.25,1786507023193,123.85,11.113144542490138,съедена,862297,17.187,4.349774952190355,0.8487365760356802,4.668051168204013,4.349774952190355,5.8881099962593275,2.2279335120956034
1,1887.26,1786507023193,386.48,11.166190578492435,съедена,862297,14.465,4.349774952190355,0.8487365760356802,4.668051168204013,4.349774952190355,5.8881099962593275,2.2279335120956034
1,1887.24,1786507062688,80.7,6.707405983642944,съедена,822901,46.958,0.053022972203997654,0.0,0.10604594440577486,0.053022972203997654,1.5376661938781844,1.0604594440555282
1,1887.23,1786507040094,216.2,8.830244515569412,съедена,845595,7.901,2.280483568584124,2.280483568584124,2.174414565394578,2.280483568584124,3.447242603675793,2.174414565394578
1,1887.22,1786507023988,199.22,10.529191320975368,съедена,866402,17.972,3.925240089430737,0.4243502799372578,4.2435027993836805,3.925240089430737,5.463509854208848,1.8034886897377866
1,1886.2,1786507783791,59.77,4.110479069705046,съедена,107000,5.012,0.9546919129621578,1.00773035257129,1.00773035257129,0.9546919129621578,7.107150907619264,29.96671837914411
1,1887.15,1786505795793,143.36,10.423380198761105,съедена,2101109,32.337,1.6974461392393891,2.0157172903467746,3.554027854031361,1.6974461392393891,3.2357567029239753,1.8565817147919716
1,1887.16,1786505795793,229.98,10.476425390612254,съедена,2101109,12.429,1.6974461392393891,2.0157172903467746,3.554027854031361,1.6974461392393891,3.2357567029239753,1.8565817147919716
1,1887.11,1786505795888,545.76,9.680234022972895,съедена,2101014,7.422,1.1669323205798499,1.4851865898268812,3.023415557861231,1.1669323205798499,2.705161288611979,1.3260594552022553
-1,1885.0,1786505795888,174.45,1.5117077789292044,съедена,2101014,29.715,-1.1669323205798499,-1.4851865898268812,-3.023415557861231,-1.1669323205798499,-2.705161288611979,-1.3260594552022553
-1,1884.99,1786505795888,177.53,1.5647501571372255,съедена,2101014,21.667,-1.1669323205798499,-1.4851865898268812,-3.023415557861231,-1.1669323205798499,-2.705161288611979,-1.3260594552022553
-1,1884.96,1786505796888,242.88,1.776910244815991,съедена,2100014,27.736,-1.113884034062984,-1.4321366152247883,-2.970357424170178,-1.113884034062984,-2.652104843008374,-1.273010324642776
-1,1885.01,1786505797988,227.47,1.5116997605153668,съедена,2098914,23.553,-1.113884034062984,-1.4321366152247883,-3.7129467802121674,-1.113884034062984,-2.652104843008374,-1.273010324642776
1,1887.18,1786505821388,125.84,7.025990863560801,съедена,2075514,20.532,-2.3331592301634174,0.7423688459606836,-1.8559221149028193,-2.3331592301634174,-0.8484215382409399,-2.121053845604015
1,1887.14,1786505823487,150.05,6.8138854790006755,съедена,2073415,21.584,-2.3331592301634174,0.7423688459606836,-1.8559221149028193,-2.3331592301634174,-0.8484215382409399,-3.2876334606846136
1,1887.12,1786505831990,426.77,5.965021116174752,съедена,2064912,10.964,0.6362689190586579,-2.067873986939528,-2.598098086155076,0.6362689190586579,-1.5906722976455345,-4.4008600234890505
1,1887.1,1786505902891,188.71,2.7298001415248856,съедена,1994011,20.654,-2.862314711502556,0.2650291399541871,-2.2262447756138393,-2.862314711502556,-4.717518691179645,-6.41370518688511
-1,1884.97,1786506113989,165.46,4.215795711553907,съедена,1782913,24.783,0.42423101499933225,0.37120213812302794,0.37120213812302794,0.42423101499933225,0.26514438437263976,3.658992504368408
-1,1885.07,1786507013488,109.43,0.02652414360108625,съедена,883414,9.274,-4.774345848308492,-0.8487725952566194,-4.4030078378853865,-4.774345848308492,-8.275532803736496,-1.5914486161028307
-1,1885.09,1786507025290,69.88,1.1934345189007483,съедена,871612,14.114,-3.3416166529209868,-0.0,-3.8189904604779557,-3.3416166529209868,-4.137239665518155,-1.3790798885060518
-1,1885.05,1786507040094,138.62,2.7312768321436813,съедена,856808,10.415,-2.280483568584124,-2.280483568584124,-2.174414565394578,-2.280483568584124,-3.447242603675793,-2.174414565394578
-1,1885.04,1786507040094,84.57,2.784311333738646,съедена,856808,15.341,-2.280483568584124,-2.280483568584124,-2.174414565394578,-2.280483568584124,-3.447242603675793,-2.174414565394578
1,1887.21,1786507044188,169.83,6.70751267931924,съедена,852714,16.387,0.26511907823323355,0.4772143408193763,0.15907144693905195,0.26511907823323355,1.4316430224625698,0.15907144693905195
-1,1885.12,1786507316190,130.23,6.441061635394272,съедена,580712,6.743,-1.0072442063591147,1.2723084711896426,0.6361542355937111,-1.0072442063591147,-1.0072442063591147,-2.279552677546537
1,1887.13,1786507316689,87.84,4.214521810813417,съедена,580213,13.944,1.0072442063591147,-1.2723084711896426,-0.6361542355937111,1.0072442063591147,1.0072442063591147,2.279552677546537
1,1887.19,1786507424788,451.25,1.5634150283935924,съедена,472114,1.532,0.5299711960660147,-0.9009510333113369,-0.5299711960649045,0.5299711960660147,-8.691527615473094,1.4309222293773516
-1,1884.86,1786507493191,93.46,11.314285411461032,съедена,403711,6.227,2.967681419399071,1.377852087577347,2.967681419399071,2.967681419399071,7.313214926377709,-5.140448172888945
-1,1884.85,1786507500796,155.59,9.990804219989656,съедена,396106,3.157,1.5900484169750762,0.7950242084875381,1.5900484169750762,1.5900484169750762,5.936180756705989,-6.519198509595814
-1,1885.03,1786507501290,92.53,9.03677516980474,съедена,395612,6.838,1.5900484169750762,0.7950242084875381,1.5900484169750762,1.5900484169750762,5.936180756705989,-6.042183984502625
-1,1884.88,1786507515090,89.28,7.978222897235235,съедена,381812,10.375,-2.4915380476397964,-0.2650572391083017,-0.2650572391083017,-2.4915380476397964,4.08188148230848,-7.633648486389255
-1,1884.93,1786507682390,137.03,6.759604602892388,съедена,214512,5.269,5.036568135488029,3.1279738946732305,3.1279738946732305,5.036568135488029,-1.2723961605454193,-32.552135107264405
-1,1884.9,1786507682588,64.72,6.176881496660845,съедена,214314,5.882,4.294655804545355,2.3859198914155666,2.3859198914155666,4.294655804545355,-2.0147767971945285,-33.190796711670686
-1,1884.92,1786507690289,101.51,4.374928741689986,съедена,206613,7.256,2.439354207488531,0.6893827108123141,1.8030009359681909,2.439354207488531,-3.712060750526991,-31.340398622297094
-1,1885.02,1786507716393,81.09,2.784340866964676,съедена,180509,9.047,1.0076662185209972,1.5380168598466692,1.0076662185209972,1.0076662185209972,-4.77315577193993,-27.84340866964108
-1,1884.91,1786507721190,95.42,2.625430610399984,съедена,175712,8.492,-0.10607800446038596,0.7955850334551151,0.6364680267656464,-0.10607800446038596,-5.5160562319489514,-28.588022202125085
-1,1885.06,1786507721190,66.79,1.8298455769463569,съедена,175712,3.776,-0.10607800446038596,0.7955850334551151,0.6364680267656464,-0.10607800446038596,-5.5160562319489514,-28.588022202125085
-1,1885.08,1786507733488,63.8,0.9282563897201275,съедена,163414,9.626,-1.9095560017068358,-0.0,-0.1591296668079778,-1.9095560017068358,-6.312143450091234,-28.80246969242828
-1,1885.1,1786507762789,107.12,0.9812839968489934,съедена,134113,13.31,-1.7503984808664441,-0.26521189104178333,-1.7503984808664441,-1.7503984808664441,-6.524212519591899,-31.401087899176616
