mid,spread_bps,imb1,imb5,imb20,depth_bid,depth_ask,slope,ts
63809.05,0.015671758159468727,0.5374538050884725,0.5244024992767262,0.5882405106771048,1103874.6152000001,286185.1494,0.7655831152743516,1786505824186
63809.05,0.015671758159468727,0.5787273203573166,0.5911735225000759,0.5823504003612445,864032.8519000001,228055.0341999999,0.871226314026596,1786505825187
63811.350000000006,0.01567119329062068,0.9979804225024088,0.9976220031895044,0.7808008711751899,1524691.7026999993,187674.601,0.6581734629820492,1786505826188
63812.95,0.01567080036239428,0.6896099052405105,0.4723142553492606,0.5734215253459392,1267951.9882999996,343761.0433000001,0.8037428086773064,1786505827288
63812.95,0.01567080036239428,0.7323339446750959,0.6109594723790233,0.6631529281740862,1092982.5836999994,221367.48619999996,0.8576037358036287,1786505828385
63812.95,0.01567080036239428,0.6736459461953486,0.5693525762144036,0.3652533465595923,1121379.3232999993,521362.4083,0.7407423559604909,1786505829387
63812.95,0.01567080036239428,0.6855760661318251,0.5731955055989862,0.3716071463888192,1120996.4980999995,513577.2223,0.7288282820358013,1786505830488
63812.95,0.01567080036239428,0.4266227786767653,0.32547069311887455,0.19209299772908417,861277.771,583706.4251000001,0.7302575283162295,1786505831585
63812.95,0.01567080036239428,0.4254341840154681,0.3244702937672719,0.16749590331837358,863957.7897999999,616060.7479000001,0.7135748252459202,1786505832585
63812.95,0.01567080036239428,0.6016714561421452,0.46104912422179695,0.24786421423453836,834603.9576999999,503047.9249,0.6760779388596959,1786505833586
63812.95,0.01567080036239428,0.25311571542825134,0.155908066909045,0.24344751559042616,757769.9081,461050.98880000005,0.7633022997605613,1786505834589
63812.95,0.01567080036239428,-0.3336372667102646,-0.3888858547844946,-0.2917547486795684,462888.06059999997,844252.5371999997,0.7071396714750559,1786505835686
