strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason
inplay_breakout,KITEUSDT,long,1762704000000,1762704300000,0.08765753,0.08981975,370.19729586,0.76102657,0.005612,0.03942096,tp,breakout_retest_long+TP1
inplay_breakout,KITEUSDT,long,1762704300000,1762707900000,0.08888777,0.09255606,220.84985020,0.78609654,0.005765,0.02404311,tp,breakout_retest_long+TP1
inplay_breakout,KITEUSDT,long,1762708500000,1762710000000,0.08851770,0.09167675,257.54258191,0.78574440,0.005729,0.02784465,tp,breakout_retest_long+TP1
inplay_breakout,ASTERUSDT,short,1759239900000,1759240800000,1.74935006,1.72072636,28.22815867,0.74922196,0.005432,0.05877232,tp,breakout_retest_short+TP1
inplay_breakout,RIVERUSDT,long,1762115100000,1762115700000,7.75755120,7.84679604,9.00854206,0.71962245,0.005189,0.08434345,tp,breakout_retest_long+TP1
inplay_breakout,RIVERUSDT,long,1762121100000,1762122000000,7.53050580,7.62073269,8.96873024,0.72768823,0.005220,0.08153242,tp,breakout_retest_long+TP1
inplay_breakout,RIVERUSDT,long,1762122000000,1762126500000,7.61052180,7.46042190,4.76345992,-0.75806875,-0.005410,0.04307390,sl,breakout_retest_long+SL
inplay_breakout,RIVERUSDT,long,1762126800000,1762128300000,7.55050980,7.63236465,9.85041586,0.71656974,0.005142,0.08973458,tp,breakout_retest_long+TP1
inplay_breakout,RIVERUSDT,long,1762128600000,1762134300000,7.58551680,7.47536177,6.53734116,-0.77919586,-0.005562,0.05907486,sl,breakout_retest_long+SL
inplay_breakout,XAUTUSDT,short,1744638300000,1744680000000,3224.55496000,3236.02421829,0.03100583,-0.47580323,-0.003489,0.12018937,sl,breakout_retest_short+SL
inplay_breakout,1000PEPEUSDT,long,1741820100000,1741820700000,0.00686737,0.00690158,14564.52082726,0.37787411,0.002721,0.12032292,tp,breakout_retest_long+TP1
inplay_breakout,1000PEPEUSDT,long,1741820700000,1741822500000,0.00689138,0.00695488,12608.39647788,0.69594912,0.004997,0.10474749,tp,breakout_retest_long+TP1
inplay_breakout,WLFIUSDT,short,1756989900000,1756990800000,0.17576484,0.17827851,286.47744430,-0.78096379,-0.005580,0.06085526,sl,breakout_retest_short+SL
inplay_breakout,WLFIUSDT,short,1756991400000,1756992600000,0.17656468,0.17833852,408.67706081,-0.81195126,-0.005834,0.08702448,sl,breakout_retest_short+SL
inplay_breakout,VIRTUALUSDT,long,1741858200000,1741858500000,0.61062210,0.60829546,163.80016380,-0.50089944,-0.003622,0.11979534,sl,breakout_retest_long+SL
inplay_breakout,1000PEPEUSDT,long,1741858200000,1741859100000,0.00727245,0.00732816,13753.26640077,0.64568939,0.004666,0.12048370,tp,breakout_retest_long+TP1
inplay_breakout,VIRTUALUSDT,long,1741858500000,1741859100000,0.61062210,0.61278085,163.80016380,0.23336710,0.001693,0.12023616,tp,breakout_retest_long+TP1
inplay_breakout,1000PEPEUSDT,long,1741860900000,1741866300000,0.00732646,0.00721964,6676.17234973,-0.77143950,-0.005560,0.05826739,sl,breakout_retest_long+SL
inplay_breakout,XRPUSDT,long,1741867500000,1741868100000,2.27945580,2.28637006,43.87889425,0.18318418,0.001328,0.12020603,tp,breakout_retest_long+TP1
inplay_breakout,XRPUSDT,long,1741869300000,1741870800000,2.29185828,2.31668857,32.19051279,0.71028886,0.005141,0.08901089,tp,breakout_retest_long+TP1
inplay_breakout,AGLDUSDT,short,1741874400000,1741875000000,0.95790838,0.96303257,104.37323870,-0.65512499,-0.004743,0.12029690,sl,breakout_retest_short+SL
inplay_breakout,AGLDUSDT,short,1741877100000,1741878300000,0.95690858,0.95100902,104.48229025,0.49679328,0.003594,0.11960616,tp,breakout_retest_short+TP1
