entry_ts,exit_ts,r,side,symbol,setup,tp_rr,sl_atr,max_hold
1782807000.0,1782808500.0,-1.2743,long,XAUUSD,session_range_fade,1.5,0.8,120
1782811500.0,1782811800.0,-1.3587,long,XAUUSD,session_range_fade,1.5,0.8,120
1782812700.0,1782813300.0,1.1164,long,XAUUSD,session_range_fade,1.5,0.8,120
1782814200.0,1782816900.0,1.113,long,XAUUSD,session_range_fade,1.5,0.8,120
1782819000.0,1782819600.0,-1.429,short,XAUUSD,session_range_fade,1.5,0.8,120
1782820200.0,1782821400.0,1.1166,short,XAUUSD,session_range_fade,1.5,0.8,120
1782821700.0,1782822000.0,-1.3748,long,XAUUSD,session_range_fade,1.5,0.8,120
1782838500.0,1782839100.0,-1.4329,long,XAUUSD,session_range_fade,1.5,0.8,120
1782839700.0,1782840000.0,-1.4201,long,XAUUSD,session_range_fade,1.5,0.8,120
1782840300.0,1782841200.0,1.0952,long,XAUUSD,session_range_fade,1.5,0.8,120
1782841500.0,1782842700.0,-1.3984,short,XAUUSD,session_range_fade,1.5,0.8,120
1782858900.0,1782859200.0,-1.5223,short,XAUUSD,session_range_fade,1.5,0.8,120
1782876300.0,1782876600.0,1.0968,short,XAUUSD,session_range_fade,1.5,0.8,120
1782876900.0,1782877500.0,1.1269,short,XAUUSD,session_range_fade,1.5,0.8,120
1782877800.0,1782878400.0,-1.4052,short,XAUUSD,session_range_fade,1.5,0.8,120
1782880500.0,1782881100.0,-1.4512,short,XAUUSD,session_range_fade,1.5,0.8,120
1782881400.0,1782881700.0,1.0044,short,XAUUSD,session_range_fade,1.5,0.8,120
1782891300.0,1782892200.0,-1.267,short,XAUUSD,session_range_fade,1.5,0.8,120
1782896400.0,1782897300.0,-1.2974,short,XAUUSD,session_range_fade,1.5,0.8,120
1782897900.0,1782898500.0,-1.3677,short,XAUUSD,session_range_fade,1.5,0.8,120
1782898800.0,1782899100.0,-1.3898,short,XAUUSD,session_range_fade,1.5,0.8,120
1782910500.0,1782910800.0,-1.2707,long,XAUUSD,session_range_fade,1.5,0.8,120
1782922800.0,1782923400.0,-1.2852,long,XAUUSD,session_range_fade,1.5,0.8,120
1782923700.0,1782924000.0,-1.3269,long,XAUUSD,session_range_fade,1.5,0.8,120
1782928800.0,1782929700.0,1.0349,short,XAUUSD,session_range_fade,1.5,0.8,120
1782944400.0,1782945900.0,-1.4613,short,XAUUSD,session_range_fade,1.5,0.8,120
1782947400.0,1782948600.0,-1.5002,short,XAUUSD,session_range_fade,1.5,0.8,120
1782948900.0,1782950400.0,1.0182,short,XAUUSD,session_range_fade,1.5,0.8,120
1782966600.0,1782968400.0,-1.3955,long,XAUUSD,session_range_fade,1.5,0.8,120
1782976200.0,1782976800.0,-1.2711,long,XAUUSD,session_range_fade,1.5,0.8,120
1782978600.0,1782979200.0,-1.2753,long,XAUUSD,session_range_fade,1.5,0.8,120
1782984000.0,1782984600.0,-1.3564,long,XAUUSD,session_range_fade,1.5,0.8,120
1782985200.0,1782986100.0,-1.3548,long,XAUUSD,session_range_fade,1.5,0.8,120
1782987600.0,1782988500.0,-1.3966,long,XAUUSD,session_range_fade,1.5,0.8,120
1782988800.0,1782989100.0,-1.4116,long,XAUUSD,session_range_fade,1.5,0.8,120
1782989400.0,1782990000.0,-1.4367,long,XAUUSD,session_range_fade,1.5,0.8,120
1782990300.0,1782990900.0,1.1019,long,XAUUSD,session_range_fade,1.5,0.8,120
1782992100.0,1782992400.0,-1.3894,short,XAUUSD,session_range_fade,1.5,0.8,120
1780890000.0,1780890600.0,-1.3058,short,XAUUSD,session_range_fade,1.5,0.8,240
1780902600.0,1780902900.0,-1.2383,short,XAUUSD,session_range_fade,1.5,0.8,240
1780909500.0,1780910700.0,-1.2985,long,XAUUSD,session_range_fade,1.5,0.8,240
1780923000.0,1780923900.0,-1.2394,long,XAUUSD,session_range_fade,1.5,0.8,240
1780924200.0,1780924800.0,1.2649,long,XAUUSD,session_range_fade,1.5,0.8,240
1780925400.0,1780925700.0,1.2656,long,XAUUSD,session_range_fade,1.5,0.8,240
1780930500.0,1780931100.0,-1.1992,long,XAUUSD,session_range_fade,1.5,0.8,240
1780931400.0,1780932000.0,1.2766,long,XAUUSD,session_range_fade,1.5,0.8,240
1780937700.0,1780939500.0,1.1538,short,XAUUSD,session_range_fade,1.5,0.8,240
1780939800.0,1780941600.0,1.1624,long,XAUUSD,session_range_fade,1.5,0.8,240
1780942200.0,1780943700.0,-1.398,long,XAUUSD,session_range_fade,1.5,0.8,240
1780944000.0,1780944600.0,-1.4682,long,XAUUSD,session_range_fade,1.5,0.8,240
1780944900.0,1780945800.0,-1.4595,long,XAUUSD,session_range_fade,1.5,0.8,240
1780948200.0,1780948500.0,-1.5011,long,XAUUSD,session_range_fade,1.5,0.8,240
1780951800.0,1780956000.0,-1.5771,short,XAUUSD,session_range_fade,1.5,0.8,240
1780956300.0,1780956900.0,0.947,short,XAUUSD,session_range_fade,1.5,0.8,240
1780961400.0,1780962300.0,-1.4496,long,XAUUSD,session_range_fade,1.5,0.8,240
1780972500.0,1780973100.0,-1.3516,short,XAUUSD,session_range_fade,1.5,0.8,240
