pair,entry_day,exit_day,held_days,side,entry_z,exit_z,beta,ar1_phi,gross_bps,cost_bps,pnl_bps,reason
DOTUSDT/SOLUSDT,20510,20527,17,short_spread,2.5357,0.241229,1.16895,0.941304,896.731699,32.0,864.7316993900323,z_exit
ONDOUSDT/XRPUSDT,20511,20531,20,short_spread,1.624775,0.505975,1.895794,0.929026,415.162672,32.0,383.16267241755446,max_hold
XLMUSDT/XRPUSDT,20511,20531,20,short_spread,1.732685,0.92301,1.217832,0.908426,174.34398,32.0,142.3439803136804,max_hold
1000PEPEUSDT/HYPEUSDT,20512,20532,20,long_spread,-1.676869,-3.109413,1.031433,0.963597,-1540.808868,32.0,-1572.8088684442562,max_hold
ATOMUSDT/HYPEUSDT,20512,20532,20,long_spread,-2.05223,-3.621806,0.947377,0.945465,-1189.152381,32.0,-1221.152380523586,max_hold
AVAXUSDT/SUIUSDT,20512,20532,20,short_spread,1.539664,1.264999,0.906906,0.92549,99.868331,32.0,67.86833094133539,max_hold
AVAXUSDT/WIFUSDT,20512,20532,20,short_spread,1.89852,3.406622,0.899536,0.902573,-637.290873,32.0,-669.2908728835586,max_hold
AVAXUSDT/DOGEUSDT,20513,20533,20,short_spread,1.637783,2.102416,1.244206,0.863593,-124.796417,32.0,-156.79641661574163,max_hold
AVAXUSDT/XLMUSDT,20513,20533,20,short_spread,1.586704,0.960296,1.357968,0.931606,204.439243,32.0,172.43924322709293,max_hold
HYPEUSDT/SUIUSDT,20513,20533,20,short_spread,1.521432,2.66837,0.463328,0.96977,-1320.168158,32.0,-1352.1681576623519,max_hold
HYPEUSDT/SOLUSDT,20514,20534,20,short_spread,1.516845,2.417535,0.603577,0.974421,-991.563824,32.0,-1023.5638242019161,max_hold
ADAUSDT/DOTUSDT,20515,20535,20,long_spread,-2.00204,-0.767632,1.039604,0.927192,374.367503,32.0,342.3675028847804,max_hold
HYPEUSDT/XLMUSDT,20515,20535,20,short_spread,1.664756,2.34075,0.702507,0.970414,-643.402791,32.0,-675.4027910459164,max_hold
SOLUSDT/XRPUSDT,20515,20535,20,short_spread,1.590242,1.243824,1.330073,0.862379,79.138584,32.0,47.13858427024762,max_hold
BCHUSDT/TAOUSDT,20516,20536,20,long_spread,-1.905931,-1.67652,0.002811,0.913948,201.167646,32.0,169.16764596112912,max_hold
HYPEUSDT/WIFUSDT,20518,20538,20,short_spread,1.541584,2.974955,0.452049,0.964442,-1636.491724,32.0,-1668.4917242522083,max_hold
DOGEUSDT/DOTUSDT,20519,20537,18,long_spread,-2.004573,0.168928,0.857061,0.903694,642.376594,32.0,610.3765937429906,z_exit
DOGEUSDT/WIFUSDT,20519,20539,20,short_spread,1.693522,2.353862,0.733383,0.857097,-177.847469,32.0,-209.84746880261616,max_hold
SUIUSDT/WIFUSDT,20519,20539,20,short_spread,1.770376,2.092639,0.98616,0.884841,-114.397938,32.0,-146.39793805880137,max_hold
ADAUSDT/AVAXUSDT,20521,20541,20,long_spread,-1.674141,-1.510835,0.963177,0.943039,51.42122,32.0,19.42122007451649,max_hold
HYPEUSDT/XRPUSDT,20521,20541,20,short_spread,1.802227,2.386136,0.718865,0.966938,-619.640759,32.0,-651.6407585651236,max_hold
ONDOUSDT/WIFUSDT,20521,20541,20,short_spread,1.889761,2.098981,1.01611,0.94792,-109.002223,32.0,-141.00222251258936,max_hold
SOLUSDT/WIFUSDT,20521,20541,20,short_spread,1.711623,1.01991,0.729694,0.895598,265.852599,32.0,233.8525988764361,max_hold
WIFUSDT/XLMUSDT,20521,20541,20,long_spread,-1.670493,-3.197284,1.453875,0.888514,-499.59095,32.0,-531.5909503070282,max_hold
ATOMUSDT/WIFUSDT,20522,20538,16,short_spread,1.538948,0.159194,0.598398,0.966297,819.47406,32.0,787.474059679719,z_exit
DOTUSDT/HYPEUSDT,20522,20542,20,long_spread,-1.994624,-3.149923,1.153115,0.977948,-1229.811531,32.0,-1261.8115311623817,max_hold
HYPEUSDT/LTCUSDT,20522,20542,20,short_spread,1.586264,2.03378,0.680247,0.967515,-487.299707,32.0,-519.2997070327935,max_hold
WIFUSDT/XRPUSDT,20522,20538,16,long_spread,-1.966657,-0.117831,1.759849,0.868464,598.240331,32.0,566.2403310878423,z_exit
BNBUSDT/TAOUSDT,20524,20544,20,long_spread,-1.782605,-4.835195,0.609544,0.951615,-1712.882335,32.0,-1744.8823347601294,max_hold
BTCUSDT/TAOUSDT,20524,20544,20,long_spread,-1.624122,-4.393891,0.564183,0.959137,-1467.817602,32.0,-1499.817601599562,max_hold
ETHUSDT/TAOUSDT,20524,20544,20,long_spread,-1.683855,-3.586358,0.789906,0.968523,-1349.638817,32.0,-1381.6388170459702,max_hold
LTCUSDT/TAOUSDT,20524,20544,20,long_spread,-1.801542,-4.065671,0.749072,0.953921,-1558.411446,32.0,-1590.4114462240059,max_hold
SOLUSDT/TAOUSDT,20524,20544,20,long_spread,-1.586885,-4.164401,0.97427,0.967455,-2046.671091,32.0,-2078.671090833557,max_hold
1000PEPEUSDT/TAOUSDT,20525,20545,20,long_spread,-1.512756,-2.414775,0.824625,0.968015,-1159.186163,32.0,-1191.1861628198294,max_hold
ADAUSDT/TAOUSDT,20525,20545,20,long_spread,-1.758136,-3.633495,1.12735,0.97043,-1771.226091,32.0,-1803.2260912002648,max_hold
DOGEUSDT/TAOUSDT,20525,20545,20,long_spread,-1.742365,-3.412556,0.927023,0.965359,-1475.340003,32.0,-1507.3400033788816,max_hold
DOTUSDT/TAOUSDT,20525,20545,20,long_spread,-1.532642,-3.785069,1.062803,0.95814,-2063.342771,32.0,-2095.342770935483,max_hold
HYPEUSDT/ONDOUSDT,20525,20545,20,short_spread,2.050538,1.884445,0.406289,0.967974,185.879481,32.0,153.87948064086817,max_hold
ONDOUSDT/TAOUSDT,20525,20545,20,long_spread,-1.818752,-3.439457,1.351793,0.965113,-1484.665127,32.0,-1516.6651273103462,max_hold
SUIUSDT/TAOUSDT,20525,20545,20,long_spread,-1.549743,-3.441426,1.231502,0.972826,-1989.687413,32.0,-2021.6874126136452,max_hold
TAOUSDT/WIFUSDT,20525,20545,20,short_spread,1.888095,3.125758,0.549187,0.970131,-1327.230258,32.0,-1359.2302575215494,max_hold
TAOUSDT/XRPUSDT,20525,20545,20,short_spread,1.795226,3.930078,1.048402,0.957029,-1480.541566,32.0,-1512.541566261483,max_hold
BTCUSDT/WIFUSDT,20526,20538,12,short_spread,1.633533,0.149657,0.405797,0.926214,577.411537,32.0,545.4115373681589,z_exit
ETHUSDT/WIFUSDT,20526,20546,20,short_spread,1.510502,0.52533,0.581073,0.93272,448.994464,32.0,416.99446414114584,max_hold
TAOUSDT/XLMUSDT,20526,20546,20,short_spread,1.609406,3.234295,0.863538,0.962712,-1256.877663,32.0,-1288.8776627896273,max_hold
ATOMUSDT/TAOUSDT,20527,20547,20,long_spread,-1.940104,-2.6382,0.677045,0.968728,-740.757999,32.0,-772.757998612948,max_hold
AVAXUSDT/TAOUSDT,20527,20547,20,long_spread,-1.80891,-2.505152,1.053566,0.976354,-813.997043,32.0,-845.9970432317812,max_hold
1000PEPEUSDT/WIFUSDT,20528,20548,20,short_spread,1.651907,0.734403,0.705255,0.971149,645.168237,32.0,613.1682368296331,max_hold
ADAUSDT/WIFUSDT,20530,20550,20,short_spread,1.809642,0.344943,0.854315,0.96035,675.09697,32.0,643.0969695575777,max_hold
BCHUSDT/DOTUSDT,20530,20550,20,long_spread,-1.595744,-1.747937,0.050901,0.926676,-139.184797,32.0,-171.18479746399825,max_hold
BCHUSDT/ONDOUSDT,20530,20550,20,long_spread,-1.531417,-1.785911,0.044659,0.925437,-233.385873,32.0,-265.38587347125866,max_hold
DOGEUSDT/XLMUSDT,20530,20550,20,long_spread,-1.933024,-0.64202,1.066898,0.771008,191.394975,32.0,159.39497534392206,max_hold
DOTUSDT/WIFUSDT,20530,20538,8,short_spread,2.128383,0.169607,0.78879,0.965671,1139.352508,32.0,1107.3525082105432,z_exit
AVAXUSDT/WIFUSDT,20533,20553,20,short_spread,1.698884,0.824518,0.833543,0.95562,489.883368,32.0,457.8833678949657,max_hold
HYPEUSDT/SUIUSDT,20534,20554,20,short_spread,1.686533,2.150129,0.280082,0.974374,-671.110663,32.0,-703.1106633203939,max_hold
1000PEPEUSDT/HYPEUSDT,20536,20556,20,long_spread,-1.847771,-1.858305,0.66653,0.979093,-16.804902,32.0,-48.804901725855636,max_hold
ADAUSDT/XLMUSDT,20536,20554,18,long_spread,-1.720434,0.161299,1.277058,0.922476,404.470606,32.0,372.47060615732875,z_exit
ATOMUSDT/HYPEUSDT,20536,20556,20,long_spread,-2.370734,-2.733991,0.687344,0.979016,-409.991829,32.0,-441.99182923503776,max_hold
HYPEUSDT/SOLUSDT,20536,20556,20,short_spread,1.703174,2.281582,0.329382,0.973135,-826.182792,32.0,-858.1827922079092,max_hold
HYPEUSDT/XLMUSDT,20536,20556,20,short_spread,1.761915,2.521972,0.414058,0.971612,-975.670142,32.0,-1007.670142309284,max_hold
ONDOUSDT/XLMUSDT,20536,20539,3,long_spread,-1.94321,-0.140079,1.500421,0.92249,423.006188,32.0,391.00618787695026,z_exit
SUIUSDT/XLMUSDT,20536,20550,14,long_spread,-1.567367,-0.249785,1.415077,0.941315,389.349196,32.0,357.349195811299,z_exit
XLMUSDT/XRPUSDT,20536,20556,20,short_spread,2.009632,0.556561,1.172643,0.919742,333.977842,32.0,301.97784212825485,max_hold
DOTUSDT/XLMUSDT,20537,20557,20,long_spread,-1.982635,-1.921812,1.177389,0.908613,20.495821,32.0,-11.50417873678705,max_hold
ADAUSDT/ONDOUSDT,20538,20558,20,long_spread,-1.706044,-1.748891,0.842154,0.945243,-10.695424,32.0,-42.695423677683124,max_hold
ATOMUSDT/XLMUSDT,20538,20551,13,long_spread,-1.508073,-0.190399,0.788433,0.943295,688.358264,32.0,656.358264392271,z_exit
BCHUSDT/TAOUSDT,20538,20558,20,long_spread,-1.517076,-1.929461,0.015034,0.931626,-411.249229,32.0,-443.24922874268987,max_hold
BNBUSDT/XLMUSDT,20538,20558,20,long_spread,-1.602334,-0.704899,0.724047,0.919869,344.452373,32.0,312.4523725108876,max_hold
BTCUSDT/XLMUSDT,20538,20549,11,long_spread,-1.922063,-0.056478,0.64686,0.918354,434.236177,32.0,402.23617704622586,z_exit
DOGEUSDT/ONDOUSDT,20538,20558,20,long_spread,-1.667837,-0.376177,0.694339,0.915246,342.260774,32.0,310.2607736898395,max_hold
DOTUSDT/ONDOUSDT,20538,20558,20,long_spread,-1.504264,-2.679088,0.778814,0.915386,-457.358547,32.0,-489.35854670336903,max_hold
ETHUSDT/XLMUSDT,20538,20558,20,long_spread,-1.626473,1.980112,0.89666,0.939725,1169.965162,32.0,1137.965161610465,max_hold
LTCUSDT/XLMUSDT,20538,20552,14,long_spread,-1.639456,0.009209,0.860911,0.916882,528.925274,32.0,496.92527380584977,z_exit
SOLUSDT/XLMUSDT,20538,20553,15,long_spread,-2.12207,0.010721,1.093294,0.8966,494.922615,32.0,462.9226146518247,z_exit
BTCUSDT/ONDOUSDT,20539,20550,11,long_spread,-1.671593,-0.177895,0.42041,0.95234,552.508601,32.0,520.5086013099382,z_exit
HYPEUSDT/WIFUSDT,20539,20559,20,short_spread,1.505565,1.894681,0.193311,0.973151,-646.267388,32.0,-678.2673878672459,max_hold
ONDOUSDT/XRPUSDT,20539,20559,20,short_spread,1.722987,0.310709,1.725042,0.948549,565.73325,32.0,533.7332499544908,max_hold
WIFUSDT/XLMUSDT,20542,20552,10,long_spread,-2.131876,0.248729,1.458258,0.940656,941.196409,32.0,909.1964090004135,z_exit
BNBUSDT/ETHUSDT,20543,20563,20,long_spread,-1.750217,-3.650675,0.837176,0.770469,-324.69003,32.0,-356.69003046303015,max_hold
BTCUSDT/ETHUSDT,20544,20552,8,long_spread,-2.043507,-0.230533,0.715794,0.844883,209.152108,32.0,177.15210809008155,z_exit
ETHUSDT/SOLUSDT,20544,20564,20,short_spread,2.417124,3.486328,0.836099,0.888776,-192.501769,32.0,-224.50176867565003,max_hold
ETHUSDT/XRPUSDT,20544,20564,20,short_spread,1.669702,2.017657,1.077405,0.903106,-84.369002,32.0,-116.36900161369228,max_hold
BNBUSDT/BTCUSDT,20545,20565,20,long_spread,-1.880533,-5.088615,1.176035,0.756324,-435.35658,32.0,-467.35658011682034,max_hold
BNBUSDT/ONDOUSDT,20545,20565,20,long_spread,-1.640662,-0.542932,0.505468,0.969608,544.493554,32.0,512.4935537972189,max_hold
LTCUSDT/TAOUSDT,20545,20565,20,long_spread,-2.632884,-1.445479,0.635988,0.977526,1147.893265,32.0,1115.8932651953496,max_hold
1000PEPEUSDT/TAOUSDT,20546,20566,20,long_spread,-2.011835,-0.872515,0.612461,0.956867,1466.959984,32.0,1434.9599836094865,max_hold
ADAUSDT/TAOUSDT,20546,20566,20,long_spread,-2.716033,-1.793684,0.90861,0.978683,1027.453645,32.0,995.4536449442699,max_hold
DOGEUSDT/TAOUSDT,20546,20566,20,long_spread,-2.593642,-1.431457,0.742602,0.972313,1192.562171,32.0,1160.5621713952548,max_hold
DOTUSDT/TAOUSDT,20546,20566,20,long_spread,-2.981121,-2.12032,0.856441,0.968576,932.701162,32.0,900.7011620537431,max_hold
ONDOUSDT/TAOUSDT,20546,20566,20,long_spread,-2.592266,-1.583142,1.118953,0.975895,1111.994358,32.0,1079.9943581897785,max_hold
SUIUSDT/TAOUSDT,20546,20566,20,long_spread,-2.640317,-1.524139,0.987674,0.978549,1393.276448,32.0,1361.2764475182785,max_hold
TAOUSDT/XLMUSDT,20547,20567,20,short_spread,2.268535,0.790444,0.900436,0.975412,1319.257441,32.0,1287.2574411258636,max_hold
ATOMUSDT/TAOUSDT,20548,20568,20,long_spread,-2.385321,-0.54748,0.490075,0.960348,1934.032459,32.0,1902.0324593527678,max_hold
AVAXUSDT/TAOUSDT,20548,20568,20,long_spread,-2.438996,-1.300513,0.798724,0.961435,1176.360133,32.0,1144.3601330402748,max_hold
BCHUSDT/BNBUSDT,20548,20568,20,long_spread,-1.537804,-1.04613,0.211341,0.93522,386.993633,32.0,354.9936326788334,max_hold
BCHUSDT/BTCUSDT,20548,20568,20,long_spread,-1.674802,-1.383153,0.237579,0.93933,228.042311,32.0,196.04231125981318,max_hold
BCHUSDT/DOGEUSDT,20548,20568,20,long_spread,-1.68621,-1.200456,0.134876,0.940655,424.176687,32.0,392.1766866337708,max_hold
BCHUSDT/ETHUSDT,20548,20568,20,long_spread,-1.696636,-1.29279,0.188524,0.938231,322.169984,32.0,290.16998409796486,max_hold
BCHUSDT/SOLUSDT,20548,20568,20,long_spread,-1.616305,-1.112967,0.139249,0.938149,430.523179,32.0,398.52317854778784,max_hold
BCHUSDT/SUIUSDT,20548,20568,20,long_spread,-1.609114,-1.118581,0.111779,0.937558,429.239622,32.0,397.2396223752797,max_hold
BCHUSDT/WIFUSDT,20548,20568,20,long_spread,-1.534269,-0.903371,0.126222,0.932781,524.191459,32.0,492.19145895261397,max_hold
BCHUSDT/XLMUSDT,20548,20568,20,long_spread,-1.740198,-1.235963,0.134772,0.940057,444.269836,32.0,412.26983554079465,max_hold
BCHUSDT/XRPUSDT,20548,20568,20,long_spread,-1.507382,-1.071353,0.210988,0.93767,339.570382,32.0,307.5703824987593,max_hold
BTCUSDT/SOLUSDT,20549,20569,20,short_spread,2.061909,6.559039,0.605276,0.779055,-518.110259,32.0,-550.1102589271644,max_hold
BTCUSDT/XRPUSDT,20550,20570,20,short_spread,1.634212,3.426002,0.77045,0.90599,-343.882625,32.0,-375.88262489467814,max_hold
AVAXUSDT/XLMUSDT,20552,20571,19,short_spread,1.808878,0.172373,1.122752,0.875184,330.700332,32.0,298.7003324999916,z_exit
BTCUSDT/XLMUSDT,20552,20572,20,short_spread,1.542938,2.41255,0.693444,0.927411,-195.832812,32.0,-227.83281249274398,max_hold
BNBUSDT/SUIUSDT,20553,20565,12,long_spread,-1.559903,-0.20892,0.587618,0.903948,323.603791,32.0,291.60379149201907,z_exit
BTCUSDT/SUIUSDT,20553,20573,20,short_spread,1.703337,4.182037,0.484469,0.847913,-432.222909,32.0,-464.2229093977546,max_hold
HYPEUSDT/ONDOUSDT,20553,20573,20,short_spread,1.729575,1.456916,0.158518,0.97111,434.015851,32.0,402.01585119813643,max_hold
HYPEUSDT/TAOUSDT,20553,20573,20,short_spread,1.704934,1.493782,0.395731,0.959586,238.292731,32.0,206.29273123925032,max_hold
ADAUSDT/AVAXUSDT,20554,20574,20,long_spread,-1.684549,-1.038351,1.136166,0.927721,144.180421,32.0,112.18042138653692,max_hold
ADAUSDT/BTCUSDT,20554,20574,20,long_spread,-1.710904,-3.228867,1.759197,0.950331,-452.86496,32.0,-484.86495966567514,max_hold
ADAUSDT/ETHUSDT,20554,20574,20,long_spread,-1.732634,-1.836266,1.24029,0.974583,-45.648234,32.0,-77.6482337900976,max_hold
DOGEUSDT/ETHUSDT,20554,20572,18,long_spread,-1.767811,0.084092,1.039352,0.949643,618.906617,32.0,586.9066168463206,z_exit
ETHUSDT/SUIUSDT,20554,20574,20,short_spread,1.886814,2.354497,0.671869,0.913057,-124.781815,32.0,-156.78181483882588,max_hold
HYPEUSDT/XRPUSDT,20554,20574,20,short_spread,1.504996,1.359895,0.073001,0.967388,261.499715,32.0,229.49971505499127,max_hold
BCHUSDT/ONDOUSDT,20555,20575,20,long_spread,-1.714712,-1.308172,0.085573,0.949259,397.992724,32.0,365.99272355408726,max_hold
AVAXUSDT/DOGEUSDT,20556,20562,6,short_spread,1.584397,0.059608,1.031621,0.839443,286.585228,32.0,254.5852275678822,z_exit
BTCUSDT/DOGEUSDT,20556,20576,20,short_spread,1.710813,0.764834,0.647614,0.915186,221.094139,32.0,189.09413859883068,max_hold
ETHUSDT/WIFUSDT,20556,20576,20,short_spread,1.618636,1.947578,0.60222,0.931184,-138.172352,32.0,-170.1723519696433,max_hold
HYPEUSDT/SUIUSDT,20556,20576,20,short_spread,1.714492,1.393783,0.043387,0.970559,595.330621,32.0,563.3306207125834,max_hold
ADAUSDT/DOGEUSDT,20557,20577,20,long_spread,-1.522747,-5.410474,1.197465,0.89071,-730.395263,32.0,-762.3952634545786,max_hold
ATOMUSDT/HYPEUSDT,20557,20577,20,long_spread,-1.54931,-1.08459,0.170291,0.979429,741.914774,32.0,709.9147744013595,max_hold
AVAXUSDT/BTCUSDT,20557,20577,20,long_spread,-1.54671,-3.919727,1.524978,0.885883,-504.989815,32.0,-536.9898153256916,max_hold
AVAXUSDT/ETHUSDT,20557,20577,20,long_spread,-1.574128,-1.964862,1.083571,0.938114,-122.04689,32.0,-154.04688966551961,max_hold
BTCUSDT/WIFUSDT,20557,20577,20,short_spread,1.548353,3.334185,0.433329,0.912095,-563.05699,32.0,-595.0569900593301,max_hold
HYPEUSDT/SOLUSDT,20557,20577,20,short_spread,1.60453,1.398153,0.045159,0.973606,384.993265,32.0,352.99326531198005,max_hold
HYPEUSDT/XLMUSDT,20557,20577,20,short_spread,1.735822,1.516706,0.125521,0.976096,375.969456,32.0,343.96945641053645,max_hold
DOTUSDT/WIFUSDT,20558,20567,9,long_spread,-1.529785,-0.207283,0.741014,0.960698,813.89829,32.0,781.8982901274809,z_exit
ADAUSDT/XLMUSDT,20560,20577,17,long_spread,-1.955344,-0.225062,1.264592,0.939455,409.556128,32.0,377.5561281717877,z_exit
DOGEUSDT/XLMUSDT,20561,20581,20,long_spread,-1.719184,3.872055,1.057412,0.843947,912.36422,32.0,880.3642204215346,max_hold
ONDOUSDT/XLMUSDT,20563,20570,7,long_spread,-1.927568,-0.030734,1.51304,0.919472,448.201321,32.0,416.20132122773583,z_exit
SOLUSDT/XLMUSDT,20563,20576,13,long_spread,-1.886172,-0.101279,1.161705,0.913875,440.519235,32.0,408.51923495751265,z_exit
BNBUSDT/ETHUSDT,20564,20584,20,long_spread,-2.273649,-0.984901,0.86886,0.946738,295.995916,32.0,263.9959155678226,max_hold
BNBUSDT/XLMUSDT,20564,20577,13,long_spread,-1.77162,-0.118546,0.84265,0.953575,509.053359,32.0,477.05335874755383,z_exit
SUIUSDT/XLMUSDT,20564,20573,9,long_spread,-1.857377,-0.227192,1.389909,0.955842,531.531815,32.0,499.53181493209536,z_exit
WIFUSDT/XLMUSDT,20564,20577,13,long_spread,-1.841995,-0.172299,1.54505,0.940426,654.562327,32.0,622.5623270541098,z_exit
XLMUSDT/XRPUSDT,20564,20573,9,short_spread,1.892697,0.103963,1.011344,0.898831,376.719374,32.0,344.7193740415684,z_exit
BTCUSDT/ONDOUSDT,20565,20585,20,short_spread,1.649235,-0.938789,0.433539,0.963965,999.984383,32.0,967.9843832241694,max_hold
ETHUSDT/SOLUSDT,20565,20584,19,short_spread,2.446309,0.001878,0.815241,0.945904,592.808529,32.0,560.808529466792,z_exit
ETHUSDT/XRPUSDT,20565,20585,20,short_spread,1.736569,0.877047,0.980481,0.933198,242.387958,32.0,210.38795829440562,max_hold
BNBUSDT/BTCUSDT,20566,20586,20,long_spread,-3.257136,-2.44264,1.214844,0.955629,151.578523,32.0,119.57852311173369,max_hold
BTCUSDT/ETHUSDT,20566,20586,20,short_spread,1.996549,3.807222,0.712201,0.85635,-208.301592,32.0,-240.30159231438446,max_hold
DOGEUSDT/WIFUSDT,20566,20586,20,short_spread,1.681969,2.192257,0.644247,0.907047,-161.580207,32.0,-193.58020742514225,max_hold
WIFUSDT/XRPUSDT,20566,20578,12,long_spread,-1.93432,-0.088548,1.614184,0.859529,541.418874,32.0,509.4188743581516,z_exit
ADAUSDT/ATOMUSDT,20567,20587,20,long_spread,-1.725975,-1.380773,1.470207,0.953949,163.302103,32.0,131.30210339644893,max_hold
ATOMUSDT/WIFUSDT,20568,20578,10,short_spread,1.70585,0.169334,0.424186,0.955316,873.196586,32.0,841.1965860193689,z_exit
ADAUSDT/ONDOUSDT,20570,20590,20,long_spread,-1.686415,-5.782555,0.819833,0.945796,-1090.640234,32.0,-1122.6402339773203,max_hold
BTCUSDT/SOLUSDT,20570,20590,20,short_spread,3.260863,3.205556,0.58078,0.951867,10.990014,32.0,-21.009985536726653,max_hold
BTCUSDT/XRPUSDT,20571,20591,20,short_spread,2.333023,2.438655,0.684333,0.950986,-24.147253,32.0,-56.147253098725145,max_hold
DOGEUSDT/XRPUSDT,20571,20591,20,short_spread,1.837154,3.182897,1.05725,0.787801,-223.861556,32.0,-255.86155556213924,max_hold
AVAXUSDT/DOGEUSDT,20572,20592,20,long_spread,-3.004199,-2.762535,0.992291,0.845229,41.101324,32.0,9.10132378562173,max_hold
BNBUSDT/DOGEUSDT,20572,20592,20,long_spread,-1.985996,-1.181567,0.805033,0.949886,244.983898,32.0,212.98389807742242,max_hold
DOGEUSDT/ONDOUSDT,20572,20577,5,short_spread,1.577092,0.086209,0.684886,0.924981,379.792489,32.0,347.7924885494889,z_exit
DOGEUSDT/SOLUSDT,20572,20592,20,short_spread,2.536388,2.038443,0.87589,0.90588,124.939025,32.0,92.93902549507965,max_hold
DOGEUSDT/SUIUSDT,20572,20591,19,short_spread,2.371552,0.1226,0.726291,0.927121,635.437106,32.0,603.4371064577865,z_exit
BTCUSDT/XLMUSDT,20573,20593,20,short_spread,2.128677,4.005438,0.676595,0.946406,-482.829333,32.0,-514.829333195192,max_hold
BTCUSDT/SUIUSDT,20574,20584,10,short_spread,3.133793,-0.142356,0.475229,0.938157,795.403118,32.0,763.4031181783726,z_exit
AVAXUSDT/ONDOUSDT,20575,20595,20,long_spread,-1.528938,-5.75836,0.683248,0.938271,-1252.372509,32.0,-1284.3725088245656,max_hold
ETHUSDT/SUIUSDT,20575,20582,7,short_spread,1.763433,0.010762,0.668494,0.943063,549.569415,32.0,517.5694145199816,z_exit
ONDOUSDT/XLMUSDT,20575,20595,20,short_spread,1.895168,9.38107,1.493454,0.923594,-1865.053389,32.0,-1897.053388933941,max_hold
TAOUSDT/XLMUSDT,20575,20595,20,short_spread,1.516796,1.504007,0.705924,0.969029,13.57282,32.0,-18.42717995394419,max_hold
ADAUSDT/ETHUSDT,20576,20596,20,long_spread,-1.524295,-0.652647,1.154841,0.977915,431.960747,32.0,399.9607469832462,max_hold
ETHUSDT/XLMUSDT,20576,20596,20,short_spread,1.606518,1.112794,0.93897,0.949709,166.869625,32.0,134.8696249365641,max_hold
BCHUSDT/BTCUSDT,20577,20597,20,long_spread,-1.558214,-3.927718,0.536124,0.949566,-1486.071781,32.0,-1518.0717814231114,max_hold
ONDOUSDT/SOLUSDT,20577,20597,20,short_spread,2.037994,5.119226,1.187351,0.975517,-1464.252664,32.0,-1496.2526642371572,max_hold
ONDOUSDT/WIFUSDT,20577,20597,20,short_spread,1.867506,5.072733,0.820313,0.965765,-1925.048037,32.0,-1957.0480374555536,max_hold
ONDOUSDT/XRPUSDT,20577,20597,20,short_spread,2.233567,6.468989,1.411907,0.95276,-1571.128365,32.0,-1603.1283649413424,max_hold
ADAUSDT/DOGEUSDT,20578,20598,20,long_spread,-3.875152,-2.680015,1.16739,0.969467,296.248982,32.0,264.24898163617337,max_hold
AVAXUSDT/BTCUSDT,20578,20598,20,long_spread,-2.840263,-1.972548,1.460359,0.966043,226.84509,32.0,194.8450897886969,max_hold
BTCUSDT/WIFUSDT,20578,20598,20,short_spread,2.088347,1.509295,0.369864,0.950898,232.563664,32.0,200.563663532796,max_hold
ADAUSDT/BTCUSDT,20579,20599,20,long_spread,-2.095326,-2.019312,1.640013,0.978783,30.22046,32.0,-1.7795398241725167,max_hold
TAOUSDT/XRPUSDT,20579,20599,20,short_spread,1.534875,1.171111,0.499608,0.975033,469.135867,32.0,437.13586708453886,max_hold
DOGEUSDT/ONDOUSDT,20580,20600,20,long_spread,-2.254407,-5.177111,0.689734,0.916749,-762.891666,32.0,-794.8916658444313,max_hold
ETHUSDT/ONDOUSDT,20580,20600,20,long_spread,-1.508832,-3.519507,0.599843,0.969522,-1089.714559,32.0,-1121.714559207799,max_hold
WIFUSDT/XRPUSDT,20580,20587,7,short_spread,1.53939,0.199221,1.626386,0.867749,408.841922,32.0,376.8419217644371,z_exit
ATOMUSDT/ONDOUSDT,20581,20601,20,long_spread,-2.293999,-0.637682,0.430676,0.971406,986.884683,32.0,954.8846828790148,max_hold
AVAXUSDT/XRPUSDT,20581,20589,8,short_spread,1.62802,-0.082735,1.007144,0.757836,303.608742,32.0,271.6087423582388,z_exit
BCHUSDT/ONDOUSDT,20581,20601,20,long_spread,-2.104775,-5.648924,0.247857,0.947066,-2857.22952,32.0,-2889.229520188793,max_hold
AVAXUSDT/XLMUSDT,20582,20602,20,short_spread,1.746419,-12.879598,1.031093,0.883315,2967.912062,32.0,2935.9120624041243,max_hold
BNBUSDT/SUIUSDT,20582,20599,17,long_spread,-1.625487,-0.102531,0.639418,0.888481,319.750079,32.0,287.75007911114557,z_exit
DOGEUSDT/XLMUSDT,20582,20602,20,short_spread,2.326776,-8.781497,1.010109,0.934753,2780.635639,32.0,2748.635638851788,max_hold
SOLUSDT/XRPUSDT,20582,20587,5,short_spread,1.769433,-0.014655,1.142249,0.8077,285.578272,32.0,253.57827181369527,z_exit
SUIUSDT/XRPUSDT,20582,20602,20,short_spread,2.122073,0.515373,1.355877,0.887926,332.169016,32.0,300.16901617476515,max_hold
ADAUSDT/SUIUSDT,20583,20603,20,long_spread,-3.159842,-1.096987,0.825163,0.957437,747.392577,32.0,715.3925768156056,max_hold
AVAXUSDT/SUIUSDT,20583,20603,20,long_spread,-3.531028,-0.172488,0.715711,0.895764,817.803849,32.0,785.8038485695413,z_exit
BCHUSDT/SUIUSDT,20583,20603,20,long_spread,-1.870599,-5.574068,0.360742,0.911815,-2104.263896,32.0,-2136.263896318714,max_hold
