dimension,bucket,trades,symbols,net_r,gross_r,cost_r,mean_net_r,mean_gross_r,mean_cost_r,t_stat_net_r,profit_factor_net_r,win_rate,net_r_share
initial_stop_pct,"(1,2]%",304,59,-36.77099844401576,-12.058614016982318,24.712384427033445,-0.12095723172373606,-0.03966649347691552,0.08129073824682054,-2.017688383351289,0.7895748563611984,0.46710526315789475,1.2781095471997121
initial_stop_pct,"(0.5,1]%",23,16,-3.025924226339918,-0.10453418998471875,2.9213900363551994,-0.13156192288434426,-0.0045449647819442935,0.12701695810239996,-0.6215361041289635,0.7602945004935533,0.5217391304347826,0.10517698203588911
initial_stop_pct,"(2,4]%",409,64,0.6554832600555163,18.98996889102986,18.334485630974346,0.0016026485575929494,0.04643024178735907,0.04482759322976613,0.0321934899686037,1.0032562147357607,0.5232273838630807,-0.022783700420375457
initial_stop_pct,"(4,inf)%",87,44,10.371606241790023,12.512639151386328,2.141032909596305,0.11921386484816118,0.14382343852168192,0.024609573673520745,1.1812809352110778,1.298843418632319,0.5862068965517241,-0.360502828815226
regime,unknown,823,64,-28.769833168510143,19.33945983544915,48.109293003959294,-0.034957269949587054,0.0234987361305579,0.05845600608014495,-0.9870512350289755,0.9320468971706092,0.5091130012150669,1.0
side,short,823,64,-28.769833168510143,19.33945983544915,48.109293003959294,-0.034957269949587054,0.0234987361305579,0.05845600608014495,-0.9870512350289755,0.9320468971706092,0.5091130012150669,1.0
squeeze_pct,unknown,823,64,-28.769833168510143,19.33945983544915,48.109293003959294,-0.034957269949587054,0.0234987361305579,0.05845600608014495,-0.9870512350289755,0.9320468971706092,0.5091130012150669,1.0
strategy,alt_trendline_touch_v1,823,64,-28.769833168510143,19.33945983544915,48.109293003959294,-0.034957269949587054,0.0234987361305579,0.05845600608014495,-0.9870512350289755,0.9320468971706092,0.5091130012150669,1.0
symbol,ARBUSDT,16,1,-10.96431604717605,-9.990423355317784,0.973892691858267,-0.6852697529485031,-0.6244014597073615,0.06086829324114169,-3.2616836608501614,0.21417450737799124,0.1875,0.38110460992095635
symbol,XMRUSDT,33,1,-9.122281116325494,-7.070837393650704,2.0514437226747906,-0.27643276110077253,-0.21426779980759708,0.062164961293175475,-1.5529528003586146,0.5761459338956154,0.3939393939393939,0.317077998433103
