trades,net_r,pf,win_rate,avg_r,tag,symbol
11,-3.4457,0.5230601002131606,0.5455,-0.3132,choch_long_rr1.0_sl1.0_h6_b0.2_cd20,USDJPY
12,-4.0771,0.4787117066434818,0.3333,-0.3398,choch_long_rr1.0_sl1.0_h6_b0.2_cd20,XAUUSD
18,-8.2086,0.37042888697999754,0.4444,-0.456,choch_long_rr1.0_sl1.0_h6_b0.2_cd20,GBPUSD
17,-12.5565,0.17454985307362095,0.2353,-0.7386,choch_long_rr1.0_sl1.0_h6_b0.2_cd20,EURUSD
12,-4.0771,0.4787117066434818,0.3333,-0.3398,choch_long_rr1.0_sl1.0_h6_b0.2_cd5,XAUUSD
12,-5.2454,0.38517980214731123,0.5,-0.4371,choch_long_rr1.0_sl1.0_h6_b0.2_cd5,USDJPY
20,-10.9138,0.3067786275057801,0.4,-0.5457,choch_long_rr1.0_sl1.0_h6_b0.2_cd5,GBPUSD
19,-13.0709,0.20672808486878838,0.2632,-0.6879,choch_long_rr1.0_sl1.0_h6_b0.2_cd5,EURUSD
15,-3.8185,0.648229864303415,0.3333,-0.2546,choch_long_rr1.5_sl0.8_h12_b0.1_cd0,XAUUSD
29,-17.0365,0.3665810284762475,0.3448,-0.5875,choch_long_rr1.5_sl0.8_h12_b0.1_cd0,GBPUSD
21,-18.4096,0.23032606287130988,0.2381,-0.8766,choch_long_rr1.5_sl0.8_h12_b0.1_cd0,USDJPY
23,-19.1764,0.2203669597954197,0.2174,-0.8338,choch_long_rr1.5_sl0.8_h12_b0.1_cd0,EURUSD
14,-2.7687,0.7176323008984937,0.3571,-0.1978,choch_long_rr1.5_sl0.8_h12_b0.1_cd10,XAUUSD
19,-7.1645,0.5371471025260031,0.4211,-0.3771,choch_long_rr1.5_sl0.8_h12_b0.1_cd10,GBPUSD
19,-17.0141,0.20987763252606403,0.2105,-0.8955,choch_long_rr1.5_sl0.8_h12_b0.1_cd10,EURUSD
15,-17.4201,0.10182984362029586,0.1333,-1.1613,choch_long_rr1.5_sl0.8_h12_b0.1_cd10,USDJPY
13,-1.6875,0.8065703052463864,0.3846,-0.1298,choch_long_rr1.5_sl0.8_h12_b0.1_cd20,XAUUSD
18,-5.7729,0.5901879077427644,0.4444,-0.3207,choch_long_rr1.5_sl0.8_h12_b0.1_cd20,GBPUSD
17,-16.8711,0.16408111897813474,0.1765,-0.9924,choch_long_rr1.5_sl0.8_h12_b0.1_cd20,EURUSD
15,-17.4201,0.10182984362029586,0.1333,-1.1613,choch_long_rr1.5_sl0.8_h12_b0.1_cd20,USDJPY
14,-2.7687,0.7176323008984937,0.3571,-0.1978,choch_long_rr1.5_sl0.8_h12_b0.1_cd5,XAUUSD
20,-8.6537,0.49000483256915883,0.4,-0.4327,choch_long_rr1.5_sl0.8_h12_b0.1_cd5,GBPUSD
16,-16.2217,0.16361864594665665,0.1875,-1.0139,choch_long_rr1.5_sl0.8_h12_b0.1_cd5,USDJPY
19,-17.0141,0.20987763252606403,0.2105,-0.8955,choch_long_rr1.5_sl0.8_h12_b0.1_cd5,EURUSD
13,-4.1357,0.577813166733021,0.3077,-0.3181,choch_long_rr1.5_sl0.8_h12_b0.2_cd0,XAUUSD
16,-11.2052,0.3266510426056126,0.3125,-0.7003,choch_long_rr1.5_sl0.8_h12_b0.2_cd0,USDJPY
28,-18.2906,0.316504984977803,0.3214,-0.6532,choch_long_rr1.5_sl0.8_h12_b0.2_cd0,GBPUSD
23,-21.7303,0.16624909355300366,0.1739,-0.9448,choch_long_rr1.5_sl0.8_h12_b0.2_cd0,EURUSD
12,-3.0859,0.64716845222442,0.3333,-0.2572,choch_long_rr1.5_sl0.8_h12_b0.2_cd10,XAUUSD
19,-9.6533,0.42416487711763307,0.3684,-0.5081,choch_long_rr1.5_sl0.8_h12_b0.2_cd10,GBPUSD
12,-10.4302,0.2303798589179776,0.25,-0.8692,choch_long_rr1.5_sl0.8_h12_b0.2_cd10,USDJPY
19,-19.568,0.14922109034308548,0.1579,-1.0299,choch_long_rr1.5_sl0.8_h12_b0.2_cd10,EURUSD
11,-2.0047,0.7384571227282809,0.3636,-0.1822,choch_long_rr1.5_sl0.8_h12_b0.2_cd20,XAUUSD
18,-8.261,0.46258383913295215,0.3889,-0.4589,choch_long_rr1.5_sl0.8_h12_b0.2_cd20,GBPUSD
11,-9.0638,0.25621204661086494,0.2727,-0.824,choch_long_rr1.5_sl0.8_h12_b0.2_cd20,USDJPY
17,-19.425,0.1027423519467142,0.1176,-1.1426,choch_long_rr1.5_sl0.8_h12_b0.2_cd20,EURUSD
12,-3.0859,0.64716845222442,0.3333,-0.2572,choch_long_rr1.5_sl0.8_h12_b0.2_cd5,XAUUSD
12,-10.4302,0.2303798589179776,0.25,-0.8692,choch_long_rr1.5_sl0.8_h12_b0.2_cd5,USDJPY
20,-11.1425,0.3895590910086999,0.35,-0.5571,choch_long_rr1.5_sl0.8_h12_b0.2_cd5,GBPUSD
19,-19.568,0.14922109034308548,0.1579,-1.0299,choch_long_rr1.5_sl0.8_h12_b0.2_cd5,EURUSD
15,-6.4392,0.4252664274621111,0.2667,-0.4293,choch_long_rr1.5_sl0.8_h6_b0.1_cd0,XAUUSD
29,-16.2591,0.3631324961417637,0.3448,-0.5607,choch_long_rr1.5_sl0.8_h6_b0.1_cd0,GBPUSD
21,-18.0753,0.20319773592890392,0.2381,-0.8607,choch_long_rr1.5_sl0.8_h6_b0.1_cd0,USDJPY
23,-19.8945,0.17884635228562584,0.1739,-0.865,choch_long_rr1.5_sl0.8_h6_b0.1_cd0,EURUSD
14,-5.3894,0.4692337994878865,0.2857,-0.385,choch_long_rr1.5_sl0.8_h6_b0.1_cd10,XAUUSD
19,-7.6731,0.5042896827960462,0.4211,-0.4038,choch_long_rr1.5_sl0.8_h6_b0.1_cd10,GBPUSD
15,-17.0858,0.059214148844789996,0.1333,-1.1391,choch_long_rr1.5_sl0.8_h6_b0.1_cd10,USDJPY
19,-17.9904,0.16021005951686312,0.1579,-0.9469,choch_long_rr1.5_sl0.8_h6_b0.1_cd10,EURUSD
13,-4.3082,0.5251521029891543,0.3077,-0.3314,choch_long_rr1.5_sl0.8_h6_b0.1_cd20,XAUUSD
18,-6.2815,0.5540829292879099,0.4444,-0.349,choch_long_rr1.5_sl0.8_h6_b0.1_cd20,GBPUSD
15,-17.0858,0.059214148844789996,0.1333,-1.1391,choch_long_rr1.5_sl0.8_h6_b0.1_cd20,USDJPY
17,-17.8474,0.11081771847925188,0.1176,-1.0498,choch_long_rr1.5_sl0.8_h6_b0.1_cd20,EURUSD
14,-5.3894,0.4692337994878865,0.2857,-0.385,choch_long_rr1.5_sl0.8_h6_b0.1_cd5,XAUUSD
20,-9.1623,0.46003111703068095,0.4,-0.4581,choch_long_rr1.5_sl0.8_h6_b0.1_cd5,GBPUSD
16,-16.2255,0.10658436667180582,0.1875,-1.0141,choch_long_rr1.5_sl0.8_h6_b0.1_cd5,USDJPY
19,-17.9904,0.16021005951686312,0.1579,-0.9469,choch_long_rr1.5_sl0.8_h6_b0.1_cd5,EURUSD
13,-6.7564,0.3339904974074877,0.2308,-0.5197,choch_long_rr1.5_sl0.8_h6_b0.2_cd0,XAUUSD
16,-10.8439,0.3339005018519997,0.3125,-0.6777,choch_long_rr1.5_sl0.8_h6_b0.2_cd0,USDJPY
28,-17.5132,0.31034374126273423,0.3214,-0.6255,choch_long_rr1.5_sl0.8_h6_b0.2_cd0,GBPUSD
23,-20.6236,0.17362140676213908,0.1739,-0.8967,choch_long_rr1.5_sl0.8_h6_b0.2_cd0,EURUSD
12,-5.7066,0.3725425517878348,0.25,-0.4755,choch_long_rr1.5_sl0.8_h6_b0.2_cd10,XAUUSD
12,-10.0689,0.23668988939512245,0.25,-0.8391,choch_long_rr1.5_sl0.8_h6_b0.2_cd10,USDJPY
19,-10.1619,0.3938260558339299,0.3684,-0.5348,choch_long_rr1.5_sl0.8_h6_b0.2_cd10,GBPUSD
19,-18.7195,0.15493688943462322,0.1579,-0.9852,choch_long_rr1.5_sl0.8_h6_b0.2_cd10,EURUSD
11,-4.6254,0.42280622941000295,0.2727,-0.4205,choch_long_rr1.5_sl0.8_h6_b0.2_cd20,XAUUSD
11,-8.7025,0.26404052534102346,0.2727,-0.7911,choch_long_rr1.5_sl0.8_h6_b0.2_cd20,USDJPY
18,-8.7696,0.42949706278420735,0.3889,-0.4872,choch_long_rr1.5_sl0.8_h6_b0.2_cd20,GBPUSD
17,-18.5765,0.10693338717741624,0.1176,-1.0927,choch_long_rr1.5_sl0.8_h6_b0.2_cd20,EURUSD
12,-5.7066,0.3725425517878348,0.25,-0.4755,choch_long_rr1.5_sl0.8_h6_b0.2_cd5,XAUUSD
12,-10.0689,0.23668988939512245,0.25,-0.8391,choch_long_rr1.5_sl0.8_h6_b0.2_cd5,USDJPY
20,-11.6511,0.36169548353165476,0.35,-0.5826,choch_long_rr1.5_sl0.8_h6_b0.2_cd5,GBPUSD
19,-18.7195,0.15493688943462322,0.1579,-0.9852,choch_long_rr1.5_sl0.8_h6_b0.2_cd5,EURUSD
15,-3.5546,0.6672937784891286,0.3333,-0.237,choch_long_rr1.5_sl1.0_h12_b0.1_cd0,XAUUSD
26,-7.4353,0.5951617382024491,0.4615,-0.286,choch_long_rr1.5_sl1.0_h12_b0.1_cd0,GBPUSD
19,-11.3815,0.37417176665951846,0.3158,-0.599,choch_long_rr1.5_sl1.0_h12_b0.1_cd0,USDJPY
23,-17.0411,0.2551120319616739,0.2174,-0.7409,choch_long_rr1.5_sl1.0_h12_b0.1_cd0,EURUSD
19,-1.1295,0.9039720460458077,0.5263,-0.0594,choch_long_rr1.5_sl1.0_h12_b0.1_cd10,GBPUSD
14,-2.5148,0.7392395350525193,0.3571,-0.1796,choch_long_rr1.5_sl1.0_h12_b0.1_cd10,XAUUSD
15,-13.4359,0.20132795967377604,0.2,-0.8957,choch_long_rr1.5_sl1.0_h12_b0.1_cd10,USDJPY
18,-16.3635,0.17824626247307024,0.1667,-0.9091,choch_long_rr1.5_sl1.0_h12_b0.1_cd10,EURUSD
13,-1.4499,0.8309982282730325,0.3846,-0.1115,choch_long_rr1.5_sl1.0_h12_b0.1_cd20,XAUUSD
18,-2.2841,0.8040038442396471,0.5,-0.1269,choch_long_rr1.5_sl1.0_h12_b0.1_cd20,GBPUSD
14,-12.1289,0.21828716534113612,0.2143,-0.8663,choch_long_rr1.5_sl1.0_h12_b0.1_cd20,USDJPY
17,-12.6969,0.26737946315230693,0.2353,-0.7469,choch_long_rr1.5_sl1.0_h12_b0.1_cd20,EURUSD
14,-2.5148,0.7392395350525193,0.3571,-0.1796,choch_long_rr1.5_sl1.0_h12_b0.1_cd5,XAUUSD
20,-2.5209,0.8083490451283298,0.5,-0.126,choch_long_rr1.5_sl1.0_h12_b0.1_cd5,GBPUSD
16,-12.1772,0.2761490358323228,0.25,-0.7611,choch_long_rr1.5_sl1.0_h12_b0.1_cd5,USDJPY
19,-15.2113,0.24045658589197527,0.2105,-0.8006,choch_long_rr1.5_sl1.0_h12_b0.1_cd5,EURUSD
13,-3.9083,0.5944274373475847,0.3077,-0.3006,choch_long_rr1.5_sl1.0_h12_b0.2_cd0,XAUUSD
14,-7.1181,0.4400575824798226,0.3571,-0.5084,choch_long_rr1.5_sl1.0_h12_b0.2_cd0,USDJPY
26,-11.337,0.4590119344725402,0.3846,-0.436,choch_long_rr1.5_sl1.0_h12_b0.2_cd0,GBPUSD
23,-17.0843,0.25410727149686746,0.2174,-0.7428,choch_long_rr1.5_sl1.0_h12_b0.2_cd0,EURUSD
12,-2.8685,0.66632545046355,0.3333,-0.239,choch_long_rr1.5_sl1.0_h12_b0.2_cd10,XAUUSD
19,-6.1204,0.573556667270523,0.4211,-0.3221,choch_long_rr1.5_sl1.0_h12_b0.2_cd10,GBPUSD
12,-6.7441,0.40573810216148104,0.3333,-0.562,choch_long_rr1.5_sl1.0_h12_b0.2_cd10,USDJPY
18,-16.4067,0.1771965897693079,0.1667,-0.9115,choch_long_rr1.5_sl1.0_h12_b0.2_cd10,EURUSD
11,-1.8036,0.7605353301999522,0.3636,-0.164,choch_long_rr1.5_sl1.0_h12_b0.2_cd20,XAUUSD
18,-4.8066,0.6313504724506075,0.4444,-0.267,choch_long_rr1.5_sl1.0_h12_b0.2_cd20,GBPUSD
11,-7.951,0.29939111968771753,0.2727,-0.7228,choch_long_rr1.5_sl1.0_h12_b0.2_cd20,USDJPY
17,-12.7401,0.26603448573848215,0.2353,-0.7494,choch_long_rr1.5_sl1.0_h12_b0.2_cd20,EURUSD
12,-2.8685,0.66632545046355,0.3333,-0.239,choch_long_rr1.5_sl1.0_h12_b0.2_cd5,XAUUSD
12,-6.7441,0.40573810216148104,0.3333,-0.562,choch_long_rr1.5_sl1.0_h12_b0.2_cd5,USDJPY
20,-7.5118,0.5228664346147005,0.4,-0.3756,choch_long_rr1.5_sl1.0_h12_b0.2_cd5,GBPUSD
19,-15.2545,0.23932881220704097,0.2105,-0.8029,choch_long_rr1.5_sl1.0_h12_b0.2_cd5,EURUSD
26,-5.9282,0.6486597009441063,0.4615,-0.228,choch_long_rr1.5_sl1.0_h6_b0.1_cd0,GBPUSD
15,-6.2511,0.4297898347137593,0.2667,-0.4167,choch_long_rr1.5_sl1.0_h6_b0.1_cd0,XAUUSD
20,-12.5838,0.2286975176218204,0.3,-0.6292,choch_long_rr1.5_sl1.0_h6_b0.1_cd0,USDJPY
23,-17.5472,0.21006950696870388,0.1739,-0.7629,choch_long_rr1.5_sl1.0_h6_b0.1_cd0,EURUSD
19,-1.2384,0.8947135739912601,0.5263,-0.0652,choch_long_rr1.5_sl1.0_h6_b0.1_cd10,GBPUSD
14,-5.2113,0.474826161443112,0.2857,-0.3722,choch_long_rr1.5_sl1.0_h6_b0.1_cd10,XAUUSD
15,-12.883,0.0958600313006618,0.2,-0.8589,choch_long_rr1.5_sl1.0_h6_b0.1_cd10,USDJPY
19,-15.9087,0.18707491683572053,0.1579,-0.8373,choch_long_rr1.5_sl1.0_h6_b0.1_cd10,EURUSD
18,-2.393,0.7946592527759185,0.5,-0.1329,choch_long_rr1.5_sl1.0_h6_b0.1_cd20,GBPUSD
13,-4.1464,0.5319086485815243,0.3077,-0.319,choch_long_rr1.5_sl1.0_h6_b0.1_cd20,XAUUSD
15,-12.883,0.0958600313006618,0.2,-0.8589,choch_long_rr1.5_sl1.0_h6_b0.1_cd20,USDJPY
17,-13.4096,0.2052911056324673,0.1765,-0.7888,choch_long_rr1.5_sl1.0_h6_b0.1_cd20,EURUSD
20,-2.6298,0.8000699428293394,0.5,-0.1315,choch_long_rr1.5_sl1.0_h6_b0.1_cd5,GBPUSD
14,-5.2113,0.474826161443112,0.2857,-0.3722,choch_long_rr1.5_sl1.0_h6_b0.1_cd5,XAUUSD
16,-12.1947,0.14416551453094625,0.25,-0.7622,choch_long_rr1.5_sl1.0_h6_b0.1_cd5,USDJPY
19,-15.924,0.18629309595957014,0.1579,-0.8381,choch_long_rr1.5_sl1.0_h6_b0.1_cd5,EURUSD
13,-6.6048,0.33388466425963653,0.2308,-0.5081,choch_long_rr1.5_sl1.0_h6_b0.2_cd0,XAUUSD
15,-7.9988,0.3068030158592599,0.3333,-0.5333,choch_long_rr1.5_sl1.0_h6_b0.2_cd0,USDJPY
26,-10.0171,0.48532864754329985,0.3846,-0.3853,choch_long_rr1.5_sl1.0_h6_b0.2_cd0,GBPUSD
23,-17.1941,0.21346263809153496,0.1739,-0.7476,choch_long_rr1.5_sl1.0_h6_b0.2_cd0,EURUSD
12,-5.565,0.37300013520212716,0.25,-0.4637,choch_long_rr1.5_sl1.0_h6_b0.2_cd10,XAUUSD
19,-6.2293,0.5659689803653795,0.4211,-0.3279,choch_long_rr1.5_sl1.0_h6_b0.2_cd10,GBPUSD
12,-6.4458,0.3195536741652504,0.3333,-0.5372,choch_long_rr1.5_sl1.0_h6_b0.2_cd10,USDJPY
19,-15.5556,0.19051236951385783,0.1579,-0.8187,choch_long_rr1.5_sl1.0_h6_b0.2_cd10,EURUSD
11,-4.5001,0.42385445606667776,0.2727,-0.4091,choch_long_rr1.5_sl1.0_h6_b0.2_cd20,XAUUSD
18,-4.9155,0.6229982206405694,0.4444,-0.2731,choch_long_rr1.5_sl1.0_h6_b0.2_cd20,GBPUSD
11,-6.6514,0.29784965533258034,0.2727,-0.6047,choch_long_rr1.5_sl1.0_h6_b0.2_cd20,USDJPY
17,-13.0565,0.2096788838110227,0.1765,-0.768,choch_long_rr1.5_sl1.0_h6_b0.2_cd20,EURUSD
12,-5.565,0.37300013520212716,0.25,-0.4637,choch_long_rr1.5_sl1.0_h6_b0.2_cd5,XAUUSD
12,-6.4458,0.3195536741652504,0.3333,-0.5372,choch_long_rr1.5_sl1.0_h6_b0.2_cd5,USDJPY
20,-7.6207,0.5159493381437537,0.4,-0.381,choch_long_rr1.5_sl1.0_h6_b0.2_cd5,GBPUSD
19,-15.5709,0.1897161828835486,0.1579,-0.8195,choch_long_rr1.5_sl1.0_h6_b0.2_cd5,EURUSD
15,-4.3185,0.6394850860276992,0.2667,-0.2879,choch_long_rr2.0_sl0.8_h12_b0.1_cd0,XAUUSD
28,-13.5698,0.46542758544617957,0.3571,-0.4846,choch_long_rr2.0_sl0.8_h12_b0.1_cd0,GBPUSD
23,-13.6605,0.4123960116656199,0.2609,-0.5939,choch_long_rr2.0_sl0.8_h12_b0.1_cd0,EURUSD
19,-16.1915,0.2734154834772307,0.2105,-0.8522,choch_long_rr2.0_sl0.8_h12_b0.1_cd0,USDJPY
14,-3.2687,0.7009122601542698,0.2857,-0.2335,choch_long_rr2.0_sl0.8_h12_b0.1_cd10,XAUUSD
19,-4.037,0.7391950384391757,0.4211,-0.2125,choch_long_rr2.0_sl0.8_h12_b0.1_cd10,GBPUSD
19,-15.0141,0.30275617061787446,0.2105,-0.7902,choch_long_rr2.0_sl0.8_h12_b0.1_cd10,EURUSD
15,-16.6455,0.14176776608524835,0.1333,-1.1097,choch_long_rr2.0_sl0.8_h12_b0.1_cd10,USDJPY
13,-2.1875,0.7778669130863044,0.3077,-0.1683,choch_long_rr2.0_sl0.8_h12_b0.1_cd20,XAUUSD
18,-2.6454,0.812205839550782,0.4444,-0.147,choch_long_rr2.0_sl0.8_h12_b0.1_cd20,GBPUSD
14,-14.9831,0.1550581693707106,0.1429,-1.0702,choch_long_rr2.0_sl0.8_h12_b0.1_cd20,USDJPY
17,-15.3711,0.23840219594008732,0.1765,-0.9042,choch_long_rr2.0_sl0.8_h12_b0.1_cd20,EURUSD
14,-3.2687,0.7009122601542698,0.2857,-0.2335,choch_long_rr2.0_sl0.8_h12_b0.1_cd5,XAUUSD
20,-5.5262,0.6743201989604083,0.4,-0.2763,choch_long_rr2.0_sl0.8_h12_b0.1_cd5,GBPUSD
16,-14.9471,0.22933627565725367,0.1875,-0.9342,choch_long_rr2.0_sl0.8_h12_b0.1_cd5,USDJPY
19,-15.0141,0.30275617061787446,0.2105,-0.7902,choch_long_rr2.0_sl0.8_h12_b0.1_cd5,EURUSD
13,-2.1357,0.7819802162129054,0.3077,-0.1643,choch_long_rr2.0_sl0.8_h12_b0.2_cd0,XAUUSD
14,-8.9871,0.4011274963849481,0.2857,-0.6419,choch_long_rr2.0_sl0.8_h12_b0.2_cd0,USDJPY
27,-13.6514,0.4593226581962636,0.3333,-0.5056,choch_long_rr2.0_sl0.8_h12_b0.2_cd0,GBPUSD
23,-16.7144,0.32369792509630013,0.2174,-0.7267,choch_long_rr2.0_sl0.8_h12_b0.2_cd0,EURUSD
12,-1.0859,0.875841803775397,0.3333,-0.0905,choch_long_rr2.0_sl0.8_h12_b0.2_cd10,XAUUSD
19,-7.0258,0.5808995466475781,0.3684,-0.3698,choch_long_rr2.0_sl0.8_h12_b0.2_cd10,GBPUSD
12,-9.1556,0.3244296213216847,0.25,-0.763,choch_long_rr2.0_sl0.8_h12_b0.2_cd10,USDJPY
19,-18.068,0.2144381980947909,0.1579,-0.9509,choch_long_rr2.0_sl0.8_h12_b0.2_cd10,EURUSD
11,-0.0047,0.9993868152226383,0.3636,-0.0004,choch_long_rr2.0_sl0.8_h12_b0.2_cd20,XAUUSD
18,-5.6335,0.6335148357045739,0.3889,-0.313,choch_long_rr2.0_sl0.8_h12_b0.2_cd20,GBPUSD
11,-7.7892,0.36080748399803053,0.2727,-0.7081,choch_long_rr2.0_sl0.8_h12_b0.2_cd20,USDJPY
17,-18.425,0.14893322185936728,0.1176,-1.0838,choch_long_rr2.0_sl0.8_h12_b0.2_cd20,EURUSD
12,-1.0859,0.875841803775397,0.3333,-0.0905,choch_long_rr2.0_sl0.8_h12_b0.2_cd5,XAUUSD
20,-8.515,0.5335064536629194,0.35,-0.4258,choch_long_rr2.0_sl0.8_h12_b0.2_cd5,GBPUSD
12,-9.1556,0.3244296213216847,0.25,-0.763,choch_long_rr2.0_sl0.8_h12_b0.2_cd5,USDJPY
19,-18.068,0.2144381980947909,0.1579,-0.9509,choch_long_rr2.0_sl0.8_h12_b0.2_cd5,EURUSD
15,-7.3079,0.37518489069005906,0.2,-0.4872,choch_long_rr2.0_sl0.8_h6_b0.1_cd0,XAUUSD
28,-12.1859,0.49263680307767893,0.3571,-0.4352,choch_long_rr2.0_sl0.8_h6_b0.1_cd0,GBPUSD
23,-14.8786,0.3496717456487722,0.2174,-0.6469,choch_long_rr2.0_sl0.8_h6_b0.1_cd0,EURUSD
20,-16.9295,0.19576732144129597,0.25,-0.8465,choch_long_rr2.0_sl0.8_h6_b0.1_cd0,USDJPY
19,-4.1731,0.7304024807804121,0.4211,-0.2196,choch_long_rr2.0_sl0.8_h6_b0.1_cd10,GBPUSD
14,-6.2581,0.41218075763410755,0.2143,-0.447,choch_long_rr2.0_sl0.8_h6_b0.1_cd10,XAUUSD
19,-16.4904,0.23022989847123354,0.1579,-0.8679,choch_long_rr2.0_sl0.8_h6_b0.1_cd10,EURUSD
15,-17.1796,0.05404929189701121,0.1333,-1.1453,choch_long_rr2.0_sl0.8_h6_b0.1_cd10,USDJPY
18,-2.7815,0.8025442438612307,0.4444,-0.1545,choch_long_rr2.0_sl0.8_h6_b0.1_cd20,GBPUSD
13,-5.1769,0.4587719940199266,0.2308,-0.3982,choch_long_rr2.0_sl0.8_h6_b0.1_cd20,XAUUSD
17,-16.8474,0.16063910879497004,0.1176,-0.991,choch_long_rr2.0_sl0.8_h6_b0.1_cd20,EURUSD
15,-17.1796,0.05404929189701121,0.1333,-1.1453,choch_long_rr2.0_sl0.8_h6_b0.1_cd20,USDJPY
20,-5.6623,0.6662993128322391,0.4,-0.2831,choch_long_rr2.0_sl0.8_h6_b0.1_cd5,GBPUSD
14,-6.2581,0.41218075763410755,0.2143,-0.447,choch_long_rr2.0_sl0.8_h6_b0.1_cd5,XAUUSD
16,-16.3193,0.10141950972402705,0.1875,-1.02,choch_long_rr2.0_sl0.8_h6_b0.1_cd5,USDJPY
19,-16.4904,0.23022989847123354,0.1579,-0.8679,choch_long_rr2.0_sl0.8_h6_b0.1_cd5,EURUSD
13,-5.7564,0.4325651085306468,0.2308,-0.4428,choch_long_rr2.0_sl0.8_h6_b0.2_cd0,XAUUSD
15,-9.1981,0.37194614008494137,0.3333,-0.6132,choch_long_rr2.0_sl0.8_h6_b0.2_cd0,USDJPY
27,-12.5015,0.4765392087897364,0.3333,-0.463,choch_long_rr2.0_sl0.8_h6_b0.2_cd0,GBPUSD
23,-15.6077,0.33887248651922885,0.2174,-0.6786,choch_long_rr2.0_sl0.8_h6_b0.2_cd0,EURUSD
12,-4.7066,0.4824954919294542,0.25,-0.3922,choch_long_rr2.0_sl0.8_h6_b0.2_cd10,XAUUSD
19,-7.1619,0.5727809591982821,0.3684,-0.3769,choch_long_rr2.0_sl0.8_h6_b0.2_cd10,GBPUSD
12,-10.0079,0.24131421943583176,0.25,-0.834,choch_long_rr2.0_sl0.8_h6_b0.2_cd10,USDJPY
19,-17.2195,0.22265208833673414,0.1579,-0.9063,choch_long_rr2.0_sl0.8_h6_b0.2_cd10,EURUSD
11,-3.6254,0.5475940900469202,0.2727,-0.3296,choch_long_rr2.0_sl0.8_h6_b0.2_cd20,XAUUSD
18,-5.7696,0.624660902827924,0.3889,-0.3205,choch_long_rr2.0_sl0.8_h6_b0.2_cd20,GBPUSD
11,-8.6415,0.2691992185848267,0.2727,-0.7856,choch_long_rr2.0_sl0.8_h6_b0.2_cd20,USDJPY
17,-17.5765,0.15500846121303025,0.1176,-1.0339,choch_long_rr2.0_sl0.8_h6_b0.2_cd20,EURUSD
12,-4.7066,0.4824954919294542,0.25,-0.3922,choch_long_rr2.0_sl0.8_h6_b0.2_cd5,XAUUSD
20,-8.6511,0.5260502268095457,0.35,-0.4326,choch_long_rr2.0_sl0.8_h6_b0.2_cd5,GBPUSD
12,-10.0079,0.24131421943583176,0.25,-0.834,choch_long_rr2.0_sl0.8_h6_b0.2_cd5,USDJPY
19,-17.2195,0.22265208833673414,0.1579,-0.9063,choch_long_rr2.0_sl0.8_h6_b0.2_cd5,EURUSD
25,-0.2147,0.986440485287895,0.48,-0.0086,choch_long_rr2.0_sl1.0_h12_b0.1_cd0,GBPUSD
15,-6.2499,0.4807802543802079,0.2,-0.4167,choch_long_rr2.0_sl1.0_h12_b0.1_cd0,XAUUSD
23,-11.5284,0.4662357685558585,0.2609,-0.5012,choch_long_rr2.0_sl1.0_h12_b0.1_cd0,EURUSD
18,-11.5479,0.36502202207155937,0.2778,-0.6416,choch_long_rr2.0_sl1.0_h12_b0.1_cd0,USDJPY
19,1.5649,1.13039746687776,0.4737,0.0824,choch_long_rr2.0_sl1.0_h12_b0.1_cd10,GBPUSD
14,-5.2101,0.5262382584816274,0.2143,-0.3721,choch_long_rr2.0_sl1.0_h12_b0.1_cd10,XAUUSD
15,-13.6128,0.19081246879235322,0.2,-0.9075,choch_long_rr2.0_sl1.0_h12_b0.1_cd10,USDJPY
18,-14.8635,0.2535743161468194,0.1667,-0.8257,choch_long_rr2.0_sl1.0_h12_b0.1_cd10,EURUSD
18,-0.0897,0.9924574945764593,0.4444,-0.005,choch_long_rr2.0_sl1.0_h12_b0.1_cd20,GBPUSD
13,-4.1452,0.5826587733075592,0.2308,-0.3189,choch_long_rr2.0_sl1.0_h12_b0.1_cd20,XAUUSD
17,-10.6969,0.38278094490733267,0.2353,-0.6292,choch_long_rr2.0_sl1.0_h12_b0.1_cd20,EURUSD
13,-10.7759,0.22951687056249506,0.2308,-0.8289,choch_long_rr2.0_sl1.0_h12_b0.1_cd20,USDJPY
20,0.1735,1.012955108867716,0.45,0.0087,choch_long_rr2.0_sl1.0_h12_b0.1_cd5,GBPUSD
14,-5.2101,0.5262382584816274,0.2143,-0.3721,choch_long_rr2.0_sl1.0_h12_b0.1_cd5,XAUUSD
19,-13.2113,0.34032226655148823,0.2105,-0.6953,choch_long_rr2.0_sl1.0_h12_b0.1_cd5,EURUSD
16,-13.3715,0.20515609767696222,0.25,-0.8357,choch_long_rr2.0_sl1.0_h12_b0.1_cd5,USDJPY
13,-4.1036,0.5851093945889109,0.2308,-0.3157,choch_long_rr2.0_sl1.0_h12_b0.2_cd0,XAUUSD
25,-4.6164,0.7494341588914399,0.4,-0.1847,choch_long_rr2.0_sl1.0_h12_b0.2_cd0,GBPUSD
13,-6.6879,0.47389908906404876,0.3077,-0.5145,choch_long_rr2.0_sl1.0_h12_b0.2_cd0,USDJPY
23,-11.5716,0.46490700750043934,0.2609,-0.5031,choch_long_rr2.0_sl1.0_h12_b0.2_cd0,EURUSD
12,-3.0638,0.6538470229352615,0.25,-0.2553,choch_long_rr2.0_sl1.0_h12_b0.2_cd10,XAUUSD
