trades,net_r,pf,win_rate,avg_r,tag,month
16,-10.9526,0.19482161629676462,0.25,-0.6845,choch_long_rr1.0_sl1.0_h6_b0.2_cd0,2026-04
27,-11.1441,0.3895717619219772,0.4444,-0.4127,choch_long_rr1.0_sl1.0_h6_b0.2_cd0,2026-05
36,-21.0469,0.267429394852803,0.3333,-0.5846,choch_long_rr1.0_sl1.0_h6_b0.2_cd0,2026-06
4,0.2558,1.183342889908257,0.5,0.064,choch_long_rr1.0_sl1.0_h6_b0.2_cd0,2026-07
12,-5.6493,0.3193122394389956,0.3333,-0.4708,choch_long_rr1.0_sl1.0_h6_b0.2_cd10,2026-04
22,-11.0977,0.3348178161918519,0.4091,-0.5044,choch_long_rr1.0_sl1.0_h6_b0.2_cd10,2026-05
26,-16.8045,0.24300985175074663,0.3077,-0.6463,choch_long_rr1.0_sl1.0_h6_b0.2_cd10,2026-06
2,1.651,inf,1.0,0.8255,choch_long_rr1.0_sl1.0_h6_b0.2_cd10,2026-07
12,-5.6493,0.3193122394389956,0.3333,-0.4708,choch_long_rr1.0_sl1.0_h6_b0.2_cd20,2026-04
20,-8.0174,0.4318413742275639,0.45,-0.4009,choch_long_rr1.0_sl1.0_h6_b0.2_cd20,2026-05
24,-16.2722,0.22087784231014157,0.2917,-0.678,choch_long_rr1.0_sl1.0_h6_b0.2_cd20,2026-06
2,1.651,inf,1.0,0.8255,choch_long_rr1.0_sl1.0_h6_b0.2_cd20,2026-07
13,-7.0407,0.27346555495934294,0.3077,-0.5416,choch_long_rr1.0_sl1.0_h6_b0.2_cd5,2026-04
22,-11.0977,0.3348178161918519,0.4091,-0.5044,choch_long_rr1.0_sl1.0_h6_b0.2_cd5,2026-05
26,-16.8198,0.2423206346203224,0.3077,-0.6469,choch_long_rr1.0_sl1.0_h6_b0.2_cd5,2026-06
2,1.651,inf,1.0,0.8255,choch_long_rr1.0_sl1.0_h6_b0.2_cd5,2026-07
16,-12.0847,0.26921053427266955,0.25,-0.7553,choch_long_rr1.5_sl0.8_h12_b0.1_cd0,2026-04
27,-16.3322,0.35434110549744224,0.2963,-0.6049,choch_long_rr1.5_sl0.8_h12_b0.1_cd0,2026-05
42,-30.3979,0.29904973170658594,0.2619,-0.7238,choch_long_rr1.5_sl0.8_h12_b0.1_cd0,2026-06
3,0.3738,1.3499999999999999,0.6667,0.1246,choch_long_rr1.5_sl0.8_h12_b0.1_cd0,2026-07
13,-7.93,0.359543846613578,0.3077,-0.61,choch_long_rr1.5_sl0.8_h12_b0.1_cd10,2026-04
22,-17.8925,0.23279277579582877,0.2273,-0.8133,choch_long_rr1.5_sl0.8_h12_b0.1_cd10,2026-05
30,-18.6087,0.36794320941528114,0.3,-0.6203,choch_long_rr1.5_sl0.8_h12_b0.1_cd10,2026-06
2,0.0638,1.0597378277153557,0.5,0.0319,choch_long_rr1.5_sl0.8_h12_b0.1_cd10,2026-07
13,-7.93,0.359543846613578,0.3077,-0.61,choch_long_rr1.5_sl0.8_h12_b0.1_cd20,2026-04
20,-15.4605,0.25989487591911764,0.25,-0.773,choch_long_rr1.5_sl0.8_h12_b0.1_cd20,2026-05
28,-18.4249,0.3431220854783737,0.2857,-0.658,choch_long_rr1.5_sl0.8_h12_b0.1_cd20,2026-06
2,0.0638,1.0597378277153557,0.5,0.0319,choch_long_rr1.5_sl0.8_h12_b0.1_cd20,2026-07
14,-9.4192,0.320942974551222,0.2857,-0.6728,choch_long_rr1.5_sl0.8_h12_b0.1_cd5,2026-04
23,-16.6941,0.284178615532382,0.2609,-0.7258,choch_long_rr1.5_sl0.8_h12_b0.1_cd5,2026-05
30,-18.6087,0.36794320941528114,0.3,-0.6203,choch_long_rr1.5_sl0.8_h12_b0.1_cd5,2026-06
2,0.0638,1.0597378277153557,0.5,0.0319,choch_long_rr1.5_sl0.8_h12_b0.1_cd5,2026-07
15,-15.7354,0.12446375811665732,0.1333,-1.049,choch_long_rr1.5_sl0.8_h12_b0.2_cd0,2026-04
26,-14.9063,0.3755084941033537,0.3077,-0.5733,choch_long_rr1.5_sl0.8_h12_b0.2_cd0,2026-05
36,-25.0939,0.30967406494492555,0.2778,-0.6971,choch_long_rr1.5_sl0.8_h12_b0.2_cd0,2026-06
3,0.3738,1.3499999999999999,0.6667,0.1246,choch_long_rr1.5_sl0.8_h12_b0.2_cd0,2026-07
12,-11.5807,0.16188773737841594,0.1667,-0.9651,choch_long_rr1.5_sl0.8_h12_b0.2_cd10,2026-04
22,-15.2461,0.30369433267719226,0.2727,-0.693,choch_long_rr1.5_sl0.8_h12_b0.2_cd10,2026-05
26,-15.9744,0.36813375894435807,0.3077,-0.6144,choch_long_rr1.5_sl0.8_h12_b0.2_cd10,2026-06
2,0.0638,1.0597378277153557,0.5,0.0319,choch_long_rr1.5_sl0.8_h12_b0.2_cd10,2026-07
12,-11.5807,0.16188773737841594,0.1667,-0.9651,choch_long_rr1.5_sl0.8_h12_b0.2_cd20,2026-04
19,-11.4477,0.36743602636857425,0.3158,-0.6025,choch_long_rr1.5_sl0.8_h12_b0.2_cd20,2026-05
24,-15.7899,0.33903051613713425,0.2917,-0.6579,choch_long_rr1.5_sl0.8_h12_b0.2_cd20,2026-06
2,0.0638,1.0597378277153557,0.5,0.0319,choch_long_rr1.5_sl0.8_h12_b0.2_cd20,2026-07
13,-13.0699,0.14613766430606007,0.1538,-1.0054,choch_long_rr1.5_sl0.8_h12_b0.2_cd5,2026-04
22,-15.2461,0.30369433267719226,0.2727,-0.693,choch_long_rr1.5_sl0.8_h12_b0.2_cd5,2026-05
26,-15.9744,0.36813375894435807,0.3077,-0.6144,choch_long_rr1.5_sl0.8_h12_b0.2_cd5,2026-06
2,0.0638,1.0597378277153557,0.5,0.0319,choch_long_rr1.5_sl0.8_h12_b0.2_cd5,2026-07
16,-12.7267,0.16225414044603598,0.1875,-0.7954,choch_long_rr1.5_sl0.8_h6_b0.1_cd0,2026-04
27,-17.4425,0.3033366350869905,0.2963,-0.646,choch_long_rr1.5_sl0.8_h6_b0.1_cd0,2026-05
42,-30.1348,0.281156073776514,0.2619,-0.7175,choch_long_rr1.5_sl0.8_h6_b0.1_cd0,2026-06
3,-0.3641,0.7566013770973995,0.3333,-0.1214,choch_long_rr1.5_sl0.8_h6_b0.1_cd0,2026-07
13,-8.572,0.22333263869383616,0.2308,-0.6594,choch_long_rr1.5_sl0.8_h6_b0.1_cd10,2026-04
22,-19.261,0.17411326838638858,0.2273,-0.8755,choch_long_rr1.5_sl0.8_h6_b0.1_cd10,2026-05
30,-20.3695,0.3162348691851683,0.2667,-0.679,choch_long_rr1.5_sl0.8_h6_b0.1_cd10,2026-06
2,0.0638,1.0597378277153557,0.5,0.0319,choch_long_rr1.5_sl0.8_h6_b0.1_cd10,2026-07
13,-8.572,0.22333263869383616,0.2308,-0.6594,choch_long_rr1.5_sl0.8_h6_b0.1_cd20,2026-04
20,-16.829,0.1943838082107843,0.25,-0.8415,choch_long_rr1.5_sl0.8_h6_b0.1_cd20,2026-05
28,-20.1857,0.2891833551072438,0.25,-0.7209,choch_long_rr1.5_sl0.8_h6_b0.1_cd20,2026-06
2,0.0638,1.0597378277153557,0.5,0.0319,choch_long_rr1.5_sl0.8_h6_b0.1_cd20,2026-07
14,-10.0612,0.1967811210193117,0.2143,-0.7187,choch_long_rr1.5_sl0.8_h6_b0.1_cd5,2026-04
23,-18.4007,0.21100181805708013,0.2609,-0.8,choch_long_rr1.5_sl0.8_h6_b0.1_cd5,2026-05
30,-20.3695,0.3162348691851683,0.2667,-0.679,choch_long_rr1.5_sl0.8_h6_b0.1_cd5,2026-06
2,0.0638,1.0597378277153557,0.5,0.0319,choch_long_rr1.5_sl0.8_h6_b0.1_cd5,2026-07
15,-14.5256,0.1334466815809098,0.1333,-0.9684,choch_long_rr1.5_sl0.8_h6_b0.2_cd0,2026-04
26,-16.0166,0.3216553091104683,0.3077,-0.616,choch_long_rr1.5_sl0.8_h6_b0.2_cd0,2026-05
36,-24.8308,0.2886237906564333,0.2778,-0.6897,choch_long_rr1.5_sl0.8_h6_b0.2_cd0,2026-06
3,-0.3641,0.7566013770973995,0.3333,-0.1214,choch_long_rr1.5_sl0.8_h6_b0.2_cd0,2026-07
12,-10.3709,0.17742191341867733,0.1667,-0.8642,choch_long_rr1.5_sl0.8_h6_b0.2_cd10,2026-04
22,-16.6146,0.24119347634467042,0.2727,-0.7552,choch_long_rr1.5_sl0.8_h6_b0.2_cd10,2026-05
26,-17.7352,0.3080296527506828,0.2692,-0.6821,choch_long_rr1.5_sl0.8_h6_b0.2_cd10,2026-06
2,0.0638,1.0597378277153557,0.5,0.0319,choch_long_rr1.5_sl0.8_h6_b0.2_cd10,2026-07
12,-10.3709,0.17742191341867733,0.1667,-0.8642,choch_long_rr1.5_sl0.8_h6_b0.2_cd20,2026-04
19,-12.8162,0.2918170113773878,0.3158,-0.6745,choch_long_rr1.5_sl0.8_h6_b0.2_cd20,2026-05
24,-17.5507,0.27589251455377367,0.25,-0.7313,choch_long_rr1.5_sl0.8_h6_b0.2_cd20,2026-06
2,0.0638,1.0597378277153557,0.5,0.0319,choch_long_rr1.5_sl0.8_h6_b0.2_cd20,2026-07
13,-11.8601,0.15867915159253745,0.1538,-0.9123,choch_long_rr1.5_sl0.8_h6_b0.2_cd5,2026-04
22,-16.6146,0.24119347634467042,0.2727,-0.7552,choch_long_rr1.5_sl0.8_h6_b0.2_cd5,2026-05
26,-17.7352,0.3080296527506828,0.2692,-0.6821,choch_long_rr1.5_sl0.8_h6_b0.2_cd5,2026-06
2,0.0638,1.0597378277153557,0.5,0.0319,choch_long_rr1.5_sl0.8_h6_b0.2_cd5,2026-07
16,-8.1676,0.41536391227166003,0.3125,-0.5105,choch_long_rr1.5_sl1.0_h12_b0.1_cd0,2026-04
24,-13.4048,0.36570847233065984,0.2917,-0.5585,choch_long_rr1.5_sl1.0_h12_b0.1_cd0,2026-05
40,-18.2391,0.46285126960660167,0.35,-0.456,choch_long_rr1.5_sl1.0_h12_b0.1_cd0,2026-06
3,0.399,1.3784142640364188,0.6667,0.133,choch_long_rr1.5_sl1.0_h12_b0.1_cd0,2026-07
13,-4.2438,0.5775884378794816,0.3846,-0.3264,choch_long_rr1.5_sl1.0_h12_b0.1_cd10,2026-04
22,-14.3115,0.3107475510263054,0.2727,-0.6505,choch_long_rr1.5_sl1.0_h12_b0.1_cd10,2026-05
29,-15.0394,0.4276635257942246,0.3103,-0.5186,choch_long_rr1.5_sl1.0_h12_b0.1_cd10,2026-06
2,0.151,1.1432094081942337,0.5,0.0755,choch_long_rr1.5_sl1.0_h12_b0.1_cd10,2026-07
13,-4.2438,0.5775884378794816,0.3846,-0.3264,choch_long_rr1.5_sl1.0_h12_b0.1_cd20,2026-04
19,-8.159,0.4801794110526383,0.3684,-0.4294,choch_long_rr1.5_sl1.0_h12_b0.1_cd20,2026-05
28,-16.308,0.3795181639703532,0.2857,-0.5824,choch_long_rr1.5_sl1.0_h12_b0.1_cd20,2026-06
2,0.151,1.1432094081942337,0.5,0.0755,choch_long_rr1.5_sl1.0_h12_b0.1_cd20,2026-07
14,-5.6352,0.5073264556740689,0.3571,-0.4025,choch_long_rr1.5_sl1.0_h12_b0.1_cd5,2026-04
23,-13.0528,0.371367476088192,0.3043,-0.5675,choch_long_rr1.5_sl1.0_h12_b0.1_cd5,2026-05
30,-13.8872,0.47379429506805293,0.3333,-0.4629,choch_long_rr1.5_sl1.0_h12_b0.1_cd5,2026-06
2,0.151,1.1432094081942337,0.5,0.0755,choch_long_rr1.5_sl1.0_h12_b0.1_cd5,2026-07
15,-9.3883,0.32810654910576903,0.2667,-0.6259,choch_long_rr1.5_sl1.0_h12_b0.2_cd0,2026-04
23,-12.0641,0.39048037670263935,0.3043,-0.5245,choch_long_rr1.5_sl1.0_h12_b0.2_cd0,2026-05
35,-18.3943,0.4139927108687064,0.3143,-0.5256,choch_long_rr1.5_sl1.0_h12_b0.2_cd0,2026-06
3,0.399,1.3784142640364188,0.6667,0.133,choch_long_rr1.5_sl1.0_h12_b0.2_cd0,2026-07
12,-5.4645,0.4562199599964176,0.3333,-0.4554,choch_long_rr1.5_sl1.0_h12_b0.2_cd10,2026-04
22,-11.6944,0.3979127945590559,0.3182,-0.5316,choch_long_rr1.5_sl1.0_h12_b0.2_cd10,2026-05
25,-15.1318,0.3618236261650711,0.28,-0.6053,choch_long_rr1.5_sl1.0_h12_b0.2_cd10,2026-06
2,0.151,1.1432094081942337,0.5,0.0755,choch_long_rr1.5_sl1.0_h12_b0.2_cd10,2026-07
12,-5.4645,0.4562199599964176,0.3333,-0.4554,choch_long_rr1.5_sl1.0_h12_b0.2_cd20,2026-04
19,-8.0558,0.4856500724679321,0.3684,-0.424,choch_long_rr1.5_sl1.0_h12_b0.2_cd20,2026-05
24,-13.932,0.3811080706492768,0.2917,-0.5805,choch_long_rr1.5_sl1.0_h12_b0.2_cd20,2026-06
2,0.151,1.1432094081942337,0.5,0.0755,choch_long_rr1.5_sl1.0_h12_b0.2_cd20,2026-07
13,-6.8559,0.4007342336436345,0.3077,-0.5274,choch_long_rr1.5_sl1.0_h12_b0.2_cd5,2026-04
22,-11.6944,0.3979127945590559,0.3182,-0.5316,choch_long_rr1.5_sl1.0_h12_b0.2_cd5,2026-05
26,-13.9796,0.4132381951731375,0.3077,-0.5377,choch_long_rr1.5_sl1.0_h12_b0.2_cd5,2026-06
2,0.151,1.1432094081942337,0.5,0.0755,choch_long_rr1.5_sl1.0_h12_b0.2_cd5,2026-07
16,-9.0813,0.28462720075623305,0.25,-0.5676,choch_long_rr1.5_sl1.0_h6_b0.1_cd0,2026-04
25,-15.3594,0.26604513807587366,0.32,-0.6144,choch_long_rr1.5_sl1.0_h6_b0.1_cd0,2026-05
40,-17.6782,0.43603551296325244,0.325,-0.442,choch_long_rr1.5_sl1.0_h6_b0.1_cd0,2026-06
3,-0.1914,0.8629725085910653,0.3333,-0.0638,choch_long_rr1.5_sl1.0_h6_b0.1_cd0,2026-07
13,-5.1575,0.4119625571505125,0.3077,-0.3967,choch_long_rr1.5_sl1.0_h6_b0.1_cd10,2026-04
22,-16.4096,0.20970149972548377,0.2727,-0.7459,choch_long_rr1.5_sl1.0_h6_b0.1_cd10,2026-05
30,-13.8253,0.4450991173956147,0.3,-0.4608,choch_long_rr1.5_sl1.0_h6_b0.1_cd10,2026-06
2,0.151,1.1432094081942337,0.5,0.0755,choch_long_rr1.5_sl1.0_h6_b0.1_cd10,2026-07
13,-5.1575,0.4119625571505125,0.3077,-0.3967,choch_long_rr1.5_sl1.0_h6_b0.1_cd20,2026-04
20,-11.5641,0.3198708448020326,0.35,-0.5782,choch_long_rr1.5_sl1.0_h6_b0.1_cd20,2026-05
28,-16.2614,0.3444701993429142,0.25,-0.5808,choch_long_rr1.5_sl1.0_h6_b0.1_cd20,2026-06
2,0.151,1.1432094081942337,0.5,0.0755,choch_long_rr1.5_sl1.0_h6_b0.1_cd20,2026-07
14,-6.5489,0.35555643026539785,0.2857,-0.4678,choch_long_rr1.5_sl1.0_h6_b0.1_cd5,2026-04
23,-15.7213,0.24285053795548023,0.3043,-0.6835,choch_long_rr1.5_sl1.0_h6_b0.1_cd5,2026-05
30,-13.8406,0.444485027032017,0.3,-0.4614,choch_long_rr1.5_sl1.0_h6_b0.1_cd5,2026-06
2,0.151,1.1432094081942337,0.5,0.0755,choch_long_rr1.5_sl1.0_h6_b0.1_cd5,2026-07
15,-9.5841,0.2636055597814812,0.2,-0.6389,choch_long_rr1.5_sl1.0_h6_b0.2_cd0,2026-04
24,-14.0187,0.28425626206206406,0.3333,-0.5841,choch_long_rr1.5_sl1.0_h6_b0.2_cd0,2026-05
35,-18.0206,0.37385207139655524,0.2857,-0.5149,choch_long_rr1.5_sl1.0_h6_b0.2_cd0,2026-06
3,-0.1914,0.8629725085910653,0.3333,-0.0638,choch_long_rr1.5_sl1.0_h6_b0.2_cd0,2026-07
12,-5.6603,0.3773800750184246,0.25,-0.4717,choch_long_rr1.5_sl1.0_h6_b0.2_cd10,2026-04
22,-14.3687,0.2602262254737915,0.3182,-0.6531,choch_long_rr1.5_sl1.0_h6_b0.2_cd10,2026-05
26,-13.9177,0.3772478936134988,0.2692,-0.5353,choch_long_rr1.5_sl1.0_h6_b0.2_cd10,2026-06
2,0.151,1.1432094081942337,0.5,0.0755,choch_long_rr1.5_sl1.0_h6_b0.2_cd10,2026-07
12,-5.6603,0.3773800750184246,0.25,-0.4717,choch_long_rr1.5_sl1.0_h6_b0.2_cd20,2026-04
19,-9.7288,0.37883170200675514,0.3684,-0.512,choch_long_rr1.5_sl1.0_h6_b0.2_cd20,2026-05
24,-13.8854,0.3398875202639423,0.25,-0.5786,choch_long_rr1.5_sl1.0_h6_b0.2_cd20,2026-06
2,0.151,1.1432094081942337,0.5,0.0755,choch_long_rr1.5_sl1.0_h6_b0.2_cd20,2026-07
13,-7.0517,0.3272883377057,0.2308,-0.5424,choch_long_rr1.5_sl1.0_h6_b0.2_cd5,2026-04
22,-14.3687,0.2602262254737915,0.3182,-0.6531,choch_long_rr1.5_sl1.0_h6_b0.2_cd5,2026-05
26,-13.933,0.3765632900347671,0.2692,-0.5359,choch_long_rr1.5_sl1.0_h6_b0.2_cd5,2026-06
2,0.151,1.1432094081942337,0.5,0.0755,choch_long_rr1.5_sl1.0_h6_b0.2_cd5,2026-07
16,-7.0688,0.5345676736284865,0.3125,-0.4418,choch_long_rr2.0_sl0.8_h12_b0.1_cd0,2026-04
25,-13.6092,0.42779298427074003,0.28,-0.5444,choch_long_rr2.0_sl0.8_h12_b0.1_cd0,2026-05
41,-27.9361,0.3481402837408997,0.2439,-0.6814,choch_long_rr2.0_sl0.8_h12_b0.1_cd0,2026-06
3,0.8738,1.8181647940074905,0.6667,0.2913,choch_long_rr2.0_sl0.8_h12_b0.1_cd0,2026-07
13,-5.93,0.521071249737518,0.3077,-0.4562,choch_long_rr2.0_sl0.8_h12_b0.1_cd10,2026-04
22,-16.4904,0.29291300768386386,0.2273,-0.7496,choch_long_rr2.0_sl0.8_h12_b0.1_cd10,2026-05
30,-17.1087,0.440253753463918,0.2667,-0.5703,choch_long_rr2.0_sl0.8_h12_b0.1_cd10,2026-06
2,0.5638,1.5279026217228462,0.5,0.2819,choch_long_rr2.0_sl0.8_h12_b0.1_cd10,2026-07
13,-5.93,0.521071249737518,0.3077,-0.4562,choch_long_rr2.0_sl0.8_h12_b0.1_cd20,2026-04
20,-14.0584,0.3270143995098039,0.25,-0.7029,choch_long_rr2.0_sl0.8_h12_b0.1_cd20,2026-05
27,-15.7625,0.4270348668140049,0.2593,-0.5838,choch_long_rr2.0_sl0.8_h12_b0.1_cd20,2026-06
2,0.5638,1.5279026217228462,0.5,0.2819,choch_long_rr2.0_sl0.8_h12_b0.1_cd20,2026-07
14,-7.4192,0.4651286857472425,0.2857,-0.5299,choch_long_rr2.0_sl0.8_h12_b0.1_cd5,2026-04
23,-14.792,0.365738199780461,0.2609,-0.6431,choch_long_rr2.0_sl0.8_h12_b0.1_cd5,2026-05
30,-17.1087,0.440253753463918,0.2667,-0.5703,choch_long_rr2.0_sl0.8_h12_b0.1_cd5,2026-06
2,0.5638,1.5279026217228462,0.5,0.2819,choch_long_rr2.0_sl0.8_h12_b0.1_cd5,2026-07
15,-11.7195,0.2949998195315038,0.2,-0.7813,choch_long_rr2.0_sl0.8_h12_b0.2_cd0,2026-04
24,-12.1833,0.45507608083085094,0.2917,-0.5076,choch_long_rr2.0_sl0.8_h12_b0.2_cd0,2026-05
35,-18.4596,0.4682758918669796,0.2857,-0.5274,choch_long_rr2.0_sl0.8_h12_b0.2_cd0,2026-06
3,0.8738,1.8181647940074905,0.6667,0.2913,choch_long_rr2.0_sl0.8_h12_b0.2_cd0,2026-07
12,-10.5807,0.23425920565076425,0.1667,-0.8817,choch_long_rr2.0_sl0.8_h12_b0.2_cd10,2026-04
22,-13.344,0.3905652708065967,0.2727,-0.6065,choch_long_rr2.0_sl0.8_h12_b0.2_cd10,2026-05
26,-11.9744,0.526353470747153,0.3077,-0.4606,choch_long_rr2.0_sl0.8_h12_b0.2_cd10,2026-06
2,0.5638,1.5279026217228462,0.5,0.2819,choch_long_rr2.0_sl0.8_h12_b0.2_cd10,2026-07
12,-10.5807,0.23425920565076425,0.1667,-0.8817,choch_long_rr2.0_sl0.8_h12_b0.2_cd20,2026-04
19,-9.5456,0.4725401026672487,0.3158,-0.5024,choch_long_rr2.0_sl0.8_h12_b0.2_cd20,2026-05
24,-12.2899,0.4855414625978484,0.2917,-0.5121,choch_long_rr2.0_sl0.8_h12_b0.2_cd20,2026-06
2,0.5638,1.5279026217228462,0.5,0.2819,choch_long_rr2.0_sl0.8_h12_b0.2_cd20,2026-07
13,-12.0699,0.21146810567852198,0.1538,-0.9285,choch_long_rr2.0_sl0.8_h12_b0.2_cd5,2026-04
22,-13.344,0.3905652708065967,0.2727,-0.6065,choch_long_rr2.0_sl0.8_h12_b0.2_cd5,2026-05
26,-11.9744,0.526353470747153,0.3077,-0.4606,choch_long_rr2.0_sl0.8_h12_b0.2_cd5,2026-06
2,0.5638,1.5279026217228462,0.5,0.2819,choch_long_rr2.0_sl0.8_h12_b0.2_cd5,2026-07
16,-8.7108,0.37072969868594996,0.25,-0.5444,choch_long_rr2.0_sl0.8_h6_b0.1_cd0,2026-04
26,-15.4193,0.3445707848929884,0.3077,-0.593,choch_long_rr2.0_sl0.8_h6_b0.1_cd0,2026-05
41,-27.3077,0.330352238396045,0.2439,-0.666,choch_long_rr2.0_sl0.8_h6_b0.1_cd0,2026-06
3,0.1359,1.0908483187378835,0.3333,0.0453,choch_long_rr2.0_sl0.8_h6_b0.1_cd0,2026-07
13,-7.572,0.31393779050276804,0.2308,-0.5825,choch_long_rr2.0_sl0.8_h6_b0.1_cd10,2026-04
22,-18.3548,0.21296995060373217,0.2273,-0.8343,choch_long_rr2.0_sl0.8_h6_b0.1_cd10,2026-05
30,-18.7382,0.3812201766696937,0.2333,-0.6246,choch_long_rr2.0_sl0.8_h6_b0.1_cd10,2026-06
2,0.5638,1.5279026217228462,0.5,0.2819,choch_long_rr2.0_sl0.8_h6_b0.1_cd10,2026-07
13,-7.572,0.31393779050276804,0.2308,-0.5825,choch_long_rr2.0_sl0.8_h6_b0.1_cd20,2026-04
20,-15.9228,0.2377642463235294,0.25,-0.7961,choch_long_rr2.0_sl0.8_h6_b0.1_cd20,2026-05
28,-19.0544,0.34045454860125574,0.2143,-0.6805,choch_long_rr2.0_sl0.8_h6_b0.1_cd20,2026-06
2,0.5638,1.5279026217228462,0.5,0.2819,choch_long_rr2.0_sl0.8_h6_b0.1_cd20,2026-07
14,-9.0612,0.2766144290720975,0.2143,-0.6472,choch_long_rr2.0_sl0.8_h6_b0.1_cd5,2026-04
23,-17.4945,0.2498585002744237,0.2609,-0.7606,choch_long_rr2.0_sl0.8_h6_b0.1_cd5,2026-05
30,-18.7382,0.3812201766696937,0.2333,-0.6246,choch_long_rr2.0_sl0.8_h6_b0.1_cd5,2026-06
2,0.5638,1.5279026217228462,0.5,0.2819,choch_long_rr2.0_sl0.8_h6_b0.1_cd5,2026-07
15,-10.5097,0.31815409767997094,0.2,-0.7006,choch_long_rr2.0_sl0.8_h6_b0.2_cd0,2026-04
25,-13.9934,0.3668030190591685,0.32,-0.5597,choch_long_rr2.0_sl0.8_h6_b0.2_cd0,2026-05
35,-18.6965,0.4380541612815966,0.2857,-0.5342,choch_long_rr2.0_sl0.8_h6_b0.2_cd0,2026-06
3,0.1359,1.0908483187378835,0.3333,0.0453,choch_long_rr2.0_sl0.8_h6_b0.2_cd0,2026-07
12,-9.3709,0.2567378924158061,0.1667,-0.7809,choch_long_rr2.0_sl0.8_h6_b0.2_cd10,2026-04
22,-16.0536,0.2668149454002384,0.2727,-0.7297,choch_long_rr2.0_sl0.8_h6_b0.2_cd10,2026-05
26,-14.2352,0.44458837300039017,0.2692,-0.5475,choch_long_rr2.0_sl0.8_h6_b0.2_cd10,2026-06
2,0.5638,1.5279026217228462,0.5,0.2819,choch_long_rr2.0_sl0.8_h6_b0.2_cd10,2026-07
12,-9.3709,0.2567378924158061,0.1667,-0.7809,choch_long_rr2.0_sl0.8_h6_b0.2_cd20,2026-04
19,-12.2552,0.322816110690545,0.3158,-0.645,choch_long_rr2.0_sl0.8_h6_b0.2_cd20,2026-05
24,-14.5507,0.39966663503550254,0.25,-0.6063,choch_long_rr2.0_sl0.8_h6_b0.2_cd20,2026-06
2,0.5638,1.5279026217228462,0.5,0.2819,choch_long_rr2.0_sl0.8_h6_b0.2_cd20,2026-07
13,-10.8601,0.22961623040363202,0.1538,-0.8354,choch_long_rr2.0_sl0.8_h6_b0.2_cd5,2026-04
22,-16.0536,0.2668149454002384,0.2727,-0.7297,choch_long_rr2.0_sl0.8_h6_b0.2_cd5,2026-05
26,-14.2352,0.44458837300039017,0.2692,-0.5475,choch_long_rr2.0_sl0.8_h6_b0.2_cd5,2026-06
2,0.5638,1.5279026217228462,0.5,0.2819,choch_long_rr2.0_sl0.8_h6_b0.2_cd5,2026-07
16,-0.743,0.9350410910998426,0.4375,-0.0464,choch_long_rr2.0_sl1.0_h12_b0.1_cd0,2026-04
24,-13.1804,0.3837421333657506,0.25,-0.5492,choch_long_rr2.0_sl1.0_h12_b0.1_cd0,2026-05
38,-16.5165,0.5109902473397799,0.2895,-0.4346,choch_long_rr2.0_sl1.0_h12_b0.1_cd0,2026-06
3,0.899,1.852617602427921,0.6667,0.2997,choch_long_rr2.0_sl1.0_h12_b0.1_cd0,2026-07
13,-2.8404,0.7172774869109948,0.3846,-0.2185,choch_long_rr2.0_sl1.0_h12_b0.1_cd10,2026-04
22,-14.5871,0.3059743744677207,0.2273,-0.6631,choch_long_rr2.0_sl1.0_h12_b0.1_cd10,2026-05
29,-15.345,0.44432172486592386,0.2414,-0.5291,choch_long_rr2.0_sl1.0_h12_b0.1_cd10,2026-06
2,0.651,1.617412746585736,0.5,0.3255,choch_long_rr2.0_sl1.0_h12_b0.1_cd10,2026-07
13,-2.8404,0.7172774869109948,0.3846,-0.2185,choch_long_rr2.0_sl1.0_h12_b0.1_cd20,2026-04
19,-7.9346,0.5025360342568385,0.3158,-0.4176,choch_long_rr2.0_sl1.0_h12_b0.1_cd20,2026-05
27,-15.5837,0.4027082550803738,0.2222,-0.5772,choch_long_rr2.0_sl1.0_h12_b0.1_cd20,2026-06
2,0.651,1.617412746585736,0.5,0.3255,choch_long_rr2.0_sl1.0_h12_b0.1_cd20,2026-07
14,-4.2318,0.6300227312467214,0.3571,-0.3023,choch_long_rr2.0_sl1.0_h12_b0.1_cd5,2026-04
23,-14.3458,0.3174549554907437,0.2609,-0.6237,choch_long_rr2.0_sl1.0_h12_b0.1_cd5,2026-05
30,-13.6928,0.5061902924385749,0.2667,-0.4564,choch_long_rr2.0_sl1.0_h12_b0.1_cd5,2026-06
2,0.651,1.617412746585736,0.5,0.3255,choch_long_rr2.0_sl1.0_h12_b0.1_cd5,2026-07
15,-1.3671,0.8805034744984921,0.4,-0.0911,choch_long_rr2.0_sl1.0_h12_b0.2_cd0,2026-04
23,-11.8397,0.40940584922507495,0.2609,-0.5148,choch_long_rr2.0_sl1.0_h12_b0.2_cd0,2026-05
33,-14.6717,0.5127348448869656,0.2727,-0.4446,choch_long_rr2.0_sl1.0_h12_b0.2_cd0,2026-06
3,0.899,1.852617602427921,0.6667,0.2997,choch_long_rr2.0_sl1.0_h12_b0.2_cd0,2026-07
12,-3.4645,0.6552427580579356,0.3333,-0.2887,choch_long_rr2.0_sl1.0_h12_b0.2_cd10,2026-04
22,-11.47,0.41709778730929903,0.2727,-0.5214,choch_long_rr2.0_sl1.0_h12_b0.2_cd10,2026-05
