IRV4_LEVEL_ENTRY_MAX_CHASE_ATR,IRV4_LEVEL_ENTRY_VALIDITY_BARS,IRV4_RETEST_MIN_QUALITY,IRV4_TP_RR,avg_loss,avg_win,combo,days,end_date_utc,ending_equity,entry_execution,fee_bps_per_side,fold,max_drawdown,net_pnl,news_blocked_signals,phase,profit_factor,score,slippage_bps_per_side,starting_equity,strategies,summary_path,symbols,tag,trades,winrate
0.6,4,0.35,3.0,-0.2817,0.2895,28,120,2026-05-01,101.80,next_open,6.0000,4,0.6285,1.80,0,train,1.799,9.092375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_093631_irv4_wide_gate_20260702_f04_train_c028_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c028_20260702_044439,22,0.636
0.4,2,0.45,3.0,-0.2743,0.2735,29,120,2026-05-01,101.64,next_open,6.0000,4,0.6022,1.64,0,train,1.994,8.875250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_093719_irv4_wide_gate_20260702_f04_train_c029_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c029_20260702_044439,18,0.667
0.6,2,0.45,3.0,-0.2743,0.2735,30,120,2026-05-01,101.64,next_open,6.0000,4,0.6022,1.64,0,train,1.994,8.875250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_093807_irv4_wide_gate_20260702_f04_train_c030_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c030_20260702_044439,18,0.667
0.4,4,0.45,3.0,-0.2840,0.2870,31,120,2026-05-01,101.74,next_open,6.0000,4,0.8938,1.74,0,train,1.877,8.656750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_093856_irv4_wide_gate_20260702_f04_train_c031_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c031_20260702_044439,20,0.650
0.6,4,0.45,3.0,-0.2840,0.2870,32,120,2026-05-01,101.74,next_open,6.0000,4,0.8938,1.74,0,train,1.877,8.656750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_093944_irv4_wide_gate_20260702_f04_train_c032_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c032_20260702_044439,20,0.650
0.4,2,0.55,3.0,-0.2624,0.2776,33,120,2026-05-01,101.14,next_open,6.0000,4,0.2827,1.14,0,train,3.174,9.734625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_094032_irv4_wide_gate_20260702_f04_train_c033_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c033_20260702_044439,8,0.750
0.6,2,0.55,3.0,-0.2624,0.2776,34,120,2026-05-01,101.14,next_open,6.0000,4,0.2827,1.14,0,train,3.174,9.734625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_094121_irv4_wide_gate_20260702_f04_train_c034_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c034_20260702_044439,8,0.750
0.4,4,0.55,3.0,-0.2624,0.2776,35,120,2026-05-01,101.14,next_open,6.0000,4,0.2827,1.14,0,train,3.174,9.734625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_094209_irv4_wide_gate_20260702_f04_train_c035_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c035_20260702_044439,8,0.750
0.6,4,0.55,3.0,-0.2624,0.2776,36,120,2026-05-01,101.14,next_open,6.0000,4,0.2827,1.14,0,train,3.174,9.734625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_094257_irv4_wide_gate_20260702_f04_train_c036_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c036_20260702_044439,8,0.750
0.4,2,0.55,3.0,-0.3365,0.0060,,60,2026-06-30,99.67,next_open,6.0000,4,0.3364,-0.33,0,oos,0.018,,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_094345_irv4_wide_gate_20260702_f04_oos_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_oos_20260702_044439,2,0.500
0.4,2,0.35,2.0,-0.2717,0.2697,1,120,2025-11-02,103.48,next_open,6.0000,1,1.4306,3.48,0,selected,1.985,14.181750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_074445_irv4_wide_gate_20260702_f01_train_c001_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f01_train_c001_20260702_044439,39,0.667
0.4,2,0.35,2.5,-0.2958,0.2676,13,120,2026-01-01,100.76,next_open,6.0000,2,1.5844,0.76,0,selected,1.234,3.807500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_082450_irv4_wide_gate_20260702_f02_train_c013_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c013_20260702_044439,26,0.577
0.4,4,0.35,3.0,-0.2972,0.2750,27,120,2026-03-02,101.34,next_open,6.0000,3,1.4670,1.34,0,selected,1.322,6.190250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_090608_irv4_wide_gate_20260702_f03_train_c027_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c027_20260702_044439,34,0.588
0.4,2,0.55,3.0,-0.2624,0.2776,33,120,2026-05-01,101.14,next_open,6.0000,4,0.2827,1.14,0,selected,3.174,9.734625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_094032_irv4_wide_gate_20260702_f04_train_c033_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c033_20260702_044439,8,0.750
