run_id,tag,run_dir,passed,fail_reasons,score,trades,net_pnl,profit_factor,winrate,max_drawdown,negative_months,positive_months,max_negative_streak,worst_month_pnl,overrides_json
33,elder_ema50_force_canonical_v1_r033,/root/by-bot/backtest_runs/portfolio_20260618_103923_elder_ema50_force_canonical_v1_r033,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2340.656860394,3531,-93.84,0.731,0.413,93.9817,12,0,12,-28.632471710000015,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
34,elder_ema50_force_canonical_v1_r034,/root/by-bot/backtest_runs/portfolio_20260618_104100_elder_ema50_force_canonical_v1_r034,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2323.3223475659997,3801,-92.15,0.779,0.425,92.4007,12,0,12,-19.957819689999997,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
35,elder_ema50_force_canonical_v1_r035,/root/by-bot/backtest_runs/portfolio_20260618_104211_elder_ema50_force_canonical_v1_r035,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2328.21969962,3302,-92.76,0.741,0.409,92.776,12,0,12,-22.396928300000006,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
36,elder_ema50_force_canonical_v1_r036,/root/by-bot/backtest_runs/portfolio_20260618_104319_elder_ema50_force_canonical_v1_r036,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2320.54259157,3495,-90.39,0.774,0.421,90.5201,12,0,12,-22.167422550000012,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
37,elder_ema50_force_canonical_v1_r037,/root/by-bot/backtest_runs/portfolio_20260618_104420_elder_ema50_force_canonical_v1_r037,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2302.0512249680005,3252,-85.42,0.745,0.502,85.8497,11,1,11,-21.18273211999999,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
38,elder_ema50_force_canonical_v1_r038,/root/by-bot/backtest_runs/portfolio_20260618_104540_elder_ema50_force_canonical_v1_r038,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2304.5651218179996,3488,-87.69,0.741,0.506,87.7916,12,0,12,-16.98422987,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
39,elder_ema50_force_canonical_v1_r039,/root/by-bot/backtest_runs/portfolio_20260618_104654_elder_ema50_force_canonical_v1_r039,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2300.6858336699997,3004,-84.97,0.725,0.494,85.3861,12,0,12,-19.964024050000003,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
40,elder_ema50_force_canonical_v1_r040,/root/by-bot/backtest_runs/portfolio_20260618_104805_elder_ema50_force_canonical_v1_r040,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2305.448205332,3194,-84.99,0.737,0.498,85.3988,12,0,12,-23.330432380000005,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
41,elder_ema50_force_canonical_v1_r041,/root/by-bot/backtest_runs/portfolio_20260618_104905_elder_ema50_force_canonical_v1_r041,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2297.5010336220003,2782,-84.69,0.71,0.489,84.7819,12,0,12,-18.792309730000003,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
42,elder_ema50_force_canonical_v1_r042,/root/by-bot/backtest_runs/portfolio_20260618_105016_elder_ema50_force_canonical_v1_r042,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2286.043100668,2923,-82.02,0.745,0.498,82.4196,12,0,12,-16.271357620000003,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
43,elder_ema50_force_canonical_v1_r043,/root/by-bot/backtest_runs/portfolio_20260618_105114_elder_ema50_force_canonical_v1_r043,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2298.6325731760003,3250,-83.91,0.779,0.501,84.606,11,1,11,-21.808980839999997,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
44,elder_ema50_force_canonical_v1_r044,/root/by-bot/backtest_runs/portfolio_20260618_105233_elder_ema50_force_canonical_v1_r044,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2293.669185968,3478,-84.43,0.787,0.506,84.7227,12,0,12,-16.37984711999999,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
45,elder_ema50_force_canonical_v1_r045,/root/by-bot/backtest_runs/portfolio_20260618_105341_elder_ema50_force_canonical_v1_r045,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2300.451781838,3000,-83.78,0.756,0.496,84.2857,12,0,12,-22.388844169999995,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
46,elder_ema50_force_canonical_v1_r046,/root/by-bot/backtest_runs/portfolio_20260618_105455_elder_ema50_force_canonical_v1_r046,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2306.9206707539997,3197,-84.61,0.76,0.497,85.1142,12,0,12,-25.11447911000001,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
47,elder_ema50_force_canonical_v1_r047,/root/by-bot/backtest_runs/portfolio_20260618_105600_elder_ema50_force_canonical_v1_r047,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2296.483396468,2780,-83.4,0.742,0.489,83.7223,12,0,12,-20.684854619999985,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
48,elder_ema50_force_canonical_v1_r048,/root/by-bot/backtest_runs/portfolio_20260618_105708_elder_ema50_force_canonical_v1_r048,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2285.455653872,2936,-81.1,0.77,0.497,81.7541,12,0,12,-17.59103848,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
49,elder_ema50_force_canonical_v1_r049,/root/by-bot/backtest_runs/portfolio_20260618_105803_elder_ema50_force_canonical_v1_r049,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2299.980412098,3251,-84.04,0.798,0.499,84.6381,11,1,11,-22.611580069999984,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
50,elder_ema50_force_canonical_v1_r050,/root/by-bot/backtest_runs/portfolio_20260618_105914_elder_ema50_force_canonical_v1_r050,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2290.7627111180004,3483,-84.11,0.811,0.503,84.4626,12,0,12,-14.94107937,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
51,elder_ema50_force_canonical_v1_r051,/root/by-bot/backtest_runs/portfolio_20260618_110033_elder_ema50_force_canonical_v1_r051,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2298.94567528,2999,-83.53,0.78,0.494,83.9705,12,0,12,-21.977625199999995,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
52,elder_ema50_force_canonical_v1_r052,/root/by-bot/backtest_runs/portfolio_20260618_110156_elder_ema50_force_canonical_v1_r052,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2301.7554478260004,3198,-83.36,0.789,0.496,83.8261,12,0,12,-24.336605590000005,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
53,elder_ema50_force_canonical_v1_r053,/root/by-bot/backtest_runs/portfolio_20260618_110300_elder_ema50_force_canonical_v1_r053,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2290.137762768,2773,-82.64,0.773,0.489,82.8686,12,0,12,-18.023259120000002,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
54,elder_ema50_force_canonical_v1_r054,/root/by-bot/backtest_runs/portfolio_20260618_110402_elder_ema50_force_canonical_v1_r054,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2275.052796938,2919,-78.94,0.804,0.5,79.5699,12,0,12,-15.132140669999991,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
55,elder_ema50_force_canonical_v1_r055,/root/by-bot/backtest_runs/portfolio_20260618_110459_elder_ema50_force_canonical_v1_r055,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2353.420911852,4426,-98.52,0.691,0.492,98.5551,12,0,12,-27.204794179999986,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
56,elder_ema50_force_canonical_v1_r056,/root/by-bot/backtest_runs/portfolio_20260618_110640_elder_ema50_force_canonical_v1_r056,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2346.8342147079998,4784,-98.98,0.701,0.491,99.0034,12,0,12,-21.465296219999978,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
57,elder_ema50_force_canonical_v1_r057,/root/by-bot/backtest_runs/portfolio_20260618_110810_elder_ema50_force_canonical_v1_r057,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2346.89903604,4091,-97.53,0.696,0.484,97.6218,12,0,12,-24.72816859999999,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
58,elder_ema50_force_canonical_v1_r058,/root/by-bot/backtest_runs/portfolio_20260618_110949_elder_ema50_force_canonical_v1_r058,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2361.220582674,4482,-99.1,0.659,0.473,99.104,12,0,12,-31.494701910000003,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
59,elder_ema50_force_canonical_v1_r059,/root/by-bot/backtest_runs/portfolio_20260618_111118_elder_ema50_force_canonical_v1_r059,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2341.1158731100004,3825,-96.62,0.714,0.483,96.7499,11,1,11,-23.908623649999978,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
60,elder_ema50_force_canonical_v1_r060,/root/by-bot/backtest_runs/portfolio_20260618_111253_elder_ema50_force_canonical_v1_r060,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2349.7376814179997,4162,-98.74,0.652,0.47,98.7385,12,0,12,-24.12334387,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
61,elder_ema50_force_canonical_v1_r061,/root/by-bot/backtest_runs/portfolio_20260618_111411_elder_ema50_force_canonical_v1_r061,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2355.098846114,4428,-98.42,0.708,0.416,98.4701,12,0,12,-28.61046151,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
62,elder_ema50_force_canonical_v1_r062,/root/by-bot/backtest_runs/portfolio_20260618_111550_elder_ema50_force_canonical_v1_r062,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2352.075709322,4811,-99.03,0.704,0.413,99.0576,12,0,12,-25.08893523000002,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
63,elder_ema50_force_canonical_v1_r063,/root/by-bot/backtest_runs/portfolio_20260618_111720_elder_ema50_force_canonical_v1_r063,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2346.434486734,4093,-97.15,0.724,0.414,97.2626,12,0,12,-25.23520481,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
64,elder_ema50_force_canonical_v1_r064,/root/by-bot/backtest_runs/portfolio_20260618_111845_elder_ema50_force_canonical_v1_r064,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2353.2708669979997,4464,-98.89,0.695,0.403,98.901,12,0,12,-26.286333570000007,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
